"iso3c","country","year","mil.expenditure.cow","mil.expenditure.cow.alt","mil.personnel.cow","mil.expenditure.wmeat","mil.personnel.wmeat","mil.expenditure.sipri","mil.expenditure.cow.ef","mil.personnel.cow.ef","mil.expenditure.wmeat.ef","mil.personnel.wmeat.ef","mil.expenditure.cow.est.flag","mil.expenditure.cow.alt.est.flag","mil.personnel.cow.est.flag","mil.expenditure.wmeat.est.flag","mil.personnel.wmeat.est.flag","mil.expenditure.sipri.est.flag","mpd.pop","gl.pop","un.pop.estimated","cow.pop.estimated","imf.growth.rate.extend","mpd.cgdp.growth","mpd.rgdpna.growth","mil.expenditure.per.capita.cow.un","mil.expenditure.per.capita.cow.alt.un","mil.expenditure.per.capita.cow.cow","mil.expenditure.per.capita.cow.alt.cow","mil.expenditure.per.capita.wmeat.un","mil.expenditure.per.capita.wmeat.cow","mil.expenditure.per.capita.sipri.un","mil.expenditure.per.capita.sipri.cow","mil.expenditure.perc.gdp.cow.pwt","mil.expenditure.perc.gdp.cow.alt.pwt","mil.expenditure.perc.gdp.cow.gl","mil.expenditure.perc.gdp.cow.alt.gl","mil.expenditure.perc.gdp.wmeat.pwt","mil.expenditure.perc.gdp.wmeat.gl","mil.expenditure.perc.gdp.sipri.pwt","mil.expenditure.perc.gdp.sipri.gl","mil.expenditure.per.personnel.cow.cow","mil.expenditure.per.personnel.cow.alt.cow","mil.expenditure.per.personnel.cow.wmeat","mil.expenditure.per.personnel.cow.alt.wmeat","mil.expenditure.per.personnel.wmeat.cow","mil.expenditure.per.personnel.wmeat.wmeat","mil.expenditure.per.personnel.sipri.cow","mil.expenditure.per.personnel.sipri.wmeat","mil.personnel.per.capita.cow.un","mil.personnel.per.capita.cow.cow","mil.personnel.per.capita.wmeat.un","mil.personnel.per.capita.wmeat.cow","gdp.per.mil.personnel.pwt.cow","gdp.per.mil.personnel.pwt.wmeat","gdp.per.mil.personnel.gl.cow","gdp.per.mil.personnel.gl.wmeat","mil.expenditure.growth.rate.cow","mil.expenditure.growth.rate.cow.alt","mil.expenditure.growth.rate.wmeat","mil.expenditure.growth.rate.sipri","mil.personnel.growth.rate.cow","mil.personnel.growth.rate.wmeat","mil.expenditure.per.capita.growth.rate.cow.un","mil.expenditure.per.capita.growth.rate.cow.alt.un","mil.expenditure.per.capita.growth.rate.cow.cow","mil.expenditure.per.capita.growth.rate.cow.alt.cow","mil.expenditure.per.capita.growth.rate.wmeat.un","mil.expenditure.per.capita.growth.rate.wmeat.cow","mil.expenditure.per.capita.growth.rate.sipri.un","mil.expenditure.per.capita.growth.rate.sipri.cow","mil.expenditure.perc.gdp.growth.rate.cow.pwt","mil.expenditure.perc.gdp.growth.rate.cow.alt.pwt","mil.expenditure.perc.gdp.growth.rate.cow.gl","mil.expenditure.perc.gdp.growth.rate.cow.alt.gl","mil.expenditure.perc.gdp.growth.rate.wmeat.pwt","mil.expenditure.perc.gdp.growth.rate.wmeat.gl","mil.expenditure.perc.gdp.growth.rate.sipri.pwt","mil.expenditure.perc.gdp.growth.rate.sipri.gl","mil.expenditure.per.personnel.growth.rate.cow.cow","mil.expenditure.per.personnel.growth.rate.cow.alt.cow","mil.expenditure.per.personnel.growth.rate.cow.wmeat","mil.expenditure.per.personnel.growth.rate.cow.alt.wmeat","mil.expenditure.per.personnel.growth.rate.wmeat.cow","mil.expenditure.per.personnel.growth.rate.wmeat.wmeat","mil.expenditure.per.personnel.growth.rate.sipri.cow","mil.expenditure.per.personnel.growth.rate.sipri.wmeat","mil.personnel.per.capita.growth.rate.cow.un","mil.personnel.per.capita.growth.rate.cow.cow","mil.personnel.per.capita.growth.rate.wmeat.un","mil.personnel.per.capita.growth.rate.wmeat.cow","gdp.per.mil.personnel.growth.rate.pwt.cow","gdp.per.mil.personnel.growth.rate.pwt.wmeat","gdp.per.mil.personnel.growth.rate.gl.cow","gdp.per.mil.personnel.growth.rate.gl.wmeat"
"ZWE","Zimbabwe",1996,394460000,394460000,40000,176040000,40000,475389500,0,0,0,0,0,0,0,0,0,0,11317000,11891290,0,0,0,8.23407291973916,10.3532910447252,34.2472651501997,34.2472651501997,33.1256298286866,33.1256298286866,15.283903455461,14.7833389318105,41.2736152109741,39.9218592542828,1.96052134856186,1.96052134856186,0.55457626560473,0.55457626560473,0.874943411754878,0.247496845807069,2.3627522781325,0.668356065552146,9861.5,9861.5,9861.5,9861.5,4401,4401,11884.7375,11884.7375,0.00347282514325404,0.00335908632851864,0.00347282514325404,0.00335908632851864,503003.958984375,503003.958984375,1778204.48,1778204.48,0.771510320866529,0.771510320866529,-14.1100702576113,7.63405875853573,0,0,-0.960800761225112,-0.970121697883184,-2.46116661418309,-2.46116661418309,-15.5865597600416,-16.8653568852223,5.78377714417647,4.18123624881448,-8.16744530938426,-8.16744530938426,-9.9552397040135,-9.9552397040135,-21.7289525052617,-23.2527317406786,-1.91364051165304,-3.82318385686037,0.771510320866525,0.771510320866525,0.771510320866525,0.771510320866525,-14.1100702576113,-14.1100702576113,7.63405875853575,7.63405875853575,-1.71904844591074,-3.2079274437353,-1.71904844591074,-3.2079274437353,9.73397251156322,9.73397251156322,11.9126865234802,11.9126865234802
"ZWE","Zimbabwe",1997,486400000,486400000,40000,206400000,40000,498240000,0,0,0,0,0,0,0,0,0,0,11469000,12086520,0,0,0,0.708046455900398,2.68225811518194,41.5371477369769,41.5371477369769,39.5640149666504,39.5640149666504,17.6259607173356,16.7886774036115,42.5482493595218,40.5270863836018,2.38349147022392,2.38349147022392,0.664041560930551,0.664041560930551,1.0114157883516,0.281780793947504,2.44151067048595,0.680205730505834,12160,12160,12160,12160,5160,5160,12456,12456,0.00341588385994876,0.0032536196518627,0.00341588385994876,0.0032536196518627,510175.939453125,510175.939453125,1831210.6825,1831210.6825,23.307813213,23.307813213,17.2460804362645,4.80669009307106,0,0,21.2860284019927,17.5502724282816,19.436264823524,19.436264823524,15.323685266003,13.5648548751454,3.08825418377391,1.51602941502279,21.5743695916566,21.5743695916566,19.7385467274653,19.7385467274653,15.5978517882656,13.8522767951393,3.3333326173195,1.77295689594721,23.307813213,23.307813213,23.307813213,23.307813213,17.2460804362645,17.2460804362645,4.80669009307106,4.80669009307106,-1.63962425277541,-3.13974296404751,-1.63962425277541,-3.13974296404751,1.42582982512326,1.42582982512326,2.98088341898678,2.98088341898678
"ZWE","Zimbabwe",1998,524380000,524380000,40000,263760000,40000,480420000,0,0,0,0,0,0,0,0,0,0,11607000,12261740,0,0,0,0.968121486636642,2.90628506622065,44.091482384596,44.091482384596,46.0912367056342,46.0912367056342,22.1777516185992,23.1836160675046,40.3951904481628,42.2273006943834,2.55701738195231,2.55701738195231,0.723133299435512,0.723133299435512,1.28616443164069,0.363731719476545,2.34265664334553,0.662511346189421,13109.5,13109.5,13109.5,13109.5,6594,6594,12010.5,12010.5,0.00336332296308753,0.00351586534235739,0.00336332296308753,0.00351586534235739,512687.16796875,512687.16796875,1812874.6125,1812874.6125,7.80838815789472,7.80838815789472,27.7906976744186,-3.57658959537573,0,0,6.14951865205981,5.79326098709585,16.4978750121436,16.4978750121436,25.8243563245137,38.0907829137121,-5.0602761424241,4.19525424228275,7.28032442726087,7.28032442726087,8.89880121692272,8.89880121692272,27.164757209977,29.0832190444849,-4.04888777818624,-2.60132832213205,7.80838815789472,7.80838815789472,7.80838815789472,7.80838815789472,27.7906976744186,27.7906976744186,-3.57658959537574,-3.57658959537574,-1.53872025561254,8.06012129735431,-1.53872025561254,8.06012129735431,0.492227939701914,0.492227939701914,-1.00130859737927,-1.00130859737927
"ZWE","Zimbabwe",1999,643720000,643720000,40000,287980000,40000,405636000,0,0,0,0,0,0,0,0,0,0,11733000,12405240,0,0,-1.1,-2.84891576371682,-1.00558495527876,53.3543307086614,53.3543307086614,55.8348512446873,55.8348512446873,23.8690426854538,24.9787492410443,33.6208868628264,35.183970856102,3.25607821062861,3.25607821062861,0.835202233266314,0.835202233266314,1.4566665679128,0.373643104355983,2.05179665234348,0.526297292445806,16093,16093,16093,16093,7199.5,7199.5,10140.9,10140.9,0.00331537505180274,0.00346951166623298,0.00331537505180274,0.00346951166623298,494244.884765625,494244.884765625,1926838.7175,1926838.7175,22.7583050459591,22.7583050459591,9.18259023354566,-15.5663794180092,0,0,21.0082488115699,17.3610055660613,21.1398418343201,21.1398418343201,7.62607091981421,7.74311120539934,-16.7700746306162,-16.679564458209,27.3389157856469,27.3389157856469,15.4976867913958,15.4976867913958,13.2566359384246,2.72491629096891,-12.4158182475549,-20.5602597641655,22.7583050459591,22.7583050459591,22.7583050459591,22.7583050459591,9.18259023354566,9.18259023354566,-15.5663794180092,-15.5663794180092,-1.42561127227518,-1.31841443316853,-1.42561127227518,-1.31841443316853,-3.59718057235423,-3.59718057235423,6.28637547319616,6.28637547319616
"ZWE","Zimbabwe",2000,408480000,408480000,40000,275280000,40000,512524000,0,0,0,0,0,0,0,0,0,0,11820000,12509480,0,0,-4.2,-5.98854983755468,-4.28068028635017,33.4216985763378,33.4216985763378,35.0055703145085,35.0055703145085,22.5233186057928,23.5907104293427,41.9345442644412,43.9218442025881,2.24997595233374,2.24997595233374,0.618775826284431,0.618775826284431,1.51628814179013,0.417001100322117,2.82306765323613,0.776384306674994,10212,10212,10212,10212,6882,6882,12813.1,12813.1,0.00327278677794142,0.00342788585140115,0.00327278677794142,0.00342788585140115,453871.517578125,453871.517578125,1650355.3575,1650355.3575,-36.5438389361834,-36.5438389361834,-4.4100284741996,26.3507183780532,0,0,-37.3589769894496,-59.6397938506805,-37.3051606046156,-37.3051606046156,-5.63794743423483,-5.55687876245155,24.7276564581257,24.8348129386045,-30.8992042946241,-30.8992042946241,-25.9130541516252,-25.9130541516252,4.09301450247168,11.60412047236,37.5900311569246,47.5182027000338,-36.5438389361834,-36.5438389361834,-36.5438389361834,-36.5438389361834,-4.4100284741996,-4.4100284741996,26.3507183780533,26.3507183780533,-1.284568810342,-1.19976004799041,-1.284568810342,-1.19976004799041,-8.16869702286254,-8.16869702286254,-14.349066036971,-14.349066036971
"ZWE","Zimbabwe",2001,387150000,387150000,39000,160950000,35000,415715000,0,0,0,0,0,0,0,0,0,0,11868000,12575020,0,0,-0.5,-2.27537694497582,-0.531448833435277,31.3076176613295,31.3076176613295,29.8726851851852,29.8726851851852,13.015526443474,12.4189814814815,33.6175804625586,32.076774691358,2.13662202869289,2.13662202869289,0.49080507778072,0.49080507778072,0.888258596198169,0.204042560425692,2.29426792369383,0.527018036703117,9926.92307692308,9926.92307692308,11061.4285714286,11061.4285714286,4126.92307692308,4598.57142857143,10659.358974359,11877.5714285714,0.00315380883066473,0.00300925925925926,0.00283034125828886,0.00270061728395062,464608.290264423,517706.380580357,2022579.53846154,2253731.48571429,-5.22179788484136,-5.22179788484136,-41.5322580645161,-18.8886764327134,-2.5,-12.5,-6.3254741831256,-6.75260870334306,-14.6630524319609,-14.6630524319609,-42.2131051321782,-47.356475258861,-19.8332042180675,-26.9685158405349,-5.03800600727623,-5.03800600727623,-20.6812779471587,-20.6812779471587,-41.4188786605234,-51.0690594657717,-18.7313870759042,-32.1189220116817,-2.79158757419628,-2.79158757419628,8.31794527446701,8.31794527446701,-40.0330851943755,-33.1797235023041,-16.8088989053471,-7.30134449452959,-3.6353711790393,-12.2123842592593,-13.518922852984,-21.2162422839506,2.36559737072506,14.0645227845222,22.5541838168353,36.560376253045
"ZWE","Zimbabwe",2002,1306400000,1306400000,26000,168980000,35000,961340000,0,0,0,0,0,0,0,0,0,0,11866000,12607790,0,0,-7.7,-9.46647882808454,-7.82523073981359,104.503639708823,104.503639708823,103.346254252037,103.346254252037,13.5173186145108,13.3676133217309,76.9010479161667,76.0493631832925,7.66506428721248,7.66506428721248,1.9621441357078,1.9621441357078,0.991459402367702,0.253799078423074,5.6404875243944,1.44388215203715,50246.1538461538,50246.1538461538,37325.7142857143,37325.7142857143,6499.23076923077,4828,36974.6153846154,27466.8571428571,0.00207983361331094,0.00205679930385254,0.00279977601791857,0.00276876829364765,655521.623347358,486958.920200894,2560777.92307692,1902292.17142857,237.44026862973,237.44026862973,4.98912705809258,131.249774484924,-33.3333333333333,0,233.796205253599,70.0416007054287,245.9556903284,245.9556903284,3.8553351892147,7.63856393266987,128.752476704309,137.085442395745,258.746852942525,258.746852942525,299.78073262405,299.78073262405,11.6183290104078,24.385362491813,145.85130037093,173.972056263898,406.160402944595,406.160402944595,237.44026862973,237.44026862973,57.4836905871389,4.98912705809258,246.874661727385,131.249774484924,-34.053275737941,-31.6509769796693,-1.07991360691144,2.52353453049601,41.0912454821415,-5.93916967857233,26.6095040704684,-15.593663953021
"ZWE","Zimbabwe",2003,428400000,428400000,29000,142800000,35000,272720000,0,0,0,0,0,0,0,0,0,0,11816000,12612960,0,0,-16.2,-17.9398343227772,-16.5168464274302,33.9085008706665,33.9085008706665,33.8041505563008,33.8041505563008,11.3028336235555,11.2680501854336,21.586195979104,21.5197664325732,2.71624002857235,2.71624002857235,0.729183981559312,0.729183981559312,0.905413342857451,0.243061327186437,1.72916195282972,0.464199475842333,14772.4137931034,14772.4137931034,12240,12240,4924.13793103448,4080,9404.13793103448,7792,0.00229539338293494,0.0022883295194508,0.00277030235871458,0.00276177700623373,543855.242456897,450622.915178571,2025882.92758621,1678588.71142857,-67.2075933864054,-67.2075933864054,-15.4929577464789,-71.6312646930326,11.5384615384615,0,-67.5528039356858,-208.193040168364,-67.2903959597215,-67.2903959597215,-16.382575968714,-15.7063425292543,-71.9299065955043,-71.7028972606822,-64.56337576837,-64.56337576837,-62.837389553124,-62.837389553124,-8.67872747030934,-4.23080781197223,-69.3437500685657,-67.8505981123597,-70.5999113119497,-70.5999113119497,-67.2075933864054,-67.2075933864054,-24.2350655658086,-15.4929577464789,-74.5659614489258,-71.6312646930326,10.3642795387294,11.2568209822214,-1.05271489631154,-0.252505326284221,-17.0347364470218,-7.46182142167814,-20.8879883987757,-11.7596793678652
"ZWE","Zimbabwe",2004,319950000,319950000,29000,255150000,30000,345735000,0,0,0,0,0,0,0,0,0,0,11735000,12597880,0,0,-6.3,-8.04026136545174,-6.45290308933653,25.0391297542651,25.0391297542651,25.2068069014417,25.2068069014417,19.9679136015026,20.1016308201371,27.0570511817186,27.2382415504609,2.10530695676778,2.10530695676778,0.523463913673934,0.523463913673934,1.67891567438443,0.417445905841239,2.27497515454949,0.565650245957361,11032.7586206897,11032.7586206897,10665,10665,8798.27586206897,8505,11921.8965517241,11524.5,0.00226952574737831,0.00228472386354684,0.00234778525590859,0.00236350744504845,524045.13200431,506576.9609375,2107644.54482759,2037389.72666667,-25.3151260504202,-25.3151260504202,78.6764705882353,26.7728806101496,0,-14.2857142857143,-26.1567774707316,-35.422042233279,-25.4328048874951,-25.4328048874951,76.662899468756,78.3949351425751,25.3442302104109,26.5731281787147,-22.4918661597692,-22.4918661597692,-28.212367946627,-28.212367946627,85.4308518456155,71.7450944061709,31.5651868713953,21.8549945432265,-25.3151260504202,-25.3151260504202,-12.8676470588235,-12.8676470588235,78.6764705882353,108.455882352941,26.7728806101496,47.9016940451746,-1.12693692283612,-0.157567163003237,-15.2516602195738,-14.4207718540028,-3.64253369390961,12.4170440237721,4.03585104193539,21.3751595489246
"ZWE","Zimbabwe",2005,178160000,178160000,29000,172920000,30000,172134000,0,0,0,0,0,0,0,0,0,0,11639000,12570690,0,0,-7.4,-9.18807993493002,-7.66663321804943,13.7681607418856,13.7681607418856,14.0162064353709,14.0162064353709,13.3632148377125,13.6039650696247,13.3024729520866,13.5421288647628,1.22196187446404,1.22196187446404,0.311075286623854,0.311075286623854,1.18602181933275,0.301926013487858,1.18063081106305,0.300553622517459,6143.44827586207,6143.44827586207,5938.66666666667,5938.66666666667,5962.75862068965,5764,5935.65517241379,5737.8,0.00224111282843895,0.0022814884745496,0.00231839258114374,0.00236016049091338,502752.86031789,485994.431640627,1974907.2137931,1909076.97333333,-44.3162994217847,-44.3162994217847,-32.22810111699,-50.2121567096187,0,0,-45.0134214846649,-81.862561192294,-44.3951529038402,-44.3951529038402,-33.0765592019241,-32.3240726518727,-50.8354666488027,-50.2826610900157,-41.9580184953132,-41.9580184953132,-40.5736902777938,-40.5736902777938,-29.3578684487775,-27.673020800284,-48.1035734081742,-46.865819529739,-44.3162994217847,-44.3162994217847,-44.3162994217846,-44.3162994217846,-32.22810111699,-32.22810111699,-50.2121567096186,-50.2121567096186,-1.25193199381762,-0.141609629454799,-1.25193199381762,-0.141609629454811,-4.06306067666048,-4.0630606766605,-6.29789929996669,-6.29789929996669
"ZWE","Zimbabwe",2006,196560000,196560000,29000,257796370.095057,30000,203742000,0,0,1,0,0,0,0,1,0,0,11544000,12529660,0,0,-3.6,-5.17791761599193,-3.64066005534032,14.9771411155136,14.9771411155136,15.4479723357435,15.4479723357435,19.6431248167523,20.2606389574864,15.5243828101189,16.0124174787803,1.39885845360069,1.39885845360069,0.538248462610029,0.538248462610029,1.83465929800083,0.705934574023761,1.44997058940533,0.557915233359242,6777.93103448276,6777.93103448276,6552,6552,8889.53000327782,8593.2123365019,7025.58620689655,6791.4,0.00220969216702225,0.00227915749764225,0.00228588844864371,0.00235774913549198,484533.014547414,468381.9140625,1259256.92413793,1217281.69333333,10.3277952402335,10.3277952402335,49.0841834923993,18.3624385653038,0,0,8.78098677298243,8.07217054512263,10.2150742925659,10.2150742925659,46.994005973152,48.9318654803432,16.7029834680761,18.2415086925162,14.4764401274169,14.4764401274169,73.0283586496758,73.0283586496758,54.6901809136195,133.810451066731,22.813209329999,85.629182801426,10.3277952402335,10.3277952402335,10.3277952402335,10.3277952402335,49.0841834923993,49.0841834923993,18.3624385653038,18.3624385653038,-1.4020115818348,-0.102169129204656,-1.4020115818348,-0.102169129204649,-3.62401633258844,-3.62401633258843,-36.2371601388128,-36.2371601388128
"ZWE","Zimbabwe",2007,279567818.181818,279567818.181818,29000,332100000,30000,274105578.272727,1,0,0,0,1,1,0,0,0,1,11443000,12481240,0,0,-3.4,-4.93485706151113,-3.30743083810568,20.9728295710291,20.9728295710291,21.9440987583845,21.9440987583845,24.913728432108,26.0675039246468,20.5630591352384,21.5153515127729,2.05680162423384,2.05680162423384,0.474050248687254,0.474050248687254,2.44328486680046,0.563126645308832,2.0166155112898,0.464788180527427,9640.26959247649,9640.26959247649,9318.92727272727,9318.92727272727,11451.724137931,11070,9451.91649216301,9136.85260909091,0.00217554388597149,0.00227629513343799,0.00225056264066016,0.00235478806907378,468701.963227372,453078.564453127,2033596.56896552,1965810.01666667,42.2302697302697,42.2302697302697,28.822605173822,34.5356275449967,0,0,40.0322625611448,28.5878852694141,42.0516445877513,42.0516445877513,26.8317982221485,28.6608185425205,32.4565323256217,34.366666003339,47.0342920643322,47.0342920643322,-11.9272452003804,-11.9272452003804,33.1737652578237,-20.229626649526,39.0797527911835,-16.6919716945335,42.2302697302697,42.2302697302697,42.2302697302697,42.2302697302697,28.822605173822,28.822605173822,34.5356275449967,34.5356275449967,-1.54538634658664,-0.125588697017267,-1.54538634658665,-0.125588697017276,-3.26728021512191,-3.26728021512191,61.4917917054685,61.4917917054685
"ZWE","Zimbabwe",2008,226533272.727273,226533272.727273,29000,269100000,30000,222107230.090909,1,0,0,0,1,1,0,0,0,1,11350000,12451540,0,0,-16.3,-17.8870119312738,-16.6161473759923,16.7084579382853,16.7084579382853,17.7200620093298,17.7200620093298,19.8480601858681,21.0497496871089,16.3820054647374,17.3738446566731,1.749579064641,1.749579064641,0.421006538825419,0.421006538825419,2.07833366210054,0.500115758863888,1.71539551428408,0.412780846993947,7811.4921630094,7811.4921630094,7551.10909090909,7551.10909090909,9279.31034482759,8970,7658.8700031348,7403.57433636364,0.00213895854845847,0.00226846057571965,0.00221271573978463,0.00234668335419274,446478.37419181,431595.76171875,1855432.50344828,1793584.75333333,-18.970189701897,-18.970189701897,-18.970189701897,-18.970189701897,0,0,-20.3328388203487,-25.5222334011597,-19.2490782855263,-19.2490782855263,-20.3328388203487,-19.2490782855263,-20.3328388203487,-19.2490782855263,-14.9369076712628,-14.9369076712628,-11.1894698945363,-11.1894698945363,-14.9369076712628,-11.1894698945363,-14.9369076712628,-11.1894698945363,-18.970189701897,-18.970189701897,-18.970189701897,-18.970189701897,-18.970189701897,-18.970189701897,-18.970189701897,-18.970189701897,-1.68166396223633,-0.344180225281605,-1.68166396223631,-0.344180225281586,-4.74151823101734,-4.74151823101734,-8.76103295197202,-8.76103295197201
"ZWE","Zimbabwe",2009,150264545.454545,150264545.454545,29000,178500000,30000,147328653.181818,1,0,0,0,1,1,0,0,0,1,11393000,12473990,0,0,7.4,5.87579190266415,7.55473284483358,10.8800626641478,10.8800626641478,11.6583556097871,11.6583556097871,12.9244804865687,13.8490185429436,10.6674862922177,11.4305728281339,0.705962214460221,0.705962214460221,0.196662022490981,0.196662022490981,0.838616021497023,0.233615793455809,0.692169013915132,0.19281960902995,5181.53605015674,5181.53605015674,5008.81818181818,5008.81818181818,6155.1724137931,5950,5080.29838557994,4910.95510606061,0.00209977554123525,0.00224998060361549,0.00217218159438129,0.00232756614167119,733967.901400862,709502.3046875,2634741.56551724,2546916.84666667,-33.6677814938685,-33.6677814938685,-33.6677814938685,-33.6677814938685,0,0,-34.8829035908963,-53.5695009675208,-34.2081556845073,-34.2081556845073,-34.8829035908963,-34.2081556845073,-34.8829035908963,-34.2081556845073,-59.6495963670507,-59.6495963670507,-53.2876560445699,-53.2876560445699,-59.6495963670507,-53.2876560445699,-59.6495963670507,-53.2876560445699,-33.6677814938685,-33.6677814938685,-33.6677814938685,-33.6677814938685,-33.6677814938685,-33.6677814938685,-33.6677814938684,-33.6677814938685,-1.8318731445949,-0.814648149584909,-1.83187314459489,-0.814648149584918,64.3904708104729,64.3904708104729,42.0014773170481,42.0014773170481
"ZWE","Zimbabwe",2010,115640000,234820000,29000,1.77e+08,30000,115985740,0,0,0,0,0,0,0,0,0,0,11652000,12571450,0,0,19.7,9.66101516930815,11.3977884559796,8.20956978560273,16.6704529319892,8.84300680584232,17.9567179016594,12.5656680391878,13.5352144987382,8.23411472383927,8.86944559149652,0.48257833012484,0.97992946627391,0.0863760223364868,0.17539620862205,0.73864030121149,0.132208197453806,0.48402114084654,0.0866342690155133,3987.58620689655,8097.24137931035,3854.66666666667,7827.33333333333,6103.44827586207,5900,3999.50827586207,3866.19133333333,0.00205878176913247,0.00221763401391757,0.00212977424393014,0.00229410415232852,826308.592403017,798764.97265625,4616542.99310345,4462658.22666667,-23.0423919027654,56.2710613403029,-0.840336134453782,-21.2741462742742,0,0,-24.5448299424317,34.7344507762601,-24.148764184044,54.0244482385229,-2.77622336738188,-2.26589373992312,-22.8111056505751,-22.4059395372884,-31.6424703418696,38.8076367547751,-56.078951470944,-10.8133810481413,-11.9215132698115,-43.4078511995744,-30.0718276727299,-55.0697828652601,-23.0423919027654,56.2710613403029,-23.0423919027654,56.2710613403029,-0.84033613445378,-0.840336134453782,-21.2741462742742,-21.2741462742742,-1.95229305693595,-1.43763860212588,-1.95229305693596,-1.43763860212588,12.5810257949854,12.5810257949854,75.218057570559,75.218057570559
"ZWE","Zimbabwe",2011,225720000,225720000,29000,250800000,30000,226219320,0,0,0,0,0,0,0,0,0,0,12084000,12754380,0,0,14.2,10.2574665293512,11.9066166697475,15.6891638284562,15.6891638284562,16.8964742869975,16.8964742869975,17.4324042538403,18.7738603188861,15.7238701605616,16.9338513361779,0.815928111788333,0.815928111788333,0.0957279137670196,0.0957279137670196,0.906586790875925,0.106364348630022,0.817733043671986,0.0959396755156557,7783.44827586207,7783.44827586207,7524,7524,8648.27586206897,8360,7800.66620689655,7540.644,0.00201570862584277,0.0021708211692492,0.00208521581983735,0.0022456770716371,953937.995689655,922140.0625,8130803.2,7859776.42666667,95.1919750951228,-3.87530874712545,41.6949152542373,95.0406317190372,0,0,91.1082339049072,-6.2545659810955,91.0715965505593,-5.90443988967434,38.7304216494882,38.7038256441097,90.9600568842954,90.9234479369601,69.0768235650484,-16.7360366363078,10.8269531029126,-45.421902492033,22.7372496990722,-19.547841451219,68.9457287427142,10.7410226990848,95.1919750951228,-3.87530874712545,95.1919750951228,-3.87530874712544,41.6949152542373,41.6949152542373,95.0406317190372,95.0406317190372,-2.09216653923681,-2.11093644733887,-2.09216653923682,-2.11093644733886,15.4457311057936,15.4457311057936,76.1231989422914,76.1231989422914
"ZWE","Zimbabwe",2012,356160000,356160000,29000,3.92e+08,30000,356464640,0,0,0,0,0,0,0,0,0,0,12620000,0,0,0,16.7,11.8805326411489,10.5707790242778,24.2104547617429,24.2104547617429,25.951617604197,25.951617604197,26.6467269390252,28.5631011366948,24.2311630752498,25.9738152142233,1.12166278985652,1.12166278985652,0.131597915639551,0.131597915639551,1.23453451713767,0.144840473188185,1.12262219953841,0.131710477378714,12281.3793103448,12281.3793103448,11872,11872,13517.2413793103,13066.6666666667,12291.884137931,11882.1546666667,0.00197131398273401,0.00211308656368406,0.00203929032696622,0.0021859516176042,1094926.15975216,1058428.62109375,9332502.91287572,9021419.48244653,57.7884104199894,57.7884104199894,56.2998405103668,57.5747995352475,0,0,54.3132255259593,35.1967404873035,53.591910142862,53.591910142862,52.857440379488,52.1429298584954,54.1043192790161,53.3839803986717,37.4707861698846,37.4707861698846,37.4707861698845,37.4707861698845,36.1738919607347,36.1738919607346,37.284680890151,37.284680890151,57.7884104199894,57.7884104199894,57.7884104199894,57.7884104199894,56.2998405103668,56.2998405103668,57.5747995352475,57.5747995352475,-2.20243355312353,-2.65957446808511,-2.2024335531235,-2.65957446808511,14.7795941350016,14.7795941350016,14.7795941350016,14.7795941350016
"MWI","Malawi",1964,6930000,6930000,0,5544000,0,8766458.76645877,0,0,1,1,0,0,0,1,1,1,3816000,3835850,0,0,0,-4.09023912810999,-2.43481780664009,1.74867524602574,1.74867524602574,1.82656826568266,1.82656826568266,1.39894019682059,1.46125461254613,2.21207639829896,2.31061116669973,0.369382138126354,0.369382138126354,0.246533956690707,0.246533956690707,0.295505710501083,0.197227165352566,0.46726887199871,0.311865767079512,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MWI","Malawi",1965,11368000,11368000,4000,9094400,4000,14380534.3805344,0,0,0,0,0,0,0,0,0,0,3914000,3934250,0,0,0,3.20062009691438,13.5505730124944,2.80068982508007,2.80068982508007,2.90890481064483,2.90890481064483,2.24055186006406,2.32712384851587,3.54287617160246,3.67976826523398,0.474445743411759,0.474445743411759,0.350399852836994,0.350399852836994,0.379556594729407,0.280319882269595,0.60017446559034,0.443256257095054,2842,2842,2842,2842,2273.6,2273.6,3595.1335951336,3595.1335951336,0.000985464400098546,0.00102354145342886,0.000985464400098546,0.00102354145342886,599014.75341797,599014.75341797,811073.4,811073.4,64.0404040404041,64.0404040404041,64.040404040404,64.040404040404,Inf,Inf,60.1606605597737,37.5626950772478,59.2551926635857,59.2551926635857,60.1606605597736,59.2551926635857,60.1606605597737,59.2551926635857,28.4430659853579,28.4430659853579,42.1304624890244,42.1304624890244,28.4430659853579,42.1304624890244,28.4430659853579,42.1304624890244,0,0,0,0,0,0,0,0,Inf,Inf,Inf,Inf,0,0,0,0
