"iso3c","year","mil.expenditure.per.capita.cow.un.ln","mil.expenditure.perc.gdp.cow.pwt.ln","mil.expenditure.per.personnel.cow.cow.ln","mil.personnel.per.capita.cow.un.ln","gdp.per.mil.personnel.pwt.cow.ln","mil.cap","mil.cap.sq"
"SAU",1973,7.02582827755996,0.116602905654821,11.5202903415636,-4.49446206400367,16.0088576218969,1.92428890724348,3.7028877985403
"SAU",1974,7.30759654509549,0.298095511602525,11.8521671089547,-4.54457056385916,16.1592417833402,2.20553411792019,4.86438074530999
"SAU",1975,7.8914468391724,1.02656018487422,12.4871052647879,-4.59565842561549,16.0657152659018,2.95795452196167,8.74949495399351
"SAU",1976,8.35617603957856,1.37845869017894,13.0029998741668,-4.6468238345882,16.2297113699759,3.44858423192975,11.8927332047145
"SAU",1977,8.43012074921735,1.43534498022223,13.1284169131949,-4.69829616397758,16.2982421189608,3.52439227839618,12.4213409320186
"SAU",1978,8.54203944534468,1.6538650633176,13.2933281394628,-4.75128869411808,16.2446332621333,3.70319747936158,13.7136715711499
"SAU",1979,8.69282355910948,1.74804579264005,13.448158190257,-4.75533463114751,16.305282583605,3.85372069155653,14.851163168531
"SAU",1980,8.72090268415369,1.78045670356677,13.5355538924576,-4.81465120830393,16.3602673748789,3.88515138410403,15.0944012774054
"SAU",1981,8.79336604511637,1.8959602638316,13.6703011559725,-4.87693511085609,16.379511078129,3.98692390273887,15.8955622062306
"SAU",1982,8.77062049757153,2.16914542733716,13.6985985579868,-4.92797806041525,16.1346233166377,4.09672196357994,16.7831308468783
"SAU",1983,8.47407724700148,2.1103621389148,13.4648499120015,-4.990772665,15.9596579590748,3.85601714079979,14.8688681901418
"SAU",1984,8.40462321126413,2.14812799221768,13.4548797793041,-5.05025656803999,15.9119219730745,3.82120444371412,14.6016034006606
"SAU",1985,8.06864169895264,1.97008149823655,13.1737534921046,-5.105111793152,15.8088421798562,3.49687347397152,12.2281240929657
"SAU",1986,7.97895657618128,1.77355666912971,13.1343413541637,-5.15538477798245,15.9659548710221,3.33774147275201,11.1405181389288
"SAU",1987,7.83022268274802,1.73973365286774,13.0318914742403,-5.20166879149223,15.8973280073606,3.21405000468014,10.3301174325844
"SAU",1988,7.57201340987152,1.40073014161264,12.7672824005201,-5.19526899064859,15.9717224448956,2.87233799976279,8.25032558488129
"SAU",1989,7.56040700686075,1.43305733006569,12.8186642836873,-5.25825727682654,15.9907771396097,2.875523505247,8.26863542922799
"SAU",1990,7.93712092126027,1.70392768218708,12.6540897576781,-4.71696883641783,15.5553322614791,3.30248706123967,10.9064207896554
"SAU",1991,8.28314141642105,1.94271587537777,12.7640416032409,-4.48090018681982,15.4264959138512,3.67378468053714,13.4966938789494
"SAU",1992,7.33026742138546,0.980585225270446,11.9457908043367,-4.61552338295128,15.5703757650544,2.53938255492225,6.44846376024348
"SAU",1993,7.46491981677693,1.15626991997559,12.107744194394,-4.64282437761704,15.5566444604065,2.71557848046099,7.3743664835428
"SAU",1994,7.22624058525715,0.9369573796255,11.9416314085747,-4.71539082331752,15.6098442149372,2.43926601061251,5.95001867052947
"SAU",1995,7.34077906417598,1.07232205663382,12.01419517609,-4.67341611191398,15.5470433054442,2.58652828615009,6.69012857505451
"SAU",1996,7.32023108806887,1.0466571261894,11.9863918419789,-4.66616075390998,15.5449049017775,2.56037227751174,6.55550619945064
"SAU",1997,7.30576245328989,1.04057096347056,11.9912829919316,-4.68552053864175,15.5558822144492,2.54610062376755,6.48262838634952
"SAU",1998,7.42786400642046,1.15324224338358,12.0784100130321,-4.6505460066116,15.5303379556366,2.68754670613514,7.22290729765785
"SAU",1999,7.41460256503531,1.19885053654439,12.0856590477139,-4.67105648267854,15.4919786971576,2.69846373775002,7.28170654395181
"SAU",2000,7.35988925068603,1.11230383692055,11.992597550232,-4.63270829954592,15.4854638992995,2.62139731627318,6.87172388976421
"SAU",2001,7.40950018053267,1.19977022076282,12.0728453999674,-4.66334521943469,15.4782453651926,2.69577773353036,7.2672175885981
"SAU",2002,7.08953041304288,0.936262901560121,11.7857288973785,-4.69619848433566,15.4546361818065,2.34374363506307,5.49313422689864
"SAU",2003,7.05926014927347,0.828694840232535,11.7846991676525,-4.72543901837904,15.5611745134081,2.26980346920191,5.15200778880101
"SAU",2004,7.10268588680032,0.824944773098772,11.8575252973071,-4.7548394105068,15.6377507101964,2.29682972974076,5.27542680742101
"SAU",2005,7.23729914651106,0.934045490910931,12.0208665324009,-4.78356738588989,15.6919912274781,2.44147057841428,5.96077858526254
"SAU",2006,7.32279439501689,1.01976070677509,12.1340840413134,-4.81128964629651,15.7194935205264,2.54050309291015,6.45415596508604
"SAU",2007,7.45383489945443,1.15959156558531,12.1744347367771,-4.7205998373227,15.6200133571799,2.7045213536446,7.31443575231962
"SAU",2008,7.45237172781275,1.12438569204595,12.2043056835863,-4.7519339557735,15.6850901775284,2.68492842508002,7.20884064780265
"SAU",2009,7.5187879799346,1.2389865555366,12.3070677004689,-4.78827972053431,15.6732513309204,2.7836157941868,7.74851688964619
"SAU",2010,7.57221139854856,1.271533349148,12.3361370307507,-4.7639256322021,15.6697738675907,2.83815375190675,8.05511671946239
"SAU",2011,7.58031772181688,1.21353540754186,12.3734204740286,-4.79310275221177,15.7650552524749,2.81467897142071,7.92241771215794
"SAU",2012,7.68902440713272,1.29912945522881,12.5117155295127,-4.82269112237995,15.817756260272,2.92990306249135,8.58433195559617
"YAR",1950,3.6667330772382,0.160750034457573,8.91553274484504,-5.24879966760684,13.3599528963756,-0.469707101886629,0.220624761562736
"YAR",1951,3.57071984213424,0.0592649562886027,8.83574338970475,-5.26502354757051,13.3816486194042,-0.586319149452912,0.343770145015187
"YAR",1952,3.47501651483473,-0.0446303815686304,8.75600492476765,-5.28098840993292,13.4058054923244,-0.703834751223635,0.495383357030037
"YAR",1953,3.37926414102895,-0.150551808381879,8.67618305697999,-5.29691891595104,13.43190505135,-0.822339472648464,0.676242208275753
"YAR",1954,3.28370645001301,-0.257506266616967,8.59630606530681,-5.3125996152938,13.4589825179119,-0.94117926096183,0.885818401264656
"YAR",1955,3.18842741681998,-0.363613315806561,8.51709503108561,-5.32866761426562,13.4858785328803,-1.05944642452032,1.12242672642889
"YAR",1956,3.09173629231704,-0.469088267966362,8.43621780251045,-5.34448151019342,13.5104762564649,-1.1783949448932,1.38861464614984
"YAR",1957,2.99568629292461,-0.574452149358291,8.35634507820324,-5.36065878527864,13.5359674135496,-1.29686149901614,1.68184974763039
"YAR",1958,2.9065024321987,-0.671590159288555,8.28348070930594,-5.37697827710724,13.5602410545826,-1.40661213489728,1.97855769804027
"YAR",1959,2.79037860145522,-0.795882562548895,8.18380755179841,-5.3934289503432,13.5848603003354,-1.5481853356083,2.39687783339258
"YAR",1960,2.71316231552156,-0.882998841518813,8.12316246093374,-5.41000014541218,13.6113314884406,-1.64478232179322,2.70530888608349
"YAR",1961,2.68216314583871,-0.924389244029757,10.9995967109861,-8.31743356514741,16.529156141004,-1.86601157569964,3.48199920064507
"YAR",1962,2.31914093485554,-1.29893989247316,9.96057651952026,-7.64143558466472,15.8646865979815,-2.25698568613289,5.09398438740876
"YAR",1963,2.98180496242249,-0.650294375337559,9.25435725739296,-6.27255229497047,14.5098218187186,-1.39886127907597,1.95681287809807
"YAR",1964,2.95090525948637,-0.68945888900401,9.24111203064294,-6.29020677115657,14.535741105635,-1.44023020226885,2.07426303552736
"YAR",1965,3.01227522956479,-0.63550777711569,9.00208543315572,-5.98981020359093,14.2427633962595,-1.35290947574424,1.83036404955855
"YAR",1966,3.05211969458803,-0.604553435344141,9.37881652194808,-6.32669682736005,14.5885401432803,-1.33104021643205,1.77166805775949
"YEM",1991,5.09573185350639,1.55740398423703,9.69790542815186,-4.60217357464548,12.7456716299029,1.23720517411107,1.5306766428472
"YEM",1992,4.85514548200167,1.32009921921559,10.1937346917645,-5.33858920976281,13.478805658537,0.909992161225547,0.828085733491943
"YEM",1993,4.13074787672775,0.606377581391724,9.51989095103113,-5.38914307430339,13.5186835556275,0.0591595134672905,0.00349984803368652
"YEM",1994,4.06530798118457,0.566631295050833,9.42632794546326,-5.36101996427869,13.4648668364005,-0.00400372067655183,1.60297792558486e-05
"YEM",1995,3.74799405011133,0.137126372840513,9.16546606025098,-5.41747201013965,13.6335098733986,-0.434004829612592,0.188360192127055
"YEM",1996,3.59224988204621,-0.168905103274102,9.03152570233732,-5.43927582029111,13.8056009915995,-0.689654194616921,0.475622908152713
"YEM",1997,3.64598327632198,-0.133955215255039,9.11746201549987,-5.47147873917789,13.856587416743,-0.637261198911947,0.406101835638692
"YEM",1998,3.62541358979752,-0.171659668355267,9.12613927170624,-5.50072568190873,13.9029691260496,-0.671375011130415,0.450744405570365
"YEM",1999,3.63803429693654,-0.17503686895016,9.16688810973843,-5.52885381280189,13.9470951646767,-0.665811744827449,0.443305279550172
"YEM",2000,3.72124509494747,-0.136992737717692,9.32274872048326,-5.60150362553578,14.064911644189,-0.593677698454446,0.352453209642168
"YEM",2001,3.73451853905819,-0.152954658249137,9.56509681009228,-5.83057827103409,14.3232216543295,-0.60602541118172,0.367266798997972
"YEM",2002,4.0171403497071,0.108809706872225,9.67540759476709,-5.65826724505999,14.171768073883,-0.27251906981408,0.0742666434123311
"YEM",2003,4.06380730727991,0.127800024117508,9.73533381327088,-5.67152650599097,14.2127039751415,-0.231471945055951,0.0535792613479851
"YEM",2004,4.0720158915904,0.118813437926161,9.77166046369014,-5.69964457209974,14.2580172117521,-0.231667237306389,0.0536697088411746
"YEM",2005,3.61546262766442,-0.359969539631669,9.34299077963246,-5.72752815196803,14.3081305052522,-0.781333765163499,0.610482452584569
"YEM",2006,3.89312238602022,-0.09997738465199,9.64834491046403,-5.7552225244438,14.3534924811041,-0.464533268994551,0.215791158002764
"YEM",2007,3.93855284065545,-0.0611614707159234,9.72132120757679,-5.78276836692134,14.3876528642808,-0.415880411624117,0.172956516772645
"YEM",2008,4.35778178816592,0.346097421045469,10.1679391891645,-5.81015740099862,14.4270119541072,0.0702816852414259,0.00493951528037486
"YEM",2009,3.82287183948565,-0.202016704315865,9.66034116731857,-5.83746932783292,14.4675280576225,-0.567327817458013,0.321860852461672
"YEM",2010,4.51385422141153,0.48346612484912,10.3784601592237,-5.86460593781212,14.5001642203626,0.241807924250764,0.0584710722304632
"YEM",2011,4.14519037072016,0.305317429722029,10.0367521185208,-5.89156174780066,14.3366048747869,-0.103886920362734,0.010792492222453
"YEM",2012,4.29623344900338,0.461500836613363,10.2145654378686,-5.91833198886526,14.3582347872434,0.0746893687086352,0.00557850179809445
"KWT",1961,6.17978964123815,1.35451901325444,11.886899905987,-5.70711026474888,15.1375510787207,1.83733309472504,3.37579290097188
"KWT",1962,6.16567887132952,1.34983687008899,11.9887247668125,-5.82304589548302,15.2440580827116,1.81800325056146,3.30513581905203
"KWT",1963,6.18208490671663,1.43025697243942,11.4291089788771,-5.24702407216049,14.6040221924258,1.90317011373007,3.62205648179531
"KWT",1964,6.29819095769727,1.56477038446949,11.6571329460617,-5.35894198836447,14.6975327475803,2.04161699410817,4.16819995063127
"KWT",1965,6.25939137088803,1.61271952223615,10.3411571509033,-4.08176578001524,13.3336078146552,2.11589953778168,4.47703085398471
"KWT",1966,6.26541549192188,1.60868895311806,10.4493722128337,-4.18395672091179,13.4458534457037,2.1119227167721,4.46021756161803
"KWT",1967,6.58009368949604,2.00013607811929,10.8619546253892,-4.28186093589316,13.466988733258,2.51254843848781,6.31289965574753
"KWT",1968,6.59652633103329,2.02165232322397,10.7475662369319,-4.15103990589865,13.3310840996961,2.54238453741784,6.46371913610135
"KWT",1969,6.54371267738076,2.02351402690524,10.7792674081544,-4.23555473077362,13.3609235672372,2.50080219221114,6.25401160456802
"KWT",1970,6.42433436042008,-1.19441164176148,10.7378144525588,-4.31348009213877,16.5373962803084,0.892398956634247,0.796375897801892
"KWT",1971,7.07092360431835,-0.546093359655299,11.1177272217715,-4.0468036174531,16.2689907674149,1.67086210438492,2.79178017186961
"KWT",1972,7.19599277610444,-0.394049887062717,11.3080369154259,-4.1120441393215,16.3072569884767,1.82679238142987,3.33717040485022
"KWT",1973,7.33359290309182,-0.127247603884714,11.506880667654,-4.17328776456222,16.2392984575268,2.0459904082056,4.18607675046934
"KWT",1974,7.89969325900457,0.637798032094499,12.0637711592413,-4.16407790023678,16.0311433131349,2.80689911936104,7.8786826662698
"KWT",1975,8.01447527460197,0.943856265130677,11.7280473413063,-3.71357206670431,15.3893612621637,3.06019870305154,9.3648161021583
"KWT",1976,8.16802760453022,1.09400456394189,11.942166902595,-3.77413929806476,15.4533325246412,3.2356039910387,10.4691331868256
"KWT",1977,8.23874183653344,1.26452447440048,12.9897424707331,-4.75100063419963,16.3303881823207,3.30555202301768,10.9266741768763
"KWT",1978,8.13949358869556,1.15386383827503,12.9500506044086,-4.81055701571304,16.4013569521217,3.1796465998445,10.1101524999027
"KWT",1979,7.89330849399476,0.834512364321711,12.665532764646,-4.77222427065126,16.4361905863124,2.85766602224099,8.16625509467063
"KWT",1980,8.01111028760381,1.22202430078929,12.7502284461016,-4.73911815849783,16.1333743313004,3.12573779837842,9.77023678421155
"KWT",1981,8.03709835664098,1.50825932682094,12.8266712656268,-4.78957290898587,15.923582124794,3.27609155939915,10.7327759055664
"KWT",1982,7.61880621981897,1.2610009641449,12.3743838246302,-4.7555776048112,15.7185530464734,2.86654662552155,8.21708955628898
"KWT",1983,7.70604220510143,1.31713164066015,12.5069056848494,-4.80086347974794,15.7949442301773,2.9517509714603,8.71283379751682
"KWT",1984,7.7974544823353,1.40380285779415,12.5015646161783,-4.704110133843,15.7029319443722,3.06310551887691,9.38261541977417
"KWT",1985,7.82422080868924,1.5230563453119,12.5126976008037,-4.6884767921145,15.5948114414799,3.13925130617016,9.85489876329103
"KWT",1986,7.47962066329605,1.1505313841133,12.1045934765803,-4.62497281328427,15.5592322784551,2.7243372427489,7.42201341222869
"KWT",1987,7.39092456142438,1.0401657598641,11.9671807372478,-4.57625617582345,15.5321851633718,2.61270737215164,6.82623981249554
"KWT",1988,7.35528535573283,1.15869821031732,12.2674499252051,-4.91216456947225,15.7139219008759,2.6227727721152,6.87893701414886
"KWT",1989,7.32173592628938,0.922936016440755,11.9742666836373,-4.65253075734793,15.6565008531846,2.5038583496797,6.26930663526075
"KWT",1990,9.41646370720976,3.32329645891056,15.120246181866,-5.7037824746562,16.4021199089435,5.04902049381218,25.4926079469354
"KWT",1991,9.56887998106092,3.97252725925317,14.8850372657373,-5.31615728467637,15.5176801924722,5.48700033561231,30.1071726830096
"KWT",1992,10.2286056117584,3.96875378796575,15.3022157050161,-5.07361009325764,15.9386321030384,5.96533148627681,35.5851797411655
"KWT",1993,7.95500516169191,1.32849036290323,12.9527803400586,-4.99777517836665,16.2294601631434,3.12045532583163,9.73724144051098
"KWT",1994,8.08864335706286,1.31364702808738,12.7975727773418,-4.70892942027894,16.0890959352425,3.22552822187598,10.4040323101184
"KWT",1995,8.1993091304071,1.37828504611016,12.5881872400301,-4.38887810962298,15.815072379908,3.35386457497033,11.2484075872409
"KWT",1996,8.28605051409135,1.4485106851469,12.5925695962571,-4.30651908216574,15.7492290970983,3.45327061737333,11.925077956814
"KWT",1997,8.12426721458307,1.31164756558895,12.2392310640079,-4.11496384942484,15.5327536844071,3.28643725615277,10.8006698386289
"KWT",1998,8.05252259293699,1.27215551732636,12.523344726394,-4.47082213345702,15.8563593950557,3.19519909838859,10.2092972783433
"KWT",1999,7.85444287608095,1.15593452665551,12.3890884057536,-4.53464552967265,15.8383240650862,2.99672747551365,8.9803755624984
"KWT",2000,7.88845044206808,1.19107364694156,12.8064829990383,-4.91803255697017,16.2205795380848,3.01358147472502,9.08167330480583
"KWT",2001,8.14832609110781,1.47667724266633,13.0297065493468,-4.88138045823899,16.1581994926686,3.33391708765366,11.1150031473491
"KWT",2002,7.74190876041248,1.05698043976255,12.6397485603634,-4.89783979995091,16.1879383065889,2.84820228570595,8.1122562603006
"KWT",2003,7.82605413614538,0.992974747760336,12.7354869247325,-4.90943278858709,16.3476823629602,2.87658643926156,8.27474954254347
"KWT",2004,7.80131682274681,0.888570905480097,12.728570507904,-4.9272536851572,16.445169788412,2.80874743073593,7.88906212966567
"KWT",2005,7.62692884383136,0.644122421726131,12.5849541876553,-4.95802534382396,16.5460019519173,2.56847726720881,6.59707547216845
"KWT",2006,7.52978280133237,0.517494570184504,12.5307885464528,-5.00100574512041,16.6184641622564,2.43753986893053,5.94160061262586
"KWT",2007,7.52090020250866,0.50207256499475,12.5735567717007,-5.05265656919199,16.676654392694,2.42080099216359,5.8602774436602
"KWT",2008,8.00813071826863,1.02263120622928,13.1186113473346,-5.11048062906597,16.7011503270934,3.00651935618938,9.03915863914142
"KWT",2009,7.47659410073622,0.62555206311651,12.6481428696106,-5.17154876887433,16.6277609924821,2.44051497218777,5.95611332947266
"KWT",2010,7.5130513826594,0.747564088930841,12.7461633390822,-5.23311195642276,16.6037694361394,2.52002067998098,6.35050422753181
"KWT",2011,7.4155314443344,0.620506246561676,12.7110323483729,-5.29550090403846,16.6956962877993,2.3874161908636,5.69975606839767
"KWT",2012,7.35894342605242,0.562021052784682,12.7167082512439,-5.35776482519146,16.7598573844473,2.31605492462038,5.3641104138583
"BHR",1971,5.53475578452851,-0.570816670168922,10.9283833308809,-5.39362754635236,16.1043701870379,0.492876189840143,0.242926938511336
"BHR",1972,5.69900602003506,-0.471480908014245,10.0341157349212,-4.33510971488613,15.1107668289235,0.721049088791394,0.519911788446899
"BHR",1973,5.85911994996302,-0.394811864871132,10.2411465846369,-4.38202663467388,15.2411286354961,0.867229653236944,0.75208727145347
"BHR",1974,6.18469513347244,-0.101770466442622,11.0209770404239,-4.83628190695148,15.7279176928546,1.20703209390934,1.45692647572716
"BHR",1975,5.55989552551514,-0.576253303772769,10.4539970033554,-4.8941014778403,15.6354204931163,0.538929620276672,0.290445135611558
"BHR",1976,5.9179745313255,-0.422470118823488,10.8738015889268,-4.95582705760126,15.9014418937383,0.860172180880043,0.73989618075993
"BHR",1977,6.2188300644567,-0.179229791878613,11.2394156894061,-5.02058562494942,16.0238156672728,1.18312356709405,1.39978137501336
"BHR",1978,6.41745355655938,0.0454177089192018,11.5019586992221,-5.08450514266271,16.061711176291,1.42527355532337,2.03140470750413
"BHR",1979,6.38032595545376,0.0342637560070004,11.5249092220597,-5.144583266606,16.0958156520408,1.39011578684847,1.93242190084534
"BHR",1980,7.214438800029,0.891274629214616,12.4073956509192,-5.19295685089021,16.1212912076927,2.37983695654459,5.66362393973541
"BHR",1981,7.3865622904872,1.17034040259444,12.6176709073418,-5.23110861685459,16.0525006907354,2.63059296019965,6.92001932225193
"BHR",1982,7.55733827222496,1.45072554662886,12.8200284611298,-5.26269018890488,15.9744731004891,2.8814283150774,8.3026291349298
"BHR",1983,7.67703719136522,1.51464824193807,12.9653042220597,-5.28826703069454,16.0558261661098,2.99441747389785,8.96653600798478
"BHR",1984,7.56455156652765,1.38173453079525,12.4747524633021,-4.91020089677449,15.698188118495,2.87574020848228,8.26988174668172
"BHR",1985,6.75426468355831,0.775538824411048,11.6935233148123,-4.93925863125403,15.5231546763894,2.01645560263367,4.0660931973927
"BHR",1986,6.59125737071512,0.633736393550668,11.2757007375977,-4.6844433668826,15.2471345300351,1.85033986210889,3.42375760530913
"BHR",1987,6.57705643330678,0.636870869371935,11.2977849599291,-4.72072852662236,15.2660842765453,1.83956381093761,3.38399501451129
"BHR",1988,6.64574788416243,0.654215729712863,11.1783473773157,-4.53259949315326,15.1293018335909,1.90781771296258,3.63976842589375
"BHR",1989,6.6671355812045,0.685497258805504,11.2335649388762,-4.56642935767166,15.1532378660587,1.93557405039756,3.74644690457241
"BHR",1990,6.68708447435995,0.690909189241803,10.814218859405,-4.12713438504509,14.7284798561513,1.97936488378822,3.91788534317396
"BHR",1991,6.77267647124075,0.75978439334378,10.9276456552793,-4.15496918403854,14.7730314479236,2.07050722969497,4.28700018821914
"BHR",1992,6.78191886928197,0.719120730611648,11.0955901842916,-4.31367131500961,14.981639639668,2.04800677785678,4.19433176214732
"BHR",1993,6.70149269276006,0.542045081499042,11.0397167047755,-4.33822401201549,15.1028418092646,1.90617664723515,3.63350941046465
"BHR",1994,6.710478816588,0.598203511398527,10.9409555531347,-4.23047673654668,14.9479222277242,1.94569288042391,3.7857207849323
"BHR",1995,6.7009666160842,0.594670979483366,10.9565793259024,-4.25561270981822,14.9670785324072,1.93576403280618,3.74718239070606
"BHR",1996,6.72200817256763,0.60984674224903,10.8860860728044,-4.16407790023678,14.8814095165435,1.96342569598885,3.8550404636693
"BHR",1997,6.88635137031898,0.778612431112699,11.0776881985284,-4.19133682820941,14.9042459534038,2.15728945501525,4.65389779272002
"BHR",1998,6.95499312989357,0.830964527720059,11.1777634807045,-4.22277035081092,14.9519691389725,2.22845740366307,4.96602239994074
"BHR",1999,6.97181291528236,0.82673120021134,11.2313579935183,-4.25954507823594,15.0097969792951,2.23604199515719,4.99988380410656
"BHR",2000,6.57456187164671,0.40466900901599,10.6764536395042,-4.10189176785749,14.8769548164763,1.76644186098538,3.12031684824149
"BHR",2001,6.62825360028899,0.482187664427376,10.778577430253,-4.150323829964,14.9015599518137,1.83790153989813,3.37788207035993
"BHR",2002,6.46367662029896,0.336325309311031,10.6656518467134,-4.20197522641447,14.9344967233905,1.64980654451542,2.7218616343259
"BHR",2003,6.71961451272925,0.589341988366101,10.9797302858016,-4.26011577307238,14.9955584834236,1.94611618416997,3.78736820228829
"BHR",2004,6.64764149233691,0.51330305740478,10.9711719203292,-4.32353042799227,15.0630390489125,1.85554879853982,3.44306134376257
"BHR",2005,6.60229327910348,0.471129518546486,10.994495241819,-4.39220196271553,15.1285359092606,1.79941728170485,3.23790255369808
"BHR",2006,6.55066271131631,0.431584212482927,11.0176152164888,-4.46695250517249,15.191201189994,1.7397216477699,3.02663141171921
"BHR",2007,6.46136259645603,0.34087922487723,11.0065897464771,-4.54522715002106,15.270880707588,1.62909449517585,2.65394887421226
"BHR",2008,6.36350734541992,0.255963333611441,11.3006754876343,-4.93716814221438,15.649882340011,1.49576842235415,2.23732317331183
"BHR",2009,6.61355977570372,0.541816413512946,11.6116162875931,-4.9980565118894,15.6749700600683,1.80326330987864,3.25175856475447
"BHR",2010,6.55082705098398,0.482804427318558,11.5950582945088,-5.04423124352477,15.7174240531783,1.72831640028,2.98707757947682
"BHR",2011,6.73479818908452,0.676514338430897,11.8084082823422,-5.07361009325764,15.7370641298994,1.94766487519405,3.79339846606464
"BHR",2012,6.77655961794998,0.698738915975529,11.8672376197198,-5.09067800176979,15.7736688897323,1.98654513114202,3.94636155806405
"QAT",1972,9.61556117543524,1.94489428502593,13.7976113180764,-4.1820501426412,16.4578872190386,4.63266229166151,21.4615599085825
"QAT",1973,10.3092906316947,2.61683316358799,14.1665054006278,-3.85721476893315,16.1548424230279,5.45910988004388,29.8018806823927
"QAT",1974,8.90660810356281,1.23758999311677,12.8449484173083,-3.93834031374552,16.2125286101796,3.8139491014159,14.5462077481912
"QAT",1975,9.13636559920619,1.47313333467638,12.6267941145963,-3.4904285153901,15.758830965908,4.11485139045947,16.9320019655663
"QAT",1976,9.53655077603063,1.85232088385537,13.0861681628111,-3.54961738678043,15.8390174649438,4.57236605793627,20.9065313677677
"QAT",1977,9.78108707342617,2.21766886012266,13.3756558480689,-3.59456877464269,15.7631571739343,4.91449319861484,24.1522433992315
"QAT",1978,9.86815178320665,2.27329889038109,13.5162092428003,-3.64805745959368,15.8480805384073,4.99883304018354,24.9883317636306
"QAT",1979,9.98160645967199,2.40131144884518,13.6951785263763,-3.71357206670431,15.8990372635192,5.13521129731343,26.3703950680555
"QAT",1980,9.02942853534538,1.54798578113401,12.6493151179724,-3.61988658262698,15.7064995228264,4.06679618723614,16.5388312285184
"QAT",1981,9.22188636297325,1.83325690100582,12.9435556399102,-3.72166927693693,15.7154689248924,4.33088231939449,18.7565416644438
"QAT",1982,8.87737112739826,1.67055254952829,12.7096291643575,-3.83225803695928,15.6442468008173,4.00433193902537,16.0346742778987
"QAT",1983,7.23030768934806,0.151233180331422,11.1718894970178,-3.94158180766969,15.6258265026744,2.11899658485051,4.49014652660814
"QAT",1984,7.08766042887904,0.061601843934979,11.1277834369345,-4.04012300805546,15.6713517789876,1.97001277100512,3.88095031792326
"QAT",1985,7.30020523869203,0.379896028010802,11.2704971522442,-3.97029191355212,15.4957713102214,2.27446767883169,5.17320322205002
"QAT",1986,7.07679818102444,0.174755817381278,10.8660256089727,-3.78922742794822,15.2964399775795,2.03130162786102,4.12618630335083
"QAT",1987,6.71193064229168,-0.132008200758163,10.3590406835293,-3.64711004123764,15.0962190702756,1.63801194342123,2.6830831267906
"QAT",1988,6.4971044509431,-0.353382263682223,10.64701886432,-4.14991441337691,15.6055713139903,1.35093145835294,1.82501580516759
"QAT",1989,7.7115580547783,0.840448694161511,11.9012127968047,-4.18965474202642,15.6659342886313,2.76836698570862,7.66385576756142
"QAT",1990,7.56664881925823,0.691817783569564,11.3341714006913,-3.76752258143305,15.2475238031098,2.62213519415432,6.87559297642273
"QAT",1991,8.19031431462871,1.35509153350143,11.9806831649129,-3.79036885028422,15.2307618173996,3.37359091528024,11.3811156636614
"QAT",1992,7.97663477903524,1.05239047140013,12.1037691640803,-4.12713438504509,15.6565488786683,3.05918820190578,9.35863245467954
"QAT",1993,7.95162947066276,1.0527493159151,12.0907880486747,-4.13915857801189,15.6432089187476,3.04098501309944,9.24758984989539
"QAT",1994,6.95746546687422,0.0544087736973694,10.8833913774714,-3.92592591059714,15.4341527897621,1.88189144789116,3.54151542164589
"QAT",1995,7.73735356226994,0.822352720886526,11.6750443144467,-3.93769075217673,15.4578617795482,2.79359306403888,7.80416220744616
"QAT",1996,7.78765225594295,0.847233565596542,11.6474245710272,-3.85977231508427,15.4053611914188,2.84562148176386,8.09756161747597
"QAT",1997,8.30038467153654,1.1221082330033,12.1847561456342,-3.88437147409764,15.667818098619,3.33536829271149,11.1246816480252
"QAT",1998,8.27366602588381,1.01671321625726,12.185689031312,-3.91202300542815,15.7741460010428,3.26505637895301,10.6605931577417
"QAT",1999,8.2873134704558,1.02237444191499,12.1462872547941,-3.85897378433833,15.7290829988672,3.28063221000434,10.762547697318
"QAT",2000,7.99209959585254,0.689565362790117,11.8906995809485,-3.898599985096,15.8063044041465,2.91290976342437,8.48504328985301
"QAT",2001,7.97973290301994,0.68032013688224,11.9196952771373,-3.93996237411739,15.8445453262432,2.89726745510002,8.39415870638175
"QAT",2002,8.31325262185424,0.990407379120188,12.2991454758488,-3.9858928539946,15.9139082827167,3.27597523750372,10.7320137567376
"QAT",2003,8.27062799017847,0.975700471333716,12.3209626114041,-4.05033462122566,15.9504323260585,3.23499451322292,10.4651895005824
"QAT",2004,8.20631935582047,0.832364595515885,12.3534144834281,-4.14709512760763,16.1262200739003,3.11599218553718,9.70940730032876
"QAT",2005,7.20402465225549,-0.111446289309015,11.4818475093994,-4.27782285714388,16.1984639846965,1.95563920339037,3.82452469383731
"QAT",2006,7.19189146825375,-0.201072680459269,11.624690428301,-4.4327989600473,16.4309332947484,1.89518036364227,3.59170861073523
"QAT",2007,7.03521681666451,-0.359140787179755,11.6320187529821,-4.59680193631757,16.5963297261499,1.69994412880702,2.88981004106546
"QAT",2008,7.29921345923252,-0.10316812403374,12.0506461521989,-4.75143269296634,16.7589844622207,1.99736284573133,3.98945833750797
"QAT",2009,7.53363656862408,0.154092387408651,12.4208479471739,-4.88721137854979,16.8719257457533,2.27570616247743,5.17883853793775
"QAT",2010,7.63352735394092,0.211525330621275,12.632989347439,-4.99946199349813,17.0266342028059,2.36630520341133,5.59940031569153
