"iso3c","year","land_area","cn","yrs_since_indep","mpd.pop","gl.pop","un.pop.estimated","cow.pop.estimated","pop.per.km.un","pop.per.km.cow"
"ARG",2013,2736690,1,172,42636000,0,1,1,15.544325444241,NA
"ARG",2014,2736690,1,173,43058000,0,1,1,15.705834420413,NA
"ARG",2015,2736690,1,174,43475000,0,1,1,15.8651509670441,NA
"ARG",2016,2736690,1,175,43887000,0,1,1,16.021909679211,NA
"ARG",2017,2736690,1,176,0,0,1,1,16.1768413667606,NA
"ARG",2018,2736690,1,177,0,0,1,1,16.3295806247693,NA
"ARG",2019,2736690,1,178,0,0,1,1,16.4804928581608,NA
"ARM",1992,28470,1,1,3357000,3449940,1,1,120.934316824728,129.46961714085
"ARM",1993,28470,1,2,3185000,3370370,1,1,118.124341412013,131.050228310502
"ARM",1994,28470,1,3,3060000,3290540,1,1,115.349490691956,131.577098700386
"ARM",1995,28470,1,4,2995000,3223170,1,1,112.996136283808,132.033719704953
"ARM",1996,28470,1,5,2985000,3172180,1,1,111.27502634352,132.209343168247
"ARM",1997,28470,1,6,2978000,3134840,1,1,110.045662100457,127.924130663857
"ARM",1998,28470,1,7,2972000,3109100,1,1,109.202669476642,124.200913242009
"ARM",1999,28470,1,8,2970000,3090620,1,1,108.500175623463,123.814541622761
"ARM",2000,28470,1,9,2966000,3076100,1,1,107.832806462943,123.638918159466
"ARM",2001,28470,1,10,2965000,3065810,1,1,107.165437302424,112.890762205831
"ARM",2002,28470,1,11,2962000,3061070,1,1,106.568317527222,107.024938531788
"ARM",2003,28470,1,12,2955000,3060550,1,1,106.006322444679,106.63856691254
"ARM",2004,28470,1,13,2953000,3062610,1,1,105.409202669477,106.28731998595
"ARM",2005,28470,1,14,2951000,3065950,1,1,104.706708816298,105.900948366702
"ARM",2006,28470,1,15,2948000,3069840,1,1,103.898840885142,105.479452054795
"ARM",2007,28470,1,16,2946000,3074180,1,1,103.020723568669,105.022831050228
"ARM",2008,28470,1,17,2943000,3079090,1,1,102.142606252195,104.566210045662
"ARM",2009,28470,1,18,2941000,3084980,1,1,101.475237091675,104.250087811732
"ARM",2010,28470,1,19,2939000,3092070,1,1,101.053740779768,104.074464348437
"ARM",2011,28470,1,20,2937000,3100240,1,1,101.018616087109,104.109589041096
"ARM",2012,28470,1,21,2934000,0,1,1,101.229364243063,104.285212504391
"ARM",2013,28470,1,22,2932000,0,1,1,101.65086055497,NA
"ARM",2014,28470,1,23,2928000,0,1,1,102.072356866877,NA
"ARM",2015,28470,1,24,2924000,0,1,1,102.458728486126,NA
"ARM",2016,28470,1,25,2919000,0,1,1,102.739726027397,NA
"ARM",2017,28470,1,26,0,0,1,1,102.915349490692,NA
"ARM",2018,28470,1,27,0,0,1,1,103.055848261328,NA
"ARM",2019,28470,1,28,0,0,1,1,103.161222339305,NA
"ATG",1961,440,0,0,0,0,1,1,127.272727272727,NA
"ATG",1962,440,0,0,0,0,1,1,129.545454545455,NA
"ATG",1963,440,0,0,0,0,1,1,131.818181818182,NA
"ATG",1964,440,0,0,0,0,1,1,136.363636363636,NA
"ATG",1965,440,0,0,0,0,1,1,138.636363636364,NA
"ATG",1966,440,0,0,0,0,1,1,140.909090909091,NA
"ATG",1967,440,0,0,0,0,1,1,143.181818181818,NA
"ATG",1968,440,0,0,0,0,1,1,147.727272727273,NA
"ATG",1969,440,0,0,0,0,1,1,150,NA
"ATG",1970,440,0,0,0,0,1,1,152.272727272727,NA
"ATG",1971,440,0,0,0,0,1,1,154.545454545455,NA
"ATG",1972,440,0,0,0,0,1,1,156.818181818182,NA
"ATG",1973,440,0,0,0,0,1,1,159.090909090909,NA
"ATG",1974,440,0,0,0,0,1,1,161.363636363636,NA
"ATG",1975,440,0,0,0,0,1,1,163.636363636364,NA
"ATG",1976,440,0,0,0,0,1,1,163.636363636364,NA
"ATG",1977,440,0,0,0,0,1,1,165.909090909091,NA
"ATG",1978,440,0,0,0,0,1,1,165.909090909091,NA
"ATG",1979,440,0,0,0,0,1,1,168.181818181818,NA
"ATG",1980,440,0,0,0,0,1,1,165.909090909091,NA
"ATG",1981,440,1,0,0,69640,1,1,165.909090909091,143.181818181818
"ATG",1982,440,1,1,0,68800,1,1,163.636363636364,143.181818181818
"ATG",1983,440,1,2,0,67790,1,1,163.636363636364,143.181818181818
"ATG",1984,440,1,3,0,66700,1,1,161.363636363636,145.454545454545
"ATG",1985,440,1,4,0,65610,1,1,159.090909090909,145.454545454545
"ATG",1986,440,1,5,0,64540,1,1,156.818181818182,145.454545454545
"ATG",1987,440,1,6,0,63510,1,1,154.545454545455,145.454545454545
"ATG",1988,440,1,7,0,62670,1,1,152.272727272727,145.454545454545
"ATG",1989,440,1,8,0,62190,1,1,152.272727272727,145.454545454545
"ATG",1990,440,1,9,0,62200,1,1,152.272727272727,145.454545454545
"ATG",1991,440,1,10,0,62750,1,1,152.272727272727,145.454545454545
"ATG",1992,440,1,11,0,63800,1,1,154.545454545455,147.727272727273
"ATG",1993,440,1,12,0,65240,1,1,159.090909090909,150
"ATG",1994,440,1,13,0,66890,1,1,163.636363636364,150
"ATG",1995,440,1,14,0,68640,1,1,168.181818181818,154.545454545455
"ATG",1996,440,1,15,0,70450,1,1,172.727272727273,156.818181818182
"ATG",1997,440,1,16,0,72320,1,1,177.272727272727,152.272727272727
"ATG",1998,440,1,17,0,74190,1,1,181.818181818182,152.272727272727
"ATG",1999,440,1,18,0,75980,1,1,186.363636363636,152.272727272727
"ATG",2000,440,1,19,0,77660,1,1,190.909090909091,154.545454545455
"ATG",2001,440,1,20,0,79170,1,1,193.181818181818,175
"ATG",2002,440,1,21,0,80510,1,1,195.454545454545,181.818181818182
"ATG",2003,440,1,22,0,81720,1,1,197.727272727273,184.090909090909
"ATG",2004,440,1,23,0,82840,1,1,200,186.363636363636
"ATG",2005,440,1,24,0,83920,1,1,202.272727272727,188.636363636364
"ATG",2006,440,1,25,0,84950,1,1,204.545454545455,188.636363636364
"ATG",2007,440,1,26,0,85940,1,1,206.818181818182,190.909090909091
"ATG",2008,440,1,27,0,86880,1,1,209.090909090909,193.181818181818
"ATG",2009,440,1,28,0,87800,1,1,213.636363636364,195.454545454545
"ATG",2010,440,1,29,0,88710,1,1,215.909090909091,197.727272727273
"ATG",2011,440,1,30,0,89610,1,1,218.181818181818,200
"ATG",2012,440,1,31,0,0,1,1,220.454545454545,202.272727272727
"ATG",2013,440,1,32,0,0,1,1,222.727272727273,NA
"ATG",2014,440,1,33,0,0,1,1,225,NA
"ATG",2015,440,1,34,0,0,1,1,227.272727272727,NA
"ATG",2016,440,1,35,0,0,1,1,229.545454545455,NA
"ATG",2017,440,1,36,0,0,1,1,231.818181818182,NA
"ATG",2018,440,1,37,0,0,1,1,234.090909090909,NA
"ATG",2019,440,1,38,0,0,1,1,236.363636363636,NA
"AUS",1961,7682300,1,41,10599000,10655910,1,1,1.36599716230816,1.3730263072257
"AUS",1962,7682300,1,42,10795000,10853120,1,1,1.39177069367247,1.39827916118871
"AUS",1963,7682300,1,43,11001000,11060750,1,1,1.41806490243807,1.42535438605626
"AUS",1964,7682300,1,44,11218000,11278740,1,1,1.44683232885985,1.45360113507673
"AUS",1965,7682300,1,45,11439000,11501010,1,1,1.47911432774039,1.48236856149851
"AUS",1966,7682300,1,46,11655000,11717870,1,1,1.51556174583133,1.50983429441704
"AUS",1967,7682300,1,47,11872000,11936220,1,1,1.55539356703071,1.53586816448199
"AUS",1968,7682300,1,48,12102000,12166850,1,1,1.59652708173334,1.56320372805019
"AUS",1969,7682300,1,49,12379000,12446070,1,1,1.63596839488174,1.59626674303269
"AUS",1970,7682300,1,50,12660000,12728360,1,1,1.67176496622105,1.62802806451193
"AUS",1971,7682300,1,51,12937000,12987850,1,1,1.70313577964932,1.66772971636099
"AUS",1972,7682300,1,52,13177000,13236900,1,1,1.7308618512685,1.73177303672077
"AUS",1973,7682300,1,53,13380000,13472170,1,1,1.75546385847988,1.75793707613605
"AUS",1974,7682300,1,54,13599000,13690290,1,1,1.77837366413704,1.78631399450685
"AUS",1975,7682300,1,55,13771000,13889700,1,1,1.80037228434193,1.80844278406206
"AUS",1976,7682300,1,56,13916000,14067990,1,1,1.82172005779519,1.82666649310753
"AUS",1977,7682300,1,57,14074000,14227910,1,1,1.84215664579618,1.84736341980917
"AUS",1978,7682300,1,58,14249000,14379560,1,1,1.86259323379717,1.86910170131341
"AUS",1979,7682300,1,59,14422000,14536840,1,1,1.88394100725043,1.8895382893144
"AUS",1980,7682300,1,60,14616000,14709920,1,1,1.90685081290759,1.91283860302253
"AUS",1981,7682300,1,61,14923000,14901610,1,1,1.93145282011897,1.91908673183812
"AUS",1982,7682300,1,62,15162000,15109660,1,1,1.9578771982349,1.9757103992294
"AUS",1983,7682300,1,63,15348000,15332790,1,1,1.98599377790505,2.00187443864468
"AUS",1984,7682300,1,64,15510000,15567930,1,1,2.01593272847975,2.02491441365216
"AUS",1985,7682300,1,65,15695000,15812090,1,1,2.04756388060867,2.05511370292751
"AUS",1986,7682300,1,66,15900000,16066500,1,1,2.08088723429181,2.08505265350221
"AUS",1987,7682300,1,67,16137000,16330370,1,1,2.11590278952918,2.11694414433178
"AUS",1988,7682300,1,68,16400000,16596100,1,1,2.15130885281752,2.15013732866459
"AUS",1989,7682300,1,69,16681000,16853690,1,1,2.18580373065358,2.18866745636073
"AUS",1990,7682300,1,70,16956000,17096150,1,1,2.21821589888445,2.22133996329224
"AUS",1991,7682300,1,71,17162000,17320630,1,1,2.24828501880947,2.24984705101337
"AUS",1992,7682300,1,72,17338000,17529470,1,1,2.27614125977897,2.27653176782995
"AUS",1993,7682300,1,73,17498000,17727410,1,1,2.30230529919425,2.29970191218776
"AUS",1994,7682300,1,74,17670000,17921820,1,1,2.32781849185791,2.32417375004881
"AUS",1995,7682300,1,75,17894000,18118420,1,1,2.35307134582091,2.35242049906929
"AUS",1996,7682300,1,76,18102000,18319640,1,1,2.37845436913424,2.38353097379691
"AUS",1997,7682300,1,77,18279000,18525150,1,1,2.4039675617979,2.41229840021868
"AUS",1998,7682300,1,78,18473000,18734880,1,1,2.42961092381188,2.41073636801479
"AUS",1999,7682300,1,79,18683000,18947890,1,1,2.45551462452651,2.43481769782487
"AUS",2000,7682300,1,80,18902000,19164350,1,1,2.48180883329211,2.45837835023365
"AUS",2001,7682300,1,81,19144000,19382190,1,1,2.50823321140804,2.52697759785481
"AUS",2002,7682300,1,82,19361000,19604050,1,1,2.53504809757495,2.56628874165289
"AUS",2003,7682300,1,83,19580000,19840120,1,1,2.56394569334704,2.59726904703019
"AUS",2004,7682300,1,84,19796000,20103820,1,1,2.59661820027856,2.63176392486625
"AUS",2005,7682300,1,85,20059000,20403520,1,1,2.63449748122307,2.67120523801466
"AUS",2006,7682300,1,86,20371000,20744300,1,1,2.67810421358187,2.7161136638767
"AUS",2007,7682300,1,87,20754000,21119990,1,1,2.72665738125301,2.76557801700012
"AUS",2008,7682300,1,88,21208000,21513820,1,1,2.7780742746313,2.8175155877797
"AUS",2009,7682300,1,89,21593000,21902300,1,1,2.82975150671023,2.86854197310701
"AUS",2010,7682300,1,90,21896000,22268380,1,1,2.87934602918397,2.9163141246762
"AUS",2011,7682300,1,91,22239000,22605730,1,1,2.92620699530089,2.96018119573565
"AUS",2012,7682300,1,92,22635000,0,1,1,2.97072491311196,3.00040352498601
"AUS",2013,7682300,1,93,22996000,0,1,1,3.01355062936881,NA
"AUS",2014,7682300,1,94,23327000,0,1,1,3.05572549887404,NA
"AUS",2015,7682300,1,95,23643000,0,1,1,3.09803053772959,NA
"AUS",2016,7692020,1,96,23978000,0,1,1,3.13649730499921,NA
"AUS",2017,7692020,1,97,0,0,1,1,3.17874888520831,NA
"AUS",2018,7692020,1,98,0,0,1,1,3.22048044596868,NA
"AUS",2019,7692020,1,99,0,0,1,1,3.26169198728032,NA
"AUT",1961,82520,1,6,7086000,7085180,1,1,NA,NA
"AUT",1962,82520,1,7,7130000,7128740,1,1,NA,NA
"AUT",1963,82520,1,8,7176000,7174680,1,1,NA,NA
"AUT",1964,82520,1,9,7224000,7222660,1,1,NA,NA
"AUT",1965,82520,1,10,7271000,7269740,1,1,NA,NA
"AUT",1966,82520,1,11,7322000,7320910,1,1,NA,NA
"AUT",1967,82520,1,12,7377000,7375830,1,1,NA,NA
"AUT",1968,82520,1,13,7415000,7414230,1,1,NA,NA
"AUT",1969,82520,1,14,7441000,7439880,1,1,NA,NA
"AUT",1970,82520,1,15,7467000,7465910,1,1,NA,NA
"AUT",1971,82520,1,16,7500000,7497730,1,1,NA,NA
"AUT",1972,82520,1,17,7544000,7526470,1,1,NA,NA
"AUT",1973,82520,1,18,7586000,7550640,1,1,NA,NA
"AUT",1974,82520,1,19,7599000,7568350,1,1,NA,NA
"AUT",1975,82520,1,20,7579000,7578500,1,1,NA,NA
"AUT",1976,82520,1,21,7566000,7580560,1,1,NA,NA
"AUT",1977,82520,1,22,7568000,7575670,1,1,NA,NA
"AUT",1978,82520,1,23,7562000,7566450,1,1,NA,NA
"AUT",1979,82520,1,24,7549000,7556550,1,1,NA,NA
"AUT",1980,82520,1,25,7549000,7548800,1,1,NA,NA
"AUT",1981,82520,1,26,7565000,7544360,1,1,NA,NA
"AUT",1982,82520,1,27,7575000,7543190,1,1,NA,NA
"AUT",1983,82520,1,28,7553000,7545470,1,1,NA,NA
"AUT",1984,82520,1,29,7554000,7550960,1,1,NA,NA
"AUT",1985,82520,1,30,7560000,7559620,1,1,NA,NA
"AUT",1986,82520,1,31,7568000,7570910,1,1,NA,NA
"AUT",1987,82520,1,32,7579000,7585350,1,1,NA,NA
"AUT",1988,82520,1,33,7600000,7605100,1,1,NA,NA
"AUT",1989,82520,1,34,7628000,7632980,1,1,NA,NA
"AUT",1990,82520,1,35,7723000,7670510,1,1,NA,NA
"AUT",1991,82520,1,36,7800000,7719580,1,1,NA,NA
"AUT",1992,82520,1,37,7887000,7778260,1,1,NA,NA
"AUT",1993,82520,1,38,7952000,7839630,1,1,NA,NA
"AUT",1994,82520,1,39,7983000,7894230,1,1,NA,NA
"AUT",1995,82520,1,40,7995000,7935620,1,1,NA,NA
"AUT",1996,82520,1,41,8006000,7960460,1,1,NA,NA
"AUT",1997,82520,1,42,8015000,7971550,1,1,NA,NA
"AUT",1998,82520,1,43,8024000,7976120,1,1,NA,NA
"AUT",1999,82520,1,44,8039000,7984690,1,1,NA,NA
"AUT",2000,82520,1,45,8059000,8004710,1,1,NA,NA
"AUT",2001,82520,1,46,8090000,8038480,1,1,NA,NA
"AUT",2002,82520,1,47,8129000,8083060,1,1,NA,NA
"AUT",2003,82520,1,48,8169000,8134240,1,1,NA,NA
"AUT",2004,82520,1,49,8220000,8185550,1,1,NA,NA
"AUT",2005,82520,1,50,8276000,8232200,1,1,NA,NA
"AUT",2006,82520,1,51,8317000,8273210,1,1,NA,NA
"AUT",2007,82520,1,52,8344000,8309780,1,1,NA,NA
"AUT",2008,82520,1,53,8370000,8341810,1,1,NA,NA
"AUT",2009,82520,1,54,8392000,8369640,1,1,NA,NA
"AUT",2010,82520,1,55,8413000,8393640,1,1,NA,NA
"AUT",2011,82520,1,56,8441000,8413430,1,1,NA,NA
"AUT",2012,82520,1,57,8480000,0,1,1,NA,NA
"AUT",2013,82520,1,58,8529000,0,1,1,NA,NA
"AUT",2014,82520,1,59,8592000,0,1,1,NA,NA
"AUT",2015,82520,1,60,8684000,0,1,1,NA,NA
"AUT",2016,82520,1,61,8780000,0,1,1,NA,NA
"AUT",2017,82520,1,62,0,0,1,1,NA,NA
"AUT",2018,82520,1,63,0,0,1,1,NA,NA
"AUT",2019,82520,1,64,0,0,1,1,NA,NA
"AZE",1992,83217,1,1,7412000,7445930,1,1,89.789345926914,87.6864102286792
"AZE",1993,83217,1,2,7528000,7562070,1,1,91.1111912229472,88.5396012833916
"AZE",1994,83217,1,3,7637000,7669740,1,1,92.3369023156326,89.2966581347561
"AZE",1995,83217,1,4,7731000,7764800,1,1,93.4304288787147,89.9695975581912
"AZE",1996,83217,1,5,7815000,7845310,1,1,94.4037876876119,91.0150570195994
"AZE",1997,83217,1,6,7897000,7913690,1,1,95.2449619669058,91.627912565942
"AZE",1998,83092,1,7,7979000,7975650,1,1,96.1584749434362,92.295287151591
"AZE",1999,82705,1,8,8056000,8039310,1,1,97.382262257421,93.065715494831
"AZE",2000,82605,1,9,8127000,8110720,1,1,98.3354518491617,93.6262938078809
"AZE",2001,82604,1,10,8194000,8191460,1,1,99.2324826884897,98.1913708779236
"AZE",2002,82618,1,11,8257000,8280250,1,1,100.183979278123,100.220290977753
"AZE",2003,82652,1,12,8319000,8376730,1,1,101.159076610366,101.267966897353
"AZE",2004,82672,1,13,8391000,8479670,1,1,102.199051674086,102.392587574995
"AZE",2005,82660,1,14,8475000,8587900,1,1,103.30268570046,103.593031696105
"AZE",2006,82637,1,15,8565000,8701720,1,1,104.432639132592,104.85617822525
"AZE",2007,82629,1,16,8657000,8821010,1,1,105.580365247068,106.137070520035
"AZE",2008,82627,1,17,8750000,8943600,1,1,106.768973822116,107.446718385032
"AZE",2009,82622,1,18,8842000,9066600,1,1,108.009973130643,108.760378591658
"AZE",2010,82656,1,19,8933000,9187780,1,1,109.272164150213,110.034359272164
"AZE",2011,82658,1,20,9024000,9306020,1,1,110.648697040819,111.326187422875
"AZE",2012,82658,1,21,9117000,0,1,1,112.088364102688,112.620677974304
"AZE",2013,82659,1,22,9210000,0,1,1,113.538755610399,NA
"AZE",2014,82663,1,23,9302000,0,1,1,114.972841537326,NA
"AZE",2015,82663,1,24,9393000,0,1,1,116.33983765409,NA
"AZE",2016,82670,1,25,9481000,0,1,1,117.636385629612,NA
"AZE",2017,82662,1,26,0,0,1,1,118.893808521449,NA
"AZE",2018,82654,1,27,0,0,1,1,120.066784426646,NA
"AZE",2019,82654,1,28,0,0,1,1,121.167759576064,NA
"BDI",1961,25680,0,0,2894000,0,1,1,110.591900311526,NA
"BDI",1962,25680,1,0,2962000,2954840,1,1,112.694704049844,117.795950155763
"BDI",1963,25680,1,1,3008000,3001270,1,1,114.8753894081,120.132398753894
"BDI",1964,25680,1,2,3089000,3081450,1,1,117.250778816199,122.546728971963
"BDI",1965,25680,1,3,3171000,3163080,1,1,119.859813084112,125
"BDI",1966,25680,1,4,3254000,3245840,1,1,122.780373831776,127.492211838006
"BDI",1967,25680,1,5,3331000,3323030,1,1,125.934579439252,130.06230529595
"BDI",1968,25680,1,6,3401000,3392650,1,1,129.127725856698,132.632398753894
"BDI",1969,25680,1,7,3460000,3451880,1,1,132.08722741433,135.319314641745
"BDI",1970,25680,1,8,3522000,3513500,1,1,134.579439252336,138.006230529595
"BDI",1971,25680,1,9,3597000,3549860,1,1,136.48753894081,131.113707165109
"BDI",1972,25680,1,10,3530000,3577190,1,1,138.006230529595,135.1246105919
"BDI",1973,25680,1,11,3540000,3602200,1,1,139.330218068536,138.045171339564
"BDI",1974,25680,1,12,3595000,3634280,1,1,140.926791277259,142.289719626168
"BDI",1975,25680,1,13,3676000,3680400,1,1,142.951713395639,145.833333333333
"BDI",1976,25680,1,14,3749000,3742450,1,1,145.638629283489,148.63707165109
"BDI",1977,25680,1,15,3834000,3819120,1,1,148.792834890966,151.947040498442
"BDI",1978,25680,1,16,3930000,3910120,1,1,152.414330218069,155.023364485981
"BDI",1979,25680,1,17,4120000,4014190,1,1,156.269470404984,156.619937694704
"BDI",1980,25680,1,18,4298000,4130000,1,1,160.319314641745,160.358255451713
"BDI",1981,25680,1,19,4475000,4257300,1,1,164.447040498442,164.52492211838
"BDI",1982,25680,1,20,4582000,4395560,1,1,168.730529595016,168.964174454829
"BDI",1983,25680,1,21,4701000,4542470,1,1,173.247663551402,173.63707165109
"BDI",1984,25680,1,22,4811000,4695060,1,1,177.998442367601,178.543613707165
"BDI",1985,25680,1,23,4914000,4850600,1,1,183.09968847352,183.722741433022
"BDI",1986,25680,1,24,5009000,5008200,1,1,188.551401869159,189.135514018692
"BDI",1987,25680,1,25,5131000,5166400,1,1,194.236760124611,194.742990654206
"BDI",1988,25680,1,26,5261000,5321110,1,1,200,200.506230529595
"BDI",1989,25680,1,27,5382000,5467410,1,1,205.607476635514,206.464174454829
"BDI",1990,25680,1,28,5509000,5601720,1,1,210.864485981308,212.538940809969
"BDI",1991,25680,1,29,5643000,5724030,1,1,215.809968847352,218.847352024922
"BDI",1992,25680,1,30,5821000,5835070,1,1,220.443925233645,225.311526479751
"BDI",1993,25680,1,31,5648000,5933290,1,1,224.727414330218,224.64953271028
"BDI",1994,25680,1,32,5540000,6017130,1,1,228.660436137072,228.777258566978
"BDI",1995,25680,1,33,5799000,6086750,1,1,232.165109034268,232.943925233645
"BDI",1996,25680,1,34,5974000,6140260,1,1,235.241433021807,237.071651090343
"BDI",1997,25680,1,35,6153000,6181490,1,1,238.006230529595,241.19937694704
"BDI",1998,25680,1,36,6337000,6223520,1,1,240.88785046729,251.440809968847
"BDI",1999,25680,1,37,6524000,6283660,1,1,244.509345794393,255.646417445483
"BDI",2000,25680,1,38,6716000,6374350,1,1,249.260124610592,260.708722741433
"BDI",2001,25680,1,39,6914000,6499650,1,1,255.295950155763,266.627725856698
"BDI",2002,25680,1,40,7119000,6656070,1,1,262.538940809969,274.065420560748
"BDI",2003,25680,1,41,7333000,6838760,1,1,270.755451713396,282.866043613707
"BDI",2004,25680,1,42,7556000,7039530,1,1,279.672897196262,292.484423676012
"BDI",2005,25680,1,43,7789000,7251420,1,1,289.057632398754,302.570093457944
"BDI",2006,25680,1,44,8032000,7474360,1,1,298.870716510903,313.200934579439
"BDI",2007,25680,1,45,8286000,7707780,1,1,309.190031152648,324.299065420561
"BDI",2008,25680,1,46,8553000,7943390,1,1,319.781931464174,335.82554517134
"BDI",2009,25680,1,47,8831000,8170850,1,1,330.568535825545,347.6246105919
"BDI",2010,25680,1,48,9121000,8382850,1,1,341.394080996885,359.540498442368
"BDI",2011,25680,1,49,9422000,8575170,1,1,352.180685358255,371.495327102804
"BDI",2012,25680,1,50,9736000,0,1,1,362.928348909657,383.566978193146
"BDI",2013,25680,1,51,10061000,0,1,1,373.831775700935,NA
"BDI",2014,25680,1,52,10396000,0,1,1,385.202492211838,NA
"BDI",2015,25680,1,53,10742000,0,1,1,397.157320872274,NA
"BDI",2016,25680,1,54,11099000,0,1,1,409.81308411215,NA
"BDI",2017,25680,1,55,0,0,1,1,423.052959501558,NA
"BDI",2018,25680,1,56,0,0,1,1,436.760124610592,NA
"BDI",2019,25680,1,57,0,0,1,1,450.778816199377,NA
"BEL",2000,30280,1,55,10253000,10175680,1,1,339.564068692206,335.568031704095
"BEL",2001,30280,1,56,10289000,10211260,1,1,340.785997357992,339.729194187583
"BEL",2002,30280,1,57,10335000,10254030,1,1,342.305151915456,341.446499339498
"BEL",2003,30280,1,58,10378000,10303110,1,1,344.088507265522,342.965653896962
"BEL",2004,30280,1,59,10423000,10356990,1,1,346.103038309115,344.815059445178
"BEL",2005,30280,1,60,10481000,10414210,1,1,348.31571994716,347.027741083223
"BEL",2006,30280,1,61,10550000,10474990,1,1,350.726552179657,349.669749009247
"BEL",2007,30280,1,62,10628000,10538760,1,1,353.30250990753,352.642007926024
"BEL",2008,30280,1,63,10712000,10602170,1,1,355.977542932629,355.779392338177
"BEL",2009,30280,1,64,10799000,10660940,1,1,358.652575957728,358.718626155878
"BEL",2010,30280,1,65,10887000,10712070,1,1,361.261558784676,361.327608982827
"BEL",2011,30280,1,66,10984000,10754060,1,1,363.705416116248,363.507265521797
"BEL",2012,30280,1,67,11064000,0,1,1,366.050198150594,365.257595772787
"BEL",2013,30280,1,68,11107000,0,1,1,368.295904887715,NA
"BEL",2014,30280,1,69,11144000,0,1,1,370.50858652576,NA
"BEL",2015,30280,1,70,11209000,0,1,1,372.787318361955,NA
"BEL",2016,30280,1,71,11285000,0,1,1,375.099075297226,NA
