"iso3c","year","shec"
"MYS",1981,45.13
"MYS",1982,43.66
"MYS",1983,42.2
"MYS",1984,30.97
"MYS",1985,39.78
"MYS",1986,39.29
"MYS",1987,39.11
"MYS",1988,39.07
"MYS",1989,38.86
"MYS",1990,38.45
"MYS",1991,37.97
"MYS",1992,36.91
"MYS",1993,36.08
"MYS",1994,35.06
"MYS",1995,34
"MYS",1996,32.82
"MYS",1997,31.85
"MYS",1998,30.7
"MYS",1999,30.61
"MYS",2000,30.8
"MYS",2001,30.5
"MYS",2002,30.38
"MYS",2003,30.2
"MYS",2004,30.1
"MYS",2005,29.9
"MYS",2006,29.8
"MYS",2007,29.6
"MYS",2008,29.34
"MDV",1970,56.23
"MDV",1971,55.27
"MDV",1972,54.33
"MDV",1973,53.44
"MDV",1974,52.68
"MDV",1975,51.99
"MDV",1976,51.59
"MDV",1977,51.25
"MDV",1978,50.78
"MDV",1979,50.11
"MDV",1980,49.36
"MDV",1981,48.39
"MDV",1982,47.38
"MDV",1983,46.66
"MDV",1984,45.77
"MDV",1985,44.56
"MDV",1986,43.44
"MDV",1987,42.37
"MDV",1988,41.38
"MDV",1989,40.42
"MDV",1990,39.51
"MDV",1991,38.61
"MDV",1992,37.73
"MDV",1993,36.89
"MDV",1994,36.04
"MDV",1995,35.39
"MDV",1996,35.15
"MDV",1997,34.44
"MDV",1998,33.74
"MDV",1999,33.1
"MDV",2000,32.57
"MDV",2001,32.4
"MDV",2002,32.24
"MDV",2003,32.36
"MDV",2004,31.86
"MDV",2005,30.84
"MDV",2006,29.47
"MDV",2007,28.6
"MDV",2008,27.62
"MLI",1961,54.48
"MLI",1962,55.01
"MLI",1963,55.54
"MLI",1964,55.75
"MLI",1965,55.56
"MLI",1966,55.58
"MLI",1967,55.3
"MLI",1968,54.9
"MLI",1969,54.59
"MLI",1970,54.41
"MLI",1971,54.3
"MLI",1972,54.96
"MLI",1973,54.13
"MLI",1974,53.59
"MLI",1975,53.27
"MLI",1976,52.68
"MLI",1977,52.04
"MLI",1978,51.05
"MLI",1979,50.03
"MLI",1980,49.31
"MLI",1981,48.62
"MLI",1982,47.78
"MLI",1983,47.42
"MLI",1984,47.47
"MLI",1985,47.07
"MLI",1986,46.91
"MLI",1987,46.19
"MLI",1988,45.72
"MLI",1989,45.05
"MLI",1990,44.48
"MLI",1991,43.89
"MLI",1992,43.76
"MLI",1993,43.06
"MLI",1994,42.74
"MLI",1995,42.23
"MLI",1996,41.8
"MLI",1997,41.59
"MLI",1998,41.38
"MLI",1999,41.13
"MLI",2000,41.5
"MLI",2001,41.83
"MLI",2002,41.5
"MLI",2003,41.38
"MLI",2004,40.8
"MLI",2005,40.82
"MLI",2006,40.37
"MLI",2007,39.9
"MLI",2008,39.41
"MLT",1970,42.36
"MLT",1971,40
"MLT",1972,38.59
"MLT",1973,37.97
"MLT",1974,37.51
"MLT",1975,37.41
"MLT",1976,37.12
"MLT",1977,36.85
"MLT",1978,36.58
"MLT",1979,36.45
"MLT",1980,35.85
"MLT",1981,35.85
"MLT",1982,34.92
"MLT",1983,33.61
"MLT",1984,32.85
"MLT",1985,32.18
"MLT",1986,31.72
"MLT",1987,31.44
"MLT",1988,31.16
"MLT",1989,30.66
"MLT",1990,30.26
"MLT",1991,29.62
"MLT",1992,29.06
"MLT",1993,28.86
"MLT",1994,28.47
"MLT",1995,28.13
"MLT",1996,27.74
"MLT",1997,27.39
"MLT",1998,27.03
"MLT",1999,26.78
"MLT",2000,26.58
"MLT",2001,26.35
"MLT",2002,26.4
"MLT",2003,26.56
"MLT",2004,26.55
"MLT",2005,26.71
"MLT",2006,26.6
"MLT",2007,26.5
"MLT",2008,26.32
"MRT",1961,43.58
"MRT",1962,41.75
"MRT",1963,39.75
"MRT",1964,40.43
"MRT",1965,40.71
"MRT",1966,40.94
"MRT",1967,41.35
"MRT",1968,41.14
"MRT",1969,40.07
"MRT",1970,39.62
"MRT",1971,39.06
"MRT",1972,38.47
"MRT",1973,37.19
"MRT",1974,36.88
"MRT",1975,35.21
"MRT",1976,33.62
"MRT",1977,32.09
"MRT",1978,31.12
"MRT",1979,31.49
"MRT",1980,31.78
"MRT",1981,31.91
"MRT",1982,31.46
"MRT",1983,31.08
"MRT",1984,30.7
"MRT",1985,30.62
"MRT",1986,30.93
"MRT",1987,31.16
"MRT",1988,31.38
"MRT",1989,31.78
"MRT",1990,31.89
"MRT",1991,32.17
"MRT",1992,32.28
"MRT",1993,33.2
"MRT",1994,33.73
"MRT",1995,34.32
"MRT",1996,34.85
"MRT",1997,35.04
"MRT",1998,35.44
"MRT",1999,35.33
"MRT",2000,35.44
"MRT",2001,35.74
"MRT",2002,35.06
"MRT",2003,34.61
"MRT",2004,34.88
"MRT",2005,33.11
"MRT",2006,31.44
"MRT",2007,31.1
"MRT",2008,31.39
"MUS",1968,31.18
"MUS",1969,31.47
"MUS",1970,31.43
"MUS",1971,31.82
"MUS",1972,32.13
"MUS",1973,32.52
"MUS",1974,32.1
"MUS",1975,31.84
"MUS",1976,31
"MUS",1977,30.25
"MUS",1978,29.65
"MUS",1979,29.09
"MUS",1980,28.4
"MUS",1981,28.53
"MUS",1982,28.39
"MUS",1983,28.52
"MUS",1984,28.71
"MUS",1985,28.75
"MUS",1986,28.75
"MUS",1987,28.57
"MUS",1988,28.18
"MUS",1989,27.57
"MUS",1990,27.16
"MUS",1991,26.56
"MUS",1992,26.21
"MUS",1993,25.81
"MUS",1994,25.43
"MUS",1995,25
"MUS",1996,24.8
"MUS",1997,24.67
"MUS",1998,24.26
"MUS",1999,23.87
"MUS",2000,23.5
"MUS",2001,23.06
"MUS",2002,22.92
"MUS",2003,22.62
"MUS",2004,22.32
"MUS",2005,22.03
"MUS",2006,21.97
"MUS",2007,21.9
"MUS",2008,21.85
"MEX",1950,48.01
"MEX",1951,47.98
"MEX",1952,47.67
"MEX",1953,47.25
"MEX",1954,46.94
"MEX",1955,46.49
"MEX",1956,45.9
"MEX",1957,45.05
"MEX",1958,44.25
"MEX",1959,43.71
"MEX",1960,43.24
"MEX",1961,42.73
"MEX",1962,42.24
"MEX",1963,41.85
"MEX",1964,41.31
"MEX",1965,40.55
"MEX",1966,39.72
"MEX",1967,38.93
"MEX",1968,38.22
"MEX",1969,37.44
"MEX",1970,36.93
"MEX",1971,37.49
"MEX",1972,37.19
"MEX",1973,36.83
"MEX",1974,36.32
"MEX",1975,35.67
"MEX",1976,35.08
"MEX",1977,34.66
"MEX",1978,34.31
"MEX",1979,33.87
"MEX",1980,33.28
"MEX",1981,31.38
"MEX",1982,30.63
"MEX",1983,30.33
"MEX",1984,30.44
"MEX",1985,30.51
"MEX",1986,30.46
"MEX",1987,30.65
"MEX",1988,30.78
"MEX",1989,30.84
"MEX",1990,30.88
"MEX",1991,32.09
"MEX",1992,32
"MEX",1993,31.8
"MEX",1994,31.67
"MEX",1995,31.42
"MEX",1996,31.59
"MEX",1997,31.68
"MEX",1998,31.43
"MEX",1999,30.97
"MEX",2000,30.67
"MEX",2001,30.19
"MEX",2002,29.96
"MEX",2003,29.69
"MEX",2004,29.68
"MEX",2005,29.44
"MEX",2006,29.16
"MEX",2007,28.8
"MEX",2008,28.49
"MEX",2009,28.109
"MNG",1970,19.5
"MNG",1971,19.04
"MNG",1972,18.64
"MNG",1973,18.29
"MNG",1974,17.94
"MNG",1975,17.63
"MNG",1976,17.36
"MNG",1977,17.09
"MNG",1978,16.78
"MNG",1979,16.49
"MNG",1980,16.25
"MNG",1981,16.23
"MNG",1982,15.79
"MNG",1983,15.41
"MNG",1984,15.15
"MNG",1985,15.01
"MNG",1986,14.82
"MNG",1987,14.59
"MNG",1988,14.47
"MNG",1989,14.35
"MNG",1990,14.15
"MNG",1991,14.65
"MNG",1992,14.89
"MNG",1993,15.12
"MNG",1994,15.26
"MNG",1995,15.45
"MNG",1996,15.79
"MNG",1997,16.02
"MNG",1998,16.13
"MNG",1999,16.28
"MNG",2000,16.43
"MNG",2001,16.54
"MNG",2002,16.75
"MNG",2003,17.03
"MNG",2004,17.19
"MNG",2005,17.2
"MNG",2006,16.89
"MNG",2007,16.4
"MNG",2008,15.81
"MDA",1992,44.25
"MDA",1993,43.36
"MDA",1994,42.87
"MDA",1995,43.11
"MDA",1996,43.57
"MDA",1997,43.8
"MDA",1998,44.24
"MDA",1999,44.87
"MDA",2000,45.35
"MDA",2001,45.65
"MDA",2002,45.76
"MDA",2003,45.76
"MDA",2004,45.61
"MDA",2005,45.2
"MDA",2006,44.98
"MDA",2007,44.5
"MDA",2008,43.94
"MAR",1956,53.49
"MAR",1957,53.57
"MAR",1958,54.57
"MAR",1959,54.26
"MAR",1960,54.96
"MAR",1961,55.09
"MAR",1962,55.5
"MAR",1963,55.25
"MAR",1964,54.67
"MAR",1965,54.45
"MAR",1966,53.97
"MAR",1967,54.13
"MAR",1968,53.58
"MAR",1969,53.45
"MAR",1970,52.61
"MAR",1971,51.08
"MAR",1972,49.8
"MAR",1973,49.47
"MAR",1974,48.71
"MAR",1975,48.58
"MAR",1976,46.05
"MAR",1977,43.87
"MAR",1978,41.47
"MAR",1979,40.67
"MAR",1980,40.18
"MAR",1981,39.57
"MAR",1982,39.03
"MAR",1983,38.52
"MAR",1984,38.37
"MAR",1985,38.16
"MAR",1986,37.85
"MAR",1987,37.7
"MAR",1988,37.62
"MAR",1989,37.62
"MAR",1990,37.41
"MAR",1991,36.81
"MAR",1992,36.61
"MAR",1993,36.4
"MAR",1994,36.32
"MAR",1995,36.36
"MAR",1996,36.32
"MAR",1997,36.33
"MAR",1998,36.23
"MAR",1999,35.98
"MAR",2000,35.64
"MAR",2001,35.18
"MAR",2002,34.89
"MAR",2003,34.84
"MAR",2004,34.51
"MAR",2005,33.92
"MAR",2006,33.51
"MAR",2007,33.1
"MAR",2008,32.58
"MOZ",1975,45.43
"MOZ",1976,44.92
"MOZ",1977,44.38
"MOZ",1978,43.97
"MOZ",1979,43.74
"MOZ",1980,43.39
"MOZ",1981,43.05
"MOZ",1982,42.82
"MOZ",1983,42.58
"MOZ",1984,43.35
"MOZ",1985,43.87
"MOZ",1986,44.64
"MOZ",1987,45.03
"MOZ",1988,45.19
"MOZ",1989,45.03
"MOZ",1990,44.94
"MOZ",1991,44.83
"MOZ",1992,44.73
"MOZ",1993,44.77
"MOZ",1994,44.61
"MOZ",1995,44.92
"MOZ",1996,44.54
"MOZ",1997,44.35
"MOZ",1998,44.02
"MOZ",1999,43.32
"MOZ",2000,41.69
"MOZ",2001,40.69
"MOZ",2002,40.14
"MOZ",2003,39.55
"MOZ",2004,39.18
"MOZ",2005,38.99
"MOZ",2006,38.69
"MOZ",2007,38.4
"MOZ",2008,38.13
"OMN",1970,28.05
"OMN",1971,28.54
"OMN",1972,28.23
"OMN",1973,27.76
"OMN",1974,27.89
"OMN",1975,27.77
"OMN",1976,27.11
"OMN",1977,26.28
"OMN",1978,25.72
"OMN",1979,25.2
"OMN",1980,24.74
"OMN",1981,24.05
"OMN",1982,23.33
"OMN",1983,22.53
"OMN",1984,21.87
"OMN",1985,21.38
"OMN",1986,20.62
"OMN",1987,20.12
"OMN",1988,20.14
"OMN",1989,20.27
"OMN",1990,20.43
"OMN",1991,20.7
"OMN",1992,20.85
"OMN",1993,20.94
"OMN",1994,20.85
"OMN",1995,20.9
"OMN",1996,20.95
"OMN",1997,21.14
"OMN",1998,20.69
"OMN",1999,20
"OMN",2000,19.63
"OMN",2001,19.46
"OMN",2002,19.23
"OMN",2003,19.01
"OMN",2004,18.66
"OMN",2005,17.89
"OMN",2006,17.64
"OMN",2007,17.3
"OMN",2008,16.8
"NAM",1990,31.07
"NAM",1991,30.31
"NAM",1992,30.58
"NAM",1993,30.37
"NAM",1994,30.83
"NAM",1995,30.79
"NAM",1996,30.87
"NAM",1997,30.68
"NAM",1998,30.83
"NAM",1999,30.6
"NAM",2000,30.5
"NAM",2001,30.53
"NAM",2002,30.23
"NAM",2003,30.04
"NAM",2004,29.41
"NAM",2005,29.08
"NAM",2006,28.92
"NAM",2007,28.5
"NAM",2008,28.02
"NPL",1960,53.69
"NPL",1961,54.69
"NPL",1962,55.65
"NPL",1963,56.61
"NPL",1964,57.43
"NPL",1965,57.71
"NPL",1966,58.19
"NPL",1967,58.86
"NPL",1968,59.4
"NPL",1969,59.83
"NPL",1970,60.44
"NPL",1971,60.69
"NPL",1972,60.49
"NPL",1973,60.39
"NPL",1974,59.86
"NPL",1975,59.49
"NPL",1976,58.11
"NPL",1977,56.77
"NPL",1978,55.44
"NPL",1979,53.93
"NPL",1980,53.07
"NPL",1981,52.05
"NPL",1982,51.11
"NPL",1983,50.34
"NPL",1984,49.59
"NPL",1985,48.9
"NPL",1986,47.85
"NPL",1987,47.23
"NPL",1988,46.57
"NPL",1989,45.93
"NPL",1990,45.2
"NPL",1991,44.82
"NPL",1992,44.25
"NPL",1993,43.66
"NPL",1994,43
"NPL",1995,42.34
"NPL",1996,41.56
"NPL",1997,40.69
"NPL",1998,40.02
"NPL",1999,39.47
"NPL",2000,39.26
"NPL",2001,38.71
"NPL",2002,38.39
"NPL",2003,38.04
"NPL",2004,37.46
"NPL",2005,36.81
"NPL",2006,36.39
"NPL",2007,36
"NPL",2008,35.63
"NLD",1950,20.27
"NLD",1951,20.03
"NLD",1952,19.82
"NLD",1953,19.83
"NLD",1954,19.73
"NLD",1955,19.49
"NLD",1956,19.24
"NLD",1957,18.97
"NLD",1958,18.7
"NLD",1959,18.6
"NLD",1960,18.45
"NLD",1961,18.16
"NLD",1962,17.95
"NLD",1963,17.73
"NLD",1964,17.59
"NLD",1965,17.27
"NLD",1966,16.99
"NLD",1967,16.71
"NLD",1968,16.44
"NLD",1969,16.14
"NLD",1970,15.87
"NLD",1971,15.58
"NLD",1972,15.34
"NLD",1973,15.17
"NLD",1974,15
"NLD",1975,14.86
"NLD",1976,14.77
"NLD",1977,14.67
"NLD",1978,14.57
"NLD",1979,14.49
"NLD",1980,14.49
"NLD",1981,14.5
"NLD",1982,14.5
"NLD",1983,14.47
"NLD",1984,14.46
"NLD",1985,14.41
"NLD",1986,14.35
"NLD",1987,14.52
"NLD",1988,14.5
"NLD",1989,14.43
"NLD",1990,14.36
"NLD",1991,14.28
"NLD",1992,14.2
"NLD",1993,14.06
"NLD",1994,14.03
"NLD",1995,14.02
"NLD",1996,13.97
"NLD",1997,13.9
"NLD",1998,13.79
"NLD",1999,13.67
"NLD",2000,13.56
"NLD",2001,13.43
"NLD",2002,13.32
"NLD",2003,13.23
"NLD",2004,13.18
"NLD",2005,13.13
"NLD",2006,13.06
"NLD",2007,13
"NLD",2008,12.91
"NLD",2009,12.79
"NZL",1950,16.64
"NZL",1951,16.45
"NZL",1952,16.35
"NZL",1953,16.32
"NZL",1954,16.37
"NZL",1955,16.17
"NZL",1956,16.02
"NZL",1957,15.94
"NZL",1958,15.83
"NZL",1959,15.74
"NZL",1960,15.66
"NZL",1961,15.58
"NZL",1962,15.45
"NZL",1963,15.38
"NZL",1964,15.3
"NZL",1965,15.16
"NZL",1966,14.95
"NZL",1967,14.72
"NZL",1968,14.58
"NZL",1969,14.61
"NZL",1970,14.54
"NZL",1971,14.45
"NZL",1972,14.35
"NZL",1973,14.29
"NZL",1974,14.12
"NZL",1975,13.81
"NZL",1976,13.76
"NZL",1977,13.68
"NZL",1978,13.64
"NZL",1979,13.69
"NZL",1980,13.66
"NZL",1981,13.69
"NZL",1982,13.66
"NZL",1983,13.59
"NZL",1984,13.52
"NZL",1985,13.43
"NZL",1986,13.88
"NZL",1987,13.79
"NZL",1988,13.68
"NZL",1989,13.57
"NZL",1990,13.5
"NZL",1991,13.41
"NZL",1992,13.43
"NZL",1993,13.45
"NZL",1994,13.44
"NZL",1995,13.37
"NZL",1996,13.28
"NZL",1997,13.15
"NZL",1998,13.02
"NZL",1999,12.93
"NZL",2000,12.81
"NZL",2001,12.73
"NZL",2002,12.67
"NZL",2003,12.55
"NZL",2004,12.42
"NZL",2005,12.27
"NZL",2006,12.12
"NZL",2007,12
"NZL",2008,11.85
"NZL",2009,11.75
"NIC",1950,55.23
"NIC",1951,55.82
"NIC",1952,55.82
"NIC",1953,55.23
"NIC",1954,54.5
"NIC",1955,53.5
"NIC",1956,52.67
"NIC",1957,52.16
"NIC",1958,51.76
"NIC",1959,51.54
"NIC",1960,51.18
"NIC",1961,51.11
"NIC",1962,50.95
"NIC",1963,50.43
"NIC",1964,49.77
"NIC",1965,48.57
"NIC",1966,47.3
"NIC",1967,45.99
"NIC",1968,45.03
"NIC",1969,44.53
"NIC",1970,43.83
"NIC",1971,43.33
"NIC",1972,42.84
"NIC",1973,43.01
"NIC",1974,42.12
"NIC",1975,40.77
"NIC",1976,40.62
"NIC",1977,40.45
"NIC",1978,39.24
"NIC",1979,39.42
"NIC",1980,41.13
"NIC",1981,41.19
"NIC",1982,40.48
"NIC",1983,39.99
"NIC",1984,39.49
"NIC",1985,39.08
"NIC",1986,38.92
"NIC",1987,38.77
"NIC",1988,39.5
"NIC",1989,40.21
"NIC",1990,40.56
"NIC",1991,41.99
"NIC",1992,42.6
"NIC",1993,43.03
"NIC",1994,43.64
"NIC",1995,43.96
"NIC",1996,44.18
"NIC",1997,44.27
"NIC",1998,44.09
"NIC",1999,43.87
"NIC",2000,43.27
"NIC",2001,43.07
"NIC",2002,43
"NIC",2003,43.04
"NIC",2004,43.13
"NIC",2005,43.07
"NIC",2006,43.09
"NIC",2007,43.1
"NIC",2008,43
"NER",1961,39.69
"NER",1962,40.1
"NER",1963,40.1
"NER",1964,39.61
"NER",1965,39.48
"NER",1966,39.47
"NER",1967,39.53
"NER",1968,39.46
"NER",1969,39.37
"NER",1970,39.69
"NER",1971,39.67
"NER",1972,39.78
"NER",1973,39.45
"NER",1974,38.86
"NER",1975,38.24
"NER",1976,38.01
"NER",1977,37.83
"NER",1978,37.81
"NER",1979,37.39
"NER",1980,36.9
"NER",1981,36.07
"NER",1982,35.8
"NER",1983,35.62
"NER",1984,36.05
"NER",1985,36.86
"NER",1986,37.21
"NER",1987,37.55
"NER",1988,37.6
"NER",1989,36.18
"NER",1990,35.75
"NER",1991,36.27
"NER",1992,36.46
"NER",1993,37.07
"NER",1994,37.55
"NER",1995,37.98
"NER",1996,38.56
"NER",1997,38.83
"NER",1998,39.17
"NER",1999,39.26
"NER",2000,39.68
"NER",2001,40.17
"NER",2002,40.23
"NER",2003,39.94
"NER",2004,39.73
"NER",2005,39.85
"NER",2006,39.16
"NER",2007,38.5
"NER",2008,37.14
"NGA",1961,68.39
"NGA",1962,67.78
"NGA",1963,67.4
"NGA",1964,66.86
"NGA",1965,66.04
"NGA",1966,64.5
"NGA",1967,63.41
"NGA",1968,62.94
"NGA",1969,62.83
"NGA",1970,62.53
"NGA",1971,60.57
"NGA",1972,58.94
"NGA",1973,57.34
"NGA",1974,55.55
"NGA",1975,54.55
"NGA",1976,53.08
"NGA",1977,50.86
"NGA",1978,48.66
"NGA",1979,47.12
"NGA",1980,46.25
"NGA",1981,45.43
"NGA",1982,44.46
"NGA",1983,44.16
"NGA",1984,44.37
"NGA",1985,45.07
"NGA",1986,45.7
"NGA",1987,46.36
"NGA",1988,47.25
"NGA",1989,48.24
"NGA",1990,49.04
"NGA",1991,49.57
"NGA",1992,50.09
"NGA",1993,50.65
"NGA",1994,51.06
"NGA",1995,51.56
"NGA",1996,52.33
"NGA",1997,52.98
"NGA",1998,53.51
"NGA",1999,54.07
"NGA",2000,54.66
"NGA",2001,55.01
"NGA",2002,56.51
"NGA",2003,57.91
"NGA",2004,58.83
"NGA",2005,57.72
"NGA",2006,56.14
"NGA",2007,52.8
"NGA",2008,49.64
"NOR",1950,29.56
"NOR",1951,29.1
"NOR",1952,28.73
"NOR",1953,28.36
"NOR",1954,27.93
"NOR",1955,27.53
"NOR",1956,27.11
"NOR",1957,26.74
"NOR",1958,26.36
"NOR",1959,25.98
"NOR",1960,25.72
"NOR",1961,25.52
"NOR",1962,25.22
"NOR",1963,24.94
"NOR",1964,24.72
"NOR",1965,24.48
"NOR",1966,24.17
"NOR",1967,23.86
"NOR",1968,23.44
"NOR",1969,23.16
"NOR",1970,23.04
"NOR",1971,22.75
"NOR",1972,22.66
"NOR",1973,22.38
"NOR",1974,22.04
"NOR",1975,21.78
"NOR",1976,21.57
"NOR",1977,21.25
"NOR",1978,20.95
"NOR",1979,20.84
"NOR",1980,20.69
"NOR",1981,20.57
"NOR",1982,20.45
"NOR",1983,20.31
"NOR",1984,20.26
"NOR",1985,20.15
"NOR",1986,20.12
"NOR",1987,19.93
"NOR",1988,19.75
"NOR",1989,19.57
"NOR",1990,19.47
"NOR",1991,19.4
"NOR",1992,19.41
"NOR",1993,19.43
"NOR",1994,19.46
"NOR",1995,19.48
"NOR",1996,19.47
"NOR",1997,19.46
"NOR",1998,19.32
"NOR",1999,19.06
"NOR",2000,18.91
"NOR",2001,18.74
"NOR",2002,18.65
"NOR",2003,18.54
"NOR",2004,18.48
"NOR",2005,18.36
"NOR",2006,18.2
"NOR",2007,18
"NOR",2008,17.81
"NOR",2009,17.51
"PAK",1971,43.71
"PAK",1972,43.36
"PAK",1973,43.03
"PAK",1974,42.61
"PAK",1975,42.07
"PAK",1976,41.41
"PAK",1977,40.73
"PAK",1978,40.17
"PAK",1979,39.78
"PAK",1980,39.45
"PAK",1981,39.17
"PAK",1982,38.7
"PAK",1983,38.07
"PAK",1984,37.59
"PAK",1985,37.04
"PAK",1986,36.55
"PAK",1987,36.17
"PAK",1988,35.74
"PAK",1989,35.41
"PAK",1990,35.08
"PAK",1991,35.06
"PAK",1992,34.53
"PAK",1993,34.11
"PAK",1994,33.85
"PAK",1995,33.42
"PAK",1996,33.29
"PAK",1997,33.2
"PAK",1998,33.19
"PAK",1999,33.3
"PAK",2000,33.46
"PAK",2001,33.57
"PAK",2002,33.56
"PAK",2003,33.64
"PAK",2004,33.72
"PAK",2005,33.91
"PAK",2006,33.81
"PAK",2007,33.6
"PAK",2008,33.1
"PAN",1975,70.17
"PAN",1976,69.11
"PAN",1977,68.43
"PAN",1978,68.44
"PAN",1979,68.08
"PAN",1980,67.97
"PAN",1981,67.27
"PAN",1982,66.45
"PAN",1983,65.77
"PAN",1984,66.34
"PAN",1985,67.17
"PAN",1986,67.42
"PAN",1987,67.57
"PAN",1988,68.04
"PAN",1989,69.69
"PAN",1990,71.32
"PAN",1991,71.16
"PAN",1992,71.14
"PAN",1993,70.23
"PAN",1994,69.01
"PAN",1995,67.82
"PAN",1996,66.27
"PAN",1997,64.93
"PAN",1998,63.82
"PAN",1999,62.47
"PAN",2000,61.37
"PAN",2001,60.62
"PAN",2002,60.5
"PAN",2003,60.59
"PAN",2004,60.53
"PAN",2005,60.23
"PAN",2006,59.77
"PAN",2007,59.4
"PAN",2008,58.65
"PNG",1976,47.11
"PNG",1977,45.92
"PNG",1978,45.04
"PNG",1979,44.19
"PNG",1980,43.09
"PNG",1981,42.01
"PNG",1982,41.32
"PNG",1983,40.58
"PNG",1984,39.96
"PNG",1985,39.64
"PNG",1986,39.81
"PNG",1987,39.87
"PNG",1988,39.82
"PNG",1989,39.36
"PNG",1990,39.41
"PNG",1991,39.39
"PNG",1992,39.07
"PNG",1993,39.12
"PNG",1994,39.52
"PNG",1995,39.48
"PNG",1996,39.26
"PNG",1997,38.54
"PNG",1998,38.42
"PNG",1999,38.38
"PNG",2000,38.36
"PNG",2001,37.92
"PNG",2002,37.41
"PNG",2003,37.19
"PNG",2004,36.98
"PNG",2005,36.79
"PNG",2006,36.58
"PNG",2007,36.5
"PNG",2008,36.09
"PRY",1951,56.13
"PRY",1952,56.91
"PRY",1953,57.29
"PRY",1954,57.29
"PRY",1955,57.6
"PRY",1956,58.07
"PRY",1957,58.63
"PRY",1958,58.27
"PRY",1959,58.14
"PRY",1960,58.14
"PRY",1961,58.03
"PRY",1962,57.93
"PRY",1963,58.16
"PRY",1964,58.35
"PRY",1965,58.55
"PRY",1966,58.05
"PRY",1967,57.54
"PRY",1968,56.77
"PRY",1969,56.18
"PRY",1970,55.61
"PRY",1971,55.25
"PRY",1972,54.7
"PRY",1973,53.85
"PRY",1974,52.43
"PRY",1975,50.92
"PRY",1976,49.66
"PRY",1977,48.19
"PRY",1978,46.65
"PRY",1979,44.97
"PRY",1980,43.24
"PRY",1981,41.43
"PRY",1982,39.96
"PRY",1983,39.22
"PRY",1984,38.93
"PRY",1985,38.64
"PRY",1986,38.39
"PRY",1987,38.12
"PRY",1988,37.86
"PRY",1989,37.55
"PRY",1990,37.21
"PRY",1991,36.74
"PRY",1992,36.35
"PRY",1993,36.12
"PRY",1994,35.91
"PRY",1995,35.72
"PRY",1996,35.54
"PRY",1997,35.39
"PRY",1998,35.26
"PRY",1999,35.42
"PRY",2000,35.46
"PRY",2001,35.74
"PRY",2002,35.93
"PRY",2003,36.25
"PRY",2004,36.51
"PRY",2005,36.75
"PRY",2006,36.95
"PRY",2007,37.1
"PRY",2008,37.19
"PER",1950,72.81
"PER",1951,71.22
"PER",1952,68.59
"PER",1953,65.95
"PER",1954,63.79
"PER",1955,63
"PER",1956,61.84
"PER",1957,60.37
"PER",1958,58.74
"PER",1959,57.74
"PER",1960,57.75
"PER",1961,57.09
"PER",1962,56.6
"PER",1963,56.04
"PER",1964,55.67
"PER",1965,55.25
"PER",1966,54.76
"PER",1967,53.85
"PER",1968,52.97
"PER",1969,53.03
"PER",1970,52.83
"PER",1971,53.55
"PER",1972,54.02
"PER",1973,54.79
"PER",1974,54.95
"PER",1975,54.36
"PER",1976,53.98
"PER",1977,53.83
"PER",1978,54.17
"PER",1979,54.64
"PER",1980,54.75
"PER",1981,54.45
"PER",1982,53.69
"PER",1983,53.3
"PER",1984,53.77
"PER",1985,54.29
"PER",1986,55
"PER",1987,55.15
"PER",1988,55.12
"PER",1989,55.13
"PER",1990,55.94
"PER",1991,56.48
"PER",1992,56.86
"PER",1993,57.22
"PER",1994,57.41
"PER",1995,57.1
"PER",1996,56.39
"PER",1997,55.96
"PER",1998,55.33
"PER",1999,54.78
"PER",2000,54.52
"PER",2001,54.46
"PER",2002,54.55
"PER",2003,54.59
"PER",2004,54.56
"PER",2005,54.43
"PER",2006,54.26
"PER",2007,53.7
"PER",2008,52.76
"PHL",1950,65.13
"PHL",1951,64.51
"PHL",1952,64.07
"PHL",1953,63.8
"PHL",1954,63.14
"PHL",1955,62.4
"PHL",1956,61.7
"PHL",1957,60.78
"PHL",1958,59.62
"PHL",1959,58.69
"PHL",1960,57.61
"PHL",1961,57.06
"PHL",1962,56.3
"PHL",1963,55.69
"PHL",1964,54.85
"PHL",1965,53.95
"PHL",1966,53.12
"PHL",1967,52.38
"PHL",1968,51.58
"PHL",1969,50.9
"PHL",1970,50.23
"PHL",1971,49.79
"PHL",1972,49.29
"PHL",1973,48.86
"PHL",1974,48.26
"PHL",1975,47.48
"PHL",1976,46.48
"PHL",1977,45.31
"PHL",1978,44.37
"PHL",1979,43.47
"PHL",1980,42.55
"PHL",1981,41.91
"PHL",1982,41.29
"PHL",1983,40.72
"PHL",1984,40.1
"PHL",1985,40.15
"PHL",1986,40.77
"PHL",1987,41.24
"PHL",1988,41.36
"PHL",1989,41.31
"PHL",1990,41.14
"PHL",1991,40.8
"PHL",1992,40.84
"PHL",1993,40.67
"PHL",1994,40.49
"PHL",1995,40.38
"PHL",1996,40.15
"PHL",1997,39.81
"PHL",1998,39.43
"PHL",1999,39.26
"PHL",2000,39.09
"PHL",2001,38.99
"PHL",2002,38.85
"PHL",2003,38.77
"PHL",2004,38.68
"PHL",2005,38.42
"PHL",2006,38.34
"PHL",2007,38.3
"PHL",2008,38.17
"POL",1970,35.02
"POL",1971,34.79
"POL",1972,34.55
"POL",1973,34.29
"POL",1974,33.99
