"iso3c","year","un.pop","cow.pop","mpd.pop","gl.pop","un.pop.estimated","cow.pop.estimated","pop.growth.rate.un","pop.growth.rate.cow"
"MOZ",1986,13034000,14161000,13143000,13384410,1,1,0.385089340727049,2.11277761753678
"MOZ",1987,13021000,14116000,12895000,13365200,1,1,-0.0997391437778119,-0.317774168490926
"MOZ",1988,13003000,13946000,12523000,13336220,1,1,-0.138238230550649,-1.20430716916974
"MOZ",1989,13060000,13985000,12482000,13378100,1,1,0.438360378374221,0.279650078875663
"MOZ",1990,13248000,14151000,12667000,13547080,1,1,1.43950995405819,1.1869860564891
"MOZ",1991,13592000,14420000,12880000,13867420,1,1,2.59661835748792,1.90092572963041
"MOZ",1992,14071000,14790000,13074000,14318170,1,1,3.52413184226015,2.56588072122053
"MOZ",1993,14637000,15583000,13536000,14854590,1,1,4.02245753677777,5.36173089925625
"MOZ",1994,15217000,16614000,14569000,15409380,1,1,3.9625606340097,6.61618430340756
"MOZ",1995,15759000,17423000,15494000,15933450,1,1,3.56180587500821,4.86938726375346
"MOZ",1996,16248000,17796000,15977000,16412890,1,1,3.10298876832286,2.14084830396602
"MOZ",1997,16701000,18265000,16394000,16862380,1,1,2.78803545051699,2.63542369071701
"MOZ",1998,17137000,18880000,16792000,17295520,1,1,2.61062211843602,3.36709553791404
"MOZ",1999,17585000,19285000,17168000,17735990,1,1,2.61422652739686,2.14512711864407
"MOZ",2000,18068000,19680000,17550000,18200660,1,1,2.74665908444697,2.0482240082966
"MOZ",2001,18589000,17653000,17939000,18691460,1,1,2.88355102944432,-10.2997967479675
"MOZ",2002,19140000,19320000,18335000,19200020,1,1,2.96411856474259,9.44315413810684
"MOZ",2003,19717000,19873000,18738000,19721010,1,1,3.01462904911181,2.86231884057971
"MOZ",2004,20313000,20439000,19149000,20246290,1,1,3.02277222701222,2.8480853419212
"MOZ",2005,20923000,21010000,19570000,20770010,1,1,3.003003003003,2.79367875140662
"MOZ",2006,21547000,21587000,20002000,21290950,1,1,2.98236390574965,2.74631128034269
"MOZ",2007,22188000,22171000,20448000,21811330,1,1,2.97489209634752,2.70533191272525
"MOZ",2008,22847000,22763000,20907000,22332900,1,1,2.97007391382729,2.67015470659871
"MOZ",2009,23524000,23361000,21377000,22858610,1,1,2.96318991552501,2.62707024557396
"MOZ",2010,24221000,23967000,21861000,23390760,1,1,2.96293147423907,2.59406703480159
"MOZ",2011,24939000,24581000,22379000,23929710,1,1,2.96436976177697,2.56185588517545
"MOZ",2012,25677000,25203000,22932000,0,1,1,2.95922049801516,2.5304096660022
"MOZ",2013,26434000,NA,23498000,0,1,1,2.94816372629201,NA
"MOZ",2014,27212000,NA,24079000,0,1,1,2.94317923885905,NA
"MOZ",2015,28011000,NA,24675000,0,1,1,2.93620461561076,NA
"MOZ",2016,28829000,NA,25286000,0,1,1,2.92028131805362,NA
"MOZ",2017,29669000,NA,0,0,1,1,2.9137326997121,NA
"MOZ",2018,30529000,NA,0,0,1,1,2.89864842091071,NA
"MOZ",2019,31409000,NA,0,0,1,1,2.88250515902912,NA
"MRT",1950,660000,NA,1006000,0,1,1,NA,NA
"MRT",1951,676000,NA,1014000,0,1,1,2.42424242424242,NA
"MRT",1952,692000,NA,1023000,0,1,1,2.36686390532544,NA
"MRT",1953,709000,NA,1032000,0,1,1,2.45664739884393,NA
"MRT",1954,727000,NA,1042000,0,1,1,2.53878702397743,NA
"MRT",1955,747000,NA,1053000,0,1,1,2.75103163686382,NA
"MRT",1956,767000,NA,1065000,0,1,1,2.67737617135207,NA
"MRT",1957,789000,NA,1077000,0,1,1,2.86831812255541,NA
"MRT",1958,811000,NA,1090000,0,1,1,2.78833967046895,NA
"MRT",1959,834000,NA,1103000,0,1,1,2.83600493218249,NA
"MRT",1960,858000,991000,1117000,982290,1,1,2.87769784172662,NA
"MRT",1961,883000,1010000,1132000,994990,1,1,2.91375291375291,1.91725529767911
"MRT",1962,909000,1030000,1147000,1008120,1,1,2.9445073612684,1.98019801980198
"MRT",1963,936000,1051000,1162000,1021700,1,1,2.97029702970297,2.03883495145631
"MRT",1964,964000,1073000,1178000,1035830,1,1,2.99145299145299,2.09324452901998
"MRT",1965,992000,1096000,1195000,1050540,1,1,2.9045643153527,2.14352283317801
"MRT",1966,1022000,1119000,1212000,1065850,1,1,3.0241935483871,2.0985401459854
"MRT",1967,1052000,1143000,1231000,1081780,1,1,2.93542074363992,2.14477211796247
"MRT",1968,1084000,1168000,1249000,1098340,1,1,3.04182509505703,2.18722659667542
"MRT",1969,1116000,1194000,1269000,1115590,1,1,2.9520295202952,2.22602739726027
"MRT",1970,1149000,1221000,1289000,1133540,1,1,2.95698924731183,2.26130653266332
"MRT",1971,1183000,1249000,1311000,1166880,1,1,2.95909486510009,2.29320229320229
"MRT",1972,1218000,1278000,1333000,1201460,1,1,2.9585798816568,2.32185748598879
"MRT",1973,1254000,1308000,1356000,1237240,1,1,2.95566502463054,2.34741784037559
"MRT",1974,1291000,1339000,1380000,1274150,1,1,2.95055821371611,2.37003058103976
"MRT",1975,1329000,1371000,1404000,1312130,1,1,2.9434546862897,2.3898431665422
"MRT",1976,1368000,1405000,1430000,1351170,1,1,2.93453724604966,2.4799416484318
"MRT",1977,1407000,1439000,1456000,1391260,1,1,2.85087719298246,2.41992882562278
"MRT",1978,1448000,1475000,1484000,1432410,1,1,2.91400142146411,2.50173731758165
"MRT",1979,1491000,1512000,1514000,1474600,1,1,2.96961325966851,2.50847457627119
"MRT",1980,1534000,1551000,1545000,1517820,1,1,2.88397048960429,2.57936507936508
"MRT",1981,1579000,1591000,1578000,1562140,1,1,2.93350717079531,2.57898130238556
"MRT",1982,1625000,1633000,1612000,1607550,1,1,2.91323622545915,2.63984915147706
"MRT",1983,1672000,1677000,1648000,1653820,1,1,2.89230769230769,2.69442743417024
"MRT",1984,1721000,1721000,1685000,1700640,1,1,2.93062200956938,2.623732856291
"MRT",1985,1770000,1766000,1723000,1747840,1,1,2.84718187100523,2.61475886112725
"MRT",1986,1820000,1812000,1764000,1795340,1,1,2.82485875706215,2.60475651189128
"MRT",1987,1871000,1858000,1805000,1843350,1,1,2.8021978021978,2.53863134657837
"MRT",1988,1923000,1905000,1849000,1892330,1,1,2.77926242650989,2.52960172228202
"MRT",1989,1976000,1953000,1886000,1942900,1,1,2.75611024440978,2.51968503937008
"MRT",1990,2030000,2003000,1925000,1995550,1,1,2.73279352226721,2.56016385048643
"MRT",1991,2085000,2036000,1973000,2050460,1,1,2.70935960591133,1.64752870693959
"MRT",1992,2141000,2107000,2043000,2107590,1,1,2.68585131894484,3.48722986247544
"MRT",1993,2200000,2148000,2119000,2166950,1,1,2.75572162540869,1.94589463692454
"MRT",1994,2261000,2211000,2183000,2228450,1,1,2.77272727272727,2.93296089385475
"MRT",1995,2327000,2284000,2235000,2292050,1,1,2.91906236178682,3.30167345092718
"MRT",1996,2397000,2351000,2271000,2357680,1,1,3.0081650193382,2.93345008756567
"MRT",1997,2472000,2392000,2315000,2425370,1,1,3.12891113892365,1.74393874946831
"MRT",1998,2549000,2529000,2374000,2495320,1,1,3.11488673139159,5.72742474916388
"MRT",1999,2629000,2598000,2437000,2567740,1,1,3.13848568065908,2.72835112692764
"MRT",2000,2709000,2670000,2501000,2642740,1,1,3.04298212248003,2.77136258660508
"MRT",2001,2791000,2724000,2566000,2720370,1,1,3.02694721299372,2.02247191011236
"MRT",2002,2873000,2877000,2632000,2800330,1,1,2.93801504836976,5.61674008810573
"MRT",2003,2957000,2966000,2699000,2882000,1,1,2.92377305951967,3.09350017379214
"MRT",2004,3043000,3055000,2768000,2964530,1,1,2.90835306053433,3.00067430883345
"MRT",2005,3131000,3146000,2838000,3047250,1,1,2.89188301018731,2.97872340425532
"MRT",2006,3221000,3238000,2909000,3129960,1,1,2.87448099648675,2.92434837889383
"MRT",2007,3313000,3330000,2981000,3212670,1,1,2.85625582117355,2.84126003705991
"MRT",2008,3408000,3423000,3055000,3295250,1,1,2.86749169936613,2.79279279279279
"MRT",2009,3506000,3516000,3129000,3377630,1,1,2.87558685446009,2.71691498685364
"MRT",2010,3610000,3609000,3205000,3459770,1,1,2.96634341129492,2.64505119453925
"MRT",2011,3718000,3703000,3282000,3541540,1,1,2.99168975069252,2.60459961208091
"MRT",2012,3830000,3796000,3359000,0,1,1,3.01237224314147,2.51147718066433
"MRT",2013,3946000,NA,3438000,0,1,1,3.02872062663185,NA
"MRT",2014,4064000,NA,3517000,0,1,1,2.99036999493158,NA
"MRT",2015,4182000,NA,3597000,0,1,1,2.90354330708661,NA
"MRT",2016,4301000,NA,3677000,0,1,1,2.84552845528455,NA
"MRT",2017,4420000,NA,0,0,1,1,2.76679841897233,NA
"MRT",2018,4540000,NA,0,0,1,1,2.71493212669683,NA
"MRT",2019,4661000,NA,0,0,1,1,2.66519823788546,NA
"MUS",1950,493000,NA,481000,0,1,1,NA,NA
"MUS",1951,506000,NA,499000,0,1,1,2.6369168356998,NA
"MUS",1952,521000,NA,517000,0,1,1,2.96442687747036,NA
"MUS",1953,537000,NA,536000,0,1,1,3.07101727447217,NA
"MUS",1954,554000,NA,554000,0,1,1,3.1657355679702,NA
"MUS",1955,571000,NA,572000,0,1,1,3.06859205776173,NA
"MUS",1956,588000,NA,592000,0,1,1,2.97723292469352,NA
"MUS",1957,605000,NA,610000,0,1,1,2.89115646258503,NA
"MUS",1958,623000,NA,628000,0,1,1,2.97520661157025,NA
"MUS",1959,641000,NA,645000,0,1,1,2.8892455858748,NA
"MUS",1960,660000,NA,663000,0,1,1,2.96411856474259,NA
"MUS",1961,679000,NA,681000,0,1,1,2.87878787878788,NA
"MUS",1962,698000,NA,701000,0,1,1,2.79823269513991,NA
"MUS",1963,717000,NA,715000,0,1,1,2.72206303724928,NA
"MUS",1964,736000,NA,736000,0,1,1,2.64993026499303,NA
"MUS",1965,753000,NA,756000,0,1,1,2.30978260869565,NA
"MUS",1966,770000,NA,774000,0,1,1,2.25763612217796,NA
"MUS",1967,785000,NA,789000,0,1,1,1.94805194805195,NA
"MUS",1968,799000,803000,804000,801610,1,1,1.78343949044586,NA
"MUS",1969,813000,815000,816000,813420,1,1,1.75219023779725,1.49439601494396
"MUS",1970,826000,829000,830000,826860,1,1,1.5990159901599,1.71779141104294
"MUS",1971,840000,841000,841000,840110,1,1,1.69491525423729,1.4475271411339
"MUS",1972,852000,851000,851000,852980,1,1,1.42857142857143,1.18906064209275
"MUS",1973,865000,869000,861000,865780,1,1,1.52582159624413,2.11515863689777
"MUS",1974,878000,881000,873000,878870,1,1,1.5028901734104,1.38089758342923
"MUS",1975,892000,892000,885000,892490,1,1,1.59453302961276,1.24858115777526
"MUS",1976,907000,904000,898000,906830,1,1,1.68161434977578,1.34529147982063
"MUS",1977,922000,918000,913000,921720,1,1,1.65380374862183,1.54867256637168
"MUS",1978,938000,933000,929000,936660,1,1,1.7353579175705,1.63398692810458
"MUS",1979,953000,950000,947000,950930,1,1,1.59914712153518,1.82207931404073
"MUS",1980,966000,966000,964000,964020,1,1,1.36411332633788,1.68421052631579
"MUS",1981,978000,980000,979000,975850,1,1,1.24223602484472,1.44927536231884
"MUS",1982,989000,993000,992000,986620,1,1,1.12474437627812,1.3265306122449
"MUS",1983,999000,1002000,1002000,996480,1,1,1.01112234580384,0.906344410876133
"MUS",1984,1008000,1012000,1012000,1005670,1,1,0.900900900900901,0.998003992015968
"MUS",1985,1016000,1021000,1021000,1014450,1,1,0.793650793650794,0.889328063241107
"MUS",1986,1023000,1028000,1028000,1022700,1,1,0.688976377952756,0.685602350636631
"MUS",1987,1030000,1036000,1036000,1030540,1,1,0.684261974584555,0.778210116731518
"MUS",1988,1037000,1043000,1045000,1038700,1,1,0.679611650485437,0.675675675675676
"MUS",1989,1046000,1051000,1053000,1048160,1,1,0.867888138862102,0.767018216682646
"MUS",1990,1056000,1059000,1062000,1059550,1,1,0.956022944550669,0.761179828734538
"MUS",1991,1068000,1070000,1072000,1073250,1,1,1.13636363636364,1.03871576959396
"MUS",1992,1083000,1084000,1085000,1088940,1,1,1.40449438202247,1.30841121495327
"MUS",1993,1099000,1097000,1099000,1105660,1,1,1.47737765466297,1.19926199261993
"MUS",1994,1114000,1113000,1111000,1122040,1,1,1.3648771610555,1.45852324521422
"MUS",1995,1129000,1122000,1123000,1137100,1,1,1.34649910233393,0.808625336927224
"MUS",1996,1142000,1134000,1135000,1150450,1,1,1.15146147032772,1.06951871657754
"MUS",1997,1154000,1148000,1148000,1162390,1,1,1.0507880910683,1.23456790123457
"MUS",1998,1165000,1141000,1161000,1173450,1,1,0.953206239168111,-0.609756097560976
"MUS",1999,1176000,1150000,1173000,1184470,1,1,0.944206008583691,0.788781770376862
"MUS",2000,1185000,1158000,1186000,1196030,1,1,0.76530612244898,0.695652173913043
"MUS",2001,1194000,1200000,1198000,1208280,1,1,0.759493670886076,3.62694300518135
"MUS",2002,1202000,1199000,1210000,1220930,1,1,0.67001675041876,-0.0833333333333333
"MUS",2003,1209000,1204000,1221000,1233590,1,1,0.582362728785358,0.417014178482068
"MUS",2004,1216000,1209000,1232000,1245670,1,1,0.578990901571547,0.415282392026578
"MUS",2005,1222000,1213000,1243000,1256740,1,1,0.493421052631579,0.33085194375517
"MUS",2006,1228000,1217000,1253000,1266680,1,1,0.490998363338789,0.329760923330585
"MUS",2007,1234000,1220000,1264000,1275650,1,1,0.488599348534202,0.246507806080526
"MUS",2008,1239000,1223000,1274000,1283850,1,1,0.405186385737439,0.245901639344262
"MUS",2009,1244000,1227000,1284000,1291610,1,1,0.403551251008878,0.327064595257563
"MUS",2010,1248000,1231000,1294000,1299170,1,1,0.321543408360129,0.32599837000815
"MUS",2011,1251000,1235000,1304000,1306590,1,1,0.240384615384615,0.324939073923639
"MUS",2012,1253000,1240000,1313000,0,1,1,0.159872102318145,0.404858299595142
"MUS",2013,1255000,NA,1322000,0,1,1,0.159616919393456,NA
"MUS",2014,1257000,NA,1331000,0,1,1,0.159362549800797,NA
"MUS",2015,1259000,NA,1340000,0,1,1,0.159108989657916,NA
"MUS",2016,1262000,NA,1348000,0,1,1,0.238284352660842,NA
"MUS",2017,1265000,NA,0,0,1,1,0.237717908082409,NA
"MUS",2018,1268000,NA,0,0,1,1,0.237154150197628,NA
"MUS",2019,1271000,NA,0,0,1,1,0.236593059936909,NA
"MWI",1950,2954000,NA,2817000,0,1,1,NA,NA
"MWI",1951,3008000,NA,2866000,0,1,1,1.8280297901151,NA
"MWI",1952,3065000,NA,2918000,0,1,1,1.89494680851064,NA
"MWI",1953,3125000,NA,2972000,0,1,1,1.95758564437194,NA
"MWI",1954,3187000,NA,3029000,0,1,1,1.984,NA
"MWI",1955,3252000,NA,3088000,0,1,1,2.03953561342956,NA
"MWI",1956,3320000,NA,3152000,0,1,1,2.0910209102091,NA
"MWI",1957,3391000,NA,3221000,0,1,1,2.13855421686747,NA
"MWI",1958,3464000,NA,3295000,0,1,1,2.15275729873194,NA
"MWI",1959,3540000,NA,3370000,0,1,1,2.19399538106236,NA
"MWI",1960,3619000,NA,3450000,0,1,1,2.2316384180791,NA
"MWI",1961,3700000,NA,3532000,0,1,1,2.23818734457032,NA
"MWI",1962,3784000,NA,3629000,0,1,1,2.27027027027027,NA
"MWI",1963,3872000,NA,3726000,0,1,1,2.32558139534884,NA
"MWI",1964,3963000,3794000,3816000,3835850,1,1,2.35020661157025,NA
"MWI",1965,4059000,3908000,3914000,3934250,1,1,2.4224072672218,3.00474433315762
"MWI",1966,4158000,4023000,4023000,4043720,1,1,2.4390243902439,2.94268167860798
"MWI",1967,4262000,4124000,4152000,4172960,1,1,2.5012025012025,2.5105642555307
"MWI",1968,4371000,4227000,4273000,4294710,1,1,2.55748474894416,2.49757516973812
"MWI",1969,4484000,4333000,4393000,4415600,1,1,2.58522077327843,2.50768866808611
"MWI",1970,4604000,4606000,4508000,4531280,1,1,2.67618198037467,6.30048465266559
"MWI",1971,4729000,4726000,4630000,4667890,1,1,2.71503040834057,2.60529743812419
"MWI",1972,4860000,4848000,4761000,4814070,1,1,2.7701416790019,2.58146424037241
"MWI",1973,4997000,4974000,4901000,4969180,1,1,2.81893004115226,2.5990099009901
"MWI",1974,5141000,5104000,5073000,5132090,1,1,2.88172903742245,2.61359067149176
"MWI",1975,5293000,5236000,5317000,5301860,1,1,2.95662322505349,2.58620689655172
"MWI",1976,5455000,5372000,5531000,5481070,1,1,3.06064613640657,2.5974025974026
"MWI",1977,5628000,5606000,5702000,5670200,1,1,3.17140238313474,4.35591958302308
"MWI",1978,5807000,5683000,5880000,5863930,1,1,3.18052594171997,1.37352836246878
"MWI",1979,5986000,5865000,6066000,6055050,1,1,3.08248665403823,3.20253387295443
"MWI",1980,6163000,6046000,6259000,6239900,1,1,2.95689943200802,3.08610400682012
"MWI",1981,6328000,6227000,6459000,6409110,1,1,2.67726756449781,2.99371485279524
"MWI",1982,6484000,6408000,6668000,6567330,1,1,2.46523388116308,2.90669664364863
"MWI",1983,6661000,6618000,6884000,6741250,1,1,2.72979642196175,3.27715355805243
"MWI",1984,6896000,6839000,7104000,6967390,1,1,3.52799879897913,3.3393774554246
"MWI",1985,7211000,7059000,7331000,7268260,1,1,4.56786542923434,3.21684456791929
"MWI",1986,7625000,7279000,7608000,7661010,1,1,5.74122867840799,3.11658875194787
"MWI",1987,8120000,7499000,8049000,8128340,1,1,6.49180327868852,3.02239318587718
"MWI",1988,8637000,7755000,8580000,8616600,1,1,6.36699507389163,3.41378850513402
"MWI",1989,9095000,8022000,9082000,9051230,1,1,5.30276716452472,3.44294003868472
"MWI",1990,9438000,8289000,9536000,9380890,1,1,3.77130291368884,3.32834704562453
"MWI",1991,9641000,8556000,9874000,9583700,1,1,2.1508794236067,3.22113644589215
"MWI",1992,9730000,8823000,10203000,9681730,1,1,0.923140753033918,3.12061711079944
"MWI",1993,9756000,9135000,10333000,9721620,1,1,0.2672147995889,3.53621217273036
"MWI",1994,9797000,9461000,10102000,9772160,1,1,0.420254202542025,3.56869184455391
"MWI",1995,9909000,9788000,9993000,9883350,1,1,1.14320710421558,3.45629426064898
"MWI",1996,10110000,10114000,10205000,10070610,1,1,2.02845897668786,3.330608908868
"MWI",1997,10382000,10441000,10474000,10319130,1,1,2.69040553907023,3.2331421791576
"MWI",1998,10705000,10346000,10756000,10612350,1,1,3.11115392024658,-0.9098745330907
"MWI",1999,11044000,10640000,11044000,10922260,1,1,3.16674451191032,2.84167794316644
"MWI",2000,11376000,10925000,11339000,11228760,1,1,3.00615718942412,2.67857142857143
"MWI",2001,11696000,10816000,11651000,11529340,1,1,2.81293952180028,-0.997711670480549
"MWI",2002,12014000,11927000,11983000,11833100,1,1,2.71887824897401,10.2718195266272
"MWI",2003,12337000,12239000,12335000,12144950,1,1,2.68853004827701,2.61591347363126
"MWI",2004,12676000,12569000,12709000,12472790,1,1,2.74783172570317,2.69629871721546
"MWI",2005,13040000,12925000,13106000,12822590,1,1,2.87156831808141,2.83236534330496
"MWI",2006,13429000,13308000,13529000,13195330,1,1,2.98312883435583,2.96324951644101
"MWI",2007,13841000,13714000,13978000,13589400,1,1,3.06798719189813,3.05079651337541
"MWI",2008,14271000,14138000,14452000,14005110,1,1,3.1067119427787,3.09173107773079
"MWI",2009,14715000,14573000,14950000,14442290,1,1,3.1112045406769,3.07681425944264
"MWI",2010,15167000,15014000,15469000,14900840,1,1,3.07169554875977,3.02614423934674
"MWI",2011,15628000,15458000,16006000,15380890,1,1,3.03949363750247,2.95723990941788
"MWI",2012,16097000,15906000,16557000,0,1,1,3.00102380342974,2.89817570190193
"MWI",2013,16577000,NA,17123000,0,1,1,2.98192209728521,NA
"MWI",2014,17069000,NA,17705000,0,1,1,2.96796766604331,NA
"MWI",2015,17574000,NA,18303000,0,1,1,2.9585798816568,NA
"MWI",2016,18092000,NA,18920000,0,1,1,2.94753613292364,NA
"MWI",2017,18622000,NA,0,0,1,1,2.92947158965289,NA
"MWI",2018,19165000,NA,0,0,1,1,2.91590591773172,NA
"MWI",2019,19719000,NA,0,0,1,1,2.89068614662145,NA
"MYS",1945,NA,NA,5707000,0,1,1,NA,NA
"MYS",1946,NA,NA,5746000,0,1,1,NA,NA
"MYS",1947,NA,NA,5786000,0,1,1,NA,NA
"MYS",1948,NA,NA,5922000,0,1,1,NA,NA
"MYS",1949,NA,NA,6061000,0,1,1,NA,NA
"MYS",1950,6110000,NA,6434000,0,1,1,NA,NA
"MYS",1951,6271000,NA,6582000,0,1,1,2.63502454991817,NA
"MYS",1952,6450000,NA,6748000,0,1,1,2.85440918513794,NA
"MYS",1953,6640000,NA,6929000,0,1,1,2.94573643410853,NA
"MYS",1954,6837000,NA,7118000,0,1,1,2.96686746987952,NA
"MYS",1955,7040000,NA,7312000,0,1,1,2.96913851104286,NA
"MYS",1956,7247000,NA,7520000,0,1,1,2.94034090909091,NA
"MYS",1957,7459000,7437207.21429374,7739000,7738620,1,1,2.92534842003588,NA
"MYS",1958,7679000,7667298.02982475,7966000,7965300,1,1,2.9494570317737,3.09377981413231
"MYS",1959,7911000,7907663.08130339,8196000,8195060,1,1,3.02122672222946,3.13493815609678
"MYS",1960,8157000,8153667.21144025,8428000,8427830,1,1,3.1095942358741,3.11095866892084
"MYS",1961,8418000,8388851.80055402,8663000,8662720,1,1,3.19970577418168,2.88440260087864
"MYS",1962,8693000,8663006.90051754,8906000,8905680,1,1,3.26680921834165,3.26808848793128
"MYS",1963,10763000,12552000,9148000,9147730,1,1,0.03232485908202,0.207155222158107
"MYS",1964,11088000,12922000,9397000,9396720,1,1,3.01960419957261,2.94773741236456
"MYS",1965,9527000,9210000,9648000,9646890,1,1,0.0295007564296521,-0.14123200742919
"MYS",1966,9790000,9470000,9900000,9899020,1,1,2.76057520730555,2.82301845819761
"MYS",1967,10046000,9710000,10155000,10154070,1,1,2.61491317671093,2.53431890179514
"MYS",1968,10298000,9940000,10409000,10408520,1,1,2.50846107903643,2.3686920700309
"MYS",1969,10549000,10150000,10662000,10661460,1,1,2.43736647892795,2.11267605633803
"MYS",1970,10804000,10390000,10910000,10909350,1,1,2.41729073845862,2.36453201970443
"MYS",1971,11062000,10700000,11171000,11182970,1,1,2.38800444279896,2.98363811357074
"MYS",1972,11324000,1.1e+07,11441000,11461120,1,1,2.36846863135057,2.80373831775701
"MYS",1973,11593000,11310000,11712000,11742980,1,1,2.37548569410102,2.81818181818182
"MYS",1974,11871000,11650000,11986000,12027040,1,1,2.39799879237471,3.00618921308576
"MYS",1975,12162000,11926000,12267000,12312740,1,1,2.45135203436947,2.36909871244635
"MYS",1976,12469000,12240000,12554000,12600290,1,1,2.52425587896728,2.63290290122422
"MYS",1977,12791000,12577000,12845000,12891900,1,1,2.58240436281979,2.75326797385621
"MYS",1978,13123000,12909000,13139000,13191370,1,1,2.59557501368149,2.63973920648803
"MYS",1979,13460000,13435000,13444000,13503630,1,1,2.56801036348396,4.07467658222945
"MYS",1980,13798000,13764000,13764000,13832590,1,1,2.5111441307578,2.44882768887235
"MYS",1981,14134000,14128000,14096000,14178740,1,1,2.43513552688795,2.6445800639349
"MYS",1982,14471000,14507000,14441000,14542160,1,1,2.38432149426914,2.6826160815402
"MYS",1983,14819000,14888000,14793000,14925550,1,1,2.40480961923848,2.62631832908251
"MYS",1984,15192000,15270000,15157000,15331940,1,1,2.51703893650044,2.56582482536271
"MYS",1985,15599000,15681000,15545000,15762860,1,1,2.67904160084255,2.69155206286837
"MYS",1986,16045000,16109000,15942000,16220170,1,1,2.85915763831015,2.72941776672406
"MYS",1987,16525000,16526000,16333000,16701740,1,1,2.99158616391399,2.5886150599044
"MYS",1988,17028000,16942000,16731000,17200070,1,1,3.04387291981846,2.51724555246279
"MYS",1989,17536000,17354000,17121000,17704840,1,1,2.98332158797275,2.43182623066934
"MYS",1990,18038000,17764000,17507000,18208560,1,1,2.86268248175182,2.36256770773309
"MYS",1991,18529000,18547000,17991000,18707770,1,1,2.72203126732454,4.40779103805449
"MYS",1992,19013000,19043000,18466000,19204090,1,1,2.61212153920881,2.67428694667601
"MYS",1993,19495000,19564000,18933000,19701260,1,1,2.53510755798664,2.73591345901381
"MYS",1994,19987000,20112000,19419000,20205450,1,1,2.52372403180303,2.80106317726436
"MYS",1995,20496000,20689000,19913000,20720810,1,1,2.54665532596188,2.86893396976929
"MYS",1996,21023000,21169000,20419000,21247100,1,1,2.57123341139735,2.32007346899318
"MYS",1997,21565000,21666000,20958000,21781500,1,1,2.57812871616801,2.34777268647551
"MYS",1998,22113000,21410000,21516000,22322450,1,1,2.54115464873638,-1.1815748176867
"MYS",1999,22656000,21830000,22081000,22867700,1,1,2.45556912223579,1.96170014012144
"MYS",2000,23186000,22244000,22666000,23414910,1,1,2.33933615819209,1.89647274393037
"MYS",2001,23699000,24013000,23240000,23964620,1,1,2.21254205123782,7.95270634777918
"MYS",2002,24199000,24414000,23773000,24515320,1,1,2.10979366217984,1.66992878857286
"MYS",2003,24689000,24891000,24359000,25060180,1,1,2.02487706103558,1.95379700172032
"MYS",2004,25174000,25365000,24941000,25590450,1,1,1.96443760379116,1.90430276003375
"MYS",2005,25659000,25843000,25424000,26100240,1,1,1.92659092714706,1.88448649714173
"MYS",2006,26144000,26327000,25878000,26586290,1,1,1.89017498733388,1.87284757961537
"MYS",2007,26626000,26814000,26332000,27051140,1,1,1.84363525091799,1.84981198009648
"MYS",2008,27111000,27302000,26784000,27502010,1,1,1.82152782994066,1.81994480495264
"MYS",2009,27605000,27790000,27235000,27949400,1,1,1.82213861532219,1.78741484140356
"MYS",2010,28112000,28276000,27682000,28401020,1,1,1.83662380003623,1.74883051457359
"MYS",2011,28635000,28759000,28126000,28859150,1,1,1.86041548093341,1.70816239920781
"MYS",2012,29170000,29240000,28568000,0,1,1,1.86834293696525,1.67251990681178
"MYS",2013,29707000,NA,29007000,0,1,1,1.84093246486116,NA
"MYS",2014,30228000,NA,29443000,0,1,1,1.75379540175716,NA
"MYS",2015,30723000,NA,29874000,0,1,1,1.63755458515284,NA
"MYS",2016,31187000,NA,30301000,0,1,1,1.51026917944211,NA
"MYS",2017,31624000,NA,0,0,1,1,1.40122486933658,NA
"MYS",2018,32042000,NA,0,0,1,1,1.32178092587908,NA
"MYS",2019,32454000,NA,0,0,1,1,1.28581237126272,NA
"NAM",1950,485000,NA,464000,0,1,1,NA,NA
"NAM",1951,495000,NA,475000,0,1,1,2.06185567010309,NA
"NAM",1952,505000,NA,486000,0,1,1,2.02020202020202,NA
"NAM",1953,515000,NA,497000,0,1,1,1.98019801980198,NA
"NAM",1954,526000,NA,509000,0,1,1,2.13592233009709,NA
"NAM",1955,538000,NA,522000,0,1,1,2.28136882129278,NA
"NAM",1956,549000,NA,535000,0,1,1,2.04460966542751,NA
"NAM",1957,562000,NA,548000,0,1,1,2.36794171220401,NA
"NAM",1958,575000,NA,562000,0,1,1,2.31316725978648,NA
"NAM",1959,588000,NA,576000,0,1,1,2.26086956521739,NA
"NAM",1960,603000,NA,591000,0,1,1,2.55102040816327,NA
"NAM",1961,617000,NA,606000,0,1,1,2.32172470978441,NA
"NAM",1962,633000,NA,621000,0,1,1,2.59319286871961,NA
"NAM",1963,649000,NA,637000,0,1,1,2.52764612954186,NA
"NAM",1964,665000,NA,654000,0,1,1,2.4653312788906,NA
"NAM",1965,683000,NA,671000,0,1,1,2.70676691729323,NA
"NAM",1966,7e+05,NA,689000,0,1,1,2.48901903367496,NA
"NAM",1967,719000,NA,707000,0,1,1,2.71428571428571,NA
"NAM",1968,738000,NA,725000,0,1,1,2.64255910987483,NA
"NAM",1969,758000,NA,745000,0,1,1,2.710027100271,NA
"NAM",1970,780000,NA,765000,0,1,1,2.9023746701847,NA
"NAM",1971,804000,NA,793000,0,1,1,3.07692307692308,NA
