"iso3c","year","v2x_polyarchy","v2x_libdem","v2x_delibdem","v2x_partipdem","v2x_egaldem","vdem.hl","vdem.hl.sq"
"THA",1993,0.422,0.313,0.38,0.172,0.235,-0.208655095311008,0.0435369487992458
"THA",1994,0.425,0.313,0.381,0.202,0.236,-0.138379333696777,0.0191488399943639
"THA",1995,0.433,0.318,0.386,0.214,0.238,-0.0810108748774005,0.00656276184840185
"THA",1996,0.412,0.289,0.381,0.224,0.23,-0.162999561145765,0.0265688569337119
"THA",1997,0.484,0.352,0.445,0.257,0.269,0.296407224189693,0.0878572425518389
"THA",1998,0.516,0.39,0.486,0.266,0.305,0.559411309181382,0.312941012840028
"THA",1999,0.516,0.39,0.486,0.266,0.305,0.559411309181382,0.312941012840028
"THA",2000,0.513,0.397,0.483,0.266,0.308,0.566532155874406,0.320958683639702
"THA",2001,0.559,0.418,0.516,0.289,0.349,0.848593559719036,0.720111029596625
"THA",2002,0.551,0.41,0.507,0.284,0.343,0.787044838698553,0.619439578122032
"THA",2003,0.552,0.402,0.507,0.274,0.341,0.751298466256733,0.564449385399719
"THA",2004,0.548,0.398,0.506,0.275,0.339,0.735351015073515,0.54074111536965
"THA",2005,0.525,0.375,0.478,0.264,0.327,0.571316216064512,0.326402218738272
"THA",2006,0.236,0.175,0.213,0.143,0.189,-1.14304659224009,1.30655551203168
"THA",2007,0.184,0.184,0.189,0.142,0.173,-1.28035548498494,1.63931016793103
"THA",2008,0.406,0.341,0.361,0.224,0.269,-0.05076318878684,0.00257690133580836
"THA",2009,0.422,0.343,0.37,0.23,0.275,0.0156332003749587,0.000244396953963608
"THA",2010,0.416,0.333,0.363,0.228,0.273,-0.0293270587423347,0.000860076374476347
"THA",2011,0.461,0.376,0.422,0.251,0.294,0.293930254664788,0.0863949946073074
"THA",2012,0.499,0.406,0.448,0.266,0.311,0.50681666009674,0.256863126951615
"THA",2013,0.435,0.349,0.366,0.235,0.271,0.0423125543411288,0.00179035225487098
"THA",2014,0.155,0.115,0.025,0.078,0.15,-1.88275707761729,3.544774213318
"THA",2015,0.149,0.101,0.023,0.081,0.148,-1.91560867032679,3.66955657783119
"THA",2016,0.153,0.102,0.025,0.088,0.144,-1.8971075924402,3.59901721729424
"THA",2017,0.147,0.1,0.028,0.104,0.141,-1.87706398329772,3.52336919739349
"THA",2018,0.166,0.109,0.03,0.109,0.145,-1.81181358928108,3.2826684823036
"THA",2019,0.205,0.185,0.056,0.12,0.159,-1.53623757564553,2.36002588882527
"UGA",1962,0.259,0.168,0.177,0.116,0.16,-1.28590811224096,1.65355967312712
"UGA",1963,0.396,0.238,0.287,0.165,0.265,-0.485517018964928,0.235726775704591
"UGA",1964,0.39,0.236,0.285,0.162,0.26,-0.516674273511681,0.266952304908823
"UGA",1965,0.39,0.236,0.285,0.162,0.26,-0.516674273511681,0.266952304908823
"UGA",1966,0.24,0.153,0.139,0.093,0.197,-1.38394277970578,1.91529761749977
"UGA",1967,0.228,0.104,0.075,0.079,0.185,-1.63869723351017,2.68532862311389
"UGA",1968,0.228,0.106,0.075,0.067,0.174,-1.68007144394947,2.82264005677445
"UGA",1969,0.205,0.1,0.07,0.062,0.167,-1.75705883446102,3.08725574775753
"UGA",1970,0.197,0.098,0.053,0.057,0.158,-1.82745827992478,3.33960376486564
"UGA",1971,0.125,0.037,0.016,0.043,0.126,-2.18708502826567,4.78334092086385
"UGA",1972,0.087,0.024,0.007,0.022,0.097,-2.37824760334935,5.65606166283695
"UGA",1973,0.084,0.019,0.007,0.019,0.094,-2.40268405689257,5.77289067724575
"UGA",1974,0.084,0.019,0.007,0.019,0.094,-2.40268405689257,5.77289067724575
"UGA",1975,0.084,0.018,0.007,0.019,0.094,-2.40431014096219,5.78070725393362
"UGA",1976,0.084,0.018,0.007,0.019,0.094,-2.40431014096219,5.78070725393362
"UGA",1977,0.084,0.018,0.007,0.019,0.094,-2.40431014096219,5.78070725393362
"UGA",1978,0.084,0.018,0.007,0.019,0.094,-2.40431014096219,5.78070725393362
"UGA",1979,0.086,0.018,0.007,0.02,0.094,-2.39910594178084,5.75570931988815
"UGA",1980,0.152,0.047,0.07,0.054,0.137,-1.99677560949649,3.98711283468006
"UGA",1981,0.225,0.101,0.094,0.068,0.159,-1.68641529747644,2.84399655556257
"UGA",1982,0.225,0.099,0.093,0.068,0.165,-1.68053234675095,2.82418896847624
"UGA",1983,0.225,0.096,0.093,0.068,0.165,-1.6854105989598,2.84060888708603
"UGA",1984,0.225,0.096,0.093,0.068,0.165,-1.6854105989598,2.84060888708603
"UGA",1985,0.183,0.074,0.075,0.059,0.147,-1.86771373334614,3.48835458972976
"UGA",1986,0.124,0.112,0.117,0.065,0.138,-1.83273814469939,3.35892910703615
"UGA",1987,0.126,0.142,0.163,0.089,0.148,-1.63716384285829,2.68030544836251
"UGA",1988,0.133,0.143,0.174,0.117,0.154,-1.5376308023157,2.36430848423003
"UGA",1989,0.173,0.155,0.212,0.128,0.165,-1.35013021946441,1.82285160951103
"UGA",1990,0.18,0.161,0.225,0.129,0.171,-1.29507692444074,1.67722424021888
"UGA",1991,0.257,0.19,0.256,0.161,0.197,-0.963073009752017,0.927509622112809
"UGA",1992,0.26,0.194,0.257,0.162,0.198,-0.946348278800815,0.895575064789265
"UGA",1993,0.267,0.198,0.266,0.165,0.201,-0.902405728072587,0.814336098058216
"UGA",1994,0.291,0.209,0.278,0.176,0.211,-0.786340503604761,0.61833138760939
"UGA",1995,0.301,0.233,0.287,0.194,0.22,-0.663326319283676,0.440001805854429
"UGA",1996,0.308,0.245,0.295,0.211,0.216,-0.591619227830459,0.350013310738708
"UGA",1997,0.307,0.243,0.282,0.207,0.218,-0.622598377791201,0.387628740028235
"UGA",1998,0.307,0.243,0.276,0.207,0.218,-0.632508732681986,0.400067296918972
"UGA",1999,0.307,0.243,0.276,0.207,0.218,-0.632508732681986,0.400067296918972
"UGA",2000,0.309,0.243,0.277,0.22,0.216,-0.60439792591335,0.365296852848359
"UGA",2001,0.282,0.231,0.253,0.212,0.203,-0.74579072909477,0.556203811603709
"UGA",2002,0.27,0.223,0.246,0.2,0.198,-0.823000963011642,0.67733058511809
"UGA",2003,0.265,0.221,0.24,0.198,0.196,-0.851734161527253,0.725451081912533
"UGA",2004,0.274,0.225,0.244,0.206,0.199,-0.802562541804851,0.644106633508264
"UGA",2005,0.306,0.247,0.267,0.238,0.212,-0.58902631926343,0.346952004785025
"UGA",2006,0.33,0.261,0.278,0.249,0.224,-0.466138953508595,0.217285523978088
"UGA",2007,0.331,0.26,0.281,0.248,0.221,-0.46870749496526,0.219686715836609
"UGA",2008,0.332,0.259,0.28,0.246,0.221,-0.474560392064637,0.225207565716542
"UGA",2009,0.332,0.259,0.281,0.245,0.221,-0.474979540971627,0.225605564341617
"UGA",2010,0.33,0.255,0.28,0.243,0.22,-0.492208484415337,0.242269192130443
"UGA",2011,0.33,0.256,0.277,0.241,0.221,-0.49788151978871,0.247886007747115
"UGA",2012,0.327,0.251,0.277,0.239,0.216,-0.523842713503095,0.274411188490285
"UGA",2013,0.321,0.253,0.276,0.23,0.209,-0.562864769182259,0.316816748386597
"UGA",2014,0.316,0.249,0.28,0.227,0.205,-0.583999367301205,0.341055261008207
"UGA",2015,0.311,0.244,0.273,0.226,0.205,-0.61359605422539,0.376500117760968
"UGA",2016,0.298,0.227,0.244,0.215,0.185,-0.768241911908847,0.59019563521336
"UGA",2017,0.298,0.214,0.272,0.218,0.182,-0.742313480163779,0.551029302832862
"UGA",2018,0.293,0.212,0.27,0.215,0.173,-0.779095302267495,0.60698949001528
"UGA",2019,0.292,0.213,0.257,0.207,0.174,-0.815277506354512,0.664677412367632
"VEN",1946,0.183,0.157,0.163,0.113,0.148,-1.47377184139522,2.17200344048946
"VEN",1947,0.307,0.198,0.188,0.148,0.188,-1.02715021955072,1.05503757352308
"VEN",1948,0.378,0.219,0.24,0.144,0.213,-0.759218006121849,0.576411980819636
"VEN",1949,0.102,0.07,0.034,0.037,0.085,-2.22586177422215,4.9544606379434
"VEN",1950,0.097,0.054,0.03,0.036,0.084,-2.27018801591338,5.15375362759674
"VEN",1951,0.097,0.051,0.026,0.036,0.085,-2.27987536393611,5.19783167508283
"VEN",1952,0.094,0.049,0.022,0.036,0.085,-2.29443442202471,5.26442931697186
"VEN",1953,0.09,0.047,0.02,0.035,0.085,-2.30932756543478,5.33299380447691
"VEN",1954,0.09,0.047,0.02,0.035,0.085,-2.30932756543478,5.33299380447691
"VEN",1955,0.09,0.047,0.02,0.035,0.085,-2.30932756543478,5.33299380447691
"VEN",1956,0.09,0.047,0.02,0.035,0.085,-2.30932756543478,5.33299380447691
"VEN",1957,0.094,0.048,0.025,0.044,0.084,-2.27633613831861,5.18170621461529
"VEN",1958,0.265,0.171,0.2,0.092,0.2,-1.21142888837157,1.46755995158117
"VEN",1959,0.594,0.48,0.455,0.305,0.389,1.00853496876845,1.01714278322879
"VEN",1960,0.649,0.521,0.512,0.342,0.439,1.42203194676457,2.02217485761903
"VEN",1961,0.671,0.536,0.527,0.354,0.452,1.55388765755908,2.41456685231446
"VEN",1962,0.658,0.529,0.519,0.348,0.441,1.47672352331995,2.18071236432648
"VEN",1963,0.656,0.528,0.518,0.347,0.444,1.47363493659379,2.17159992634977
"VEN",1964,0.639,0.511,0.51,0.337,0.434,1.36745762129819,1.86994034604649
"VEN",1965,0.641,0.513,0.551,0.345,0.436,1.46172648498726,2.13664431691322
"VEN",1966,0.641,0.513,0.551,0.345,0.436,1.46172648498726,2.13664431691322
"VEN",1967,0.641,0.513,0.551,0.345,0.436,1.46172648498726,2.13664431691322
"VEN",1968,0.646,0.518,0.552,0.347,0.437,1.48528149918943,2.20606113183439
"VEN",1969,0.675,0.551,0.578,0.368,0.466,1.72294513445617,2.96853993634619
"VEN",1970,0.688,0.559,0.589,0.372,0.476,1.80075097331943,3.24270406791088
"VEN",1971,0.692,0.561,0.596,0.376,0.479,1.83550879231145,3.36909252665263
"VEN",1972,0.704,0.571,0.6,0.382,0.484,1.89859076858944,3.60464690657303
"VEN",1973,0.708,0.569,0.601,0.386,0.49,1.92232731875213,3.69534232042075
"VEN",1974,0.732,0.586,0.636,0.402,0.503,2.1018865373362,4.41792701583517
"VEN",1975,0.732,0.586,0.635,0.402,0.503,2.10023481152107,4.41098626352495
"VEN",1976,0.732,0.589,0.635,0.402,0.503,2.10511306372992,4.43150101108639
"VEN",1977,0.732,0.589,0.635,0.402,0.503,2.10511306372992,4.43150101108639
"VEN",1978,0.738,0.594,0.639,0.401,0.509,2.13796633067395,4.57090003109544
"VEN",1979,0.736,0.599,0.632,0.401,0.508,2.12960353841025,4.53521123080947
"VEN",1980,0.739,0.602,0.636,0.405,0.501,2.14148752733044,4.58596882971185
"VEN",1981,0.739,0.598,0.636,0.405,0.501,2.13498319105197,4.55815322607446
"VEN",1982,0.739,0.598,0.636,0.405,0.501,2.13498319105197,4.55815322607446
"VEN",1983,0.739,0.598,0.636,0.41,0.501,2.14533756466258,4.60247326635235
"VEN",1984,0.735,0.588,0.633,0.406,0.498,2.10417797637415,4.42756495625799
"VEN",1985,0.732,0.585,0.621,0.403,0.495,2.06317298118859,4.25668275030662
"VEN",1986,0.73,0.585,0.621,0.403,0.496,2.06183746417601,4.25117372867977
"VEN",1987,0.73,0.585,0.621,0.403,0.496,2.06183746417601,4.25117372867977
"VEN",1988,0.733,0.583,0.621,0.453,0.497,2.16862682627829,4.70294231165385
"VEN",1989,0.74,0.591,0.618,0.481,0.513,2.2743963683628,5.17287884042191
"VEN",1990,0.743,0.599,0.63,0.482,0.514,2.31579441955892,5.36290379366021
"VEN",1991,0.748,0.621,0.637,0.487,0.519,2.3903070717883,5.71356789744115
"VEN",1992,0.741,0.617,0.644,0.486,0.513,2.37154046120647,5.62420415913941
"VEN",1993,0.752,0.621,0.651,0.495,0.522,2.44165830223548,5.96169526487543
"VEN",1994,0.752,0.605,0.666,0.488,0.521,2.42412291384707,5.87637190143842
"VEN",1995,0.752,0.608,0.666,0.488,0.521,2.42900116605592,5.90004666470104
"VEN",1996,0.752,0.608,0.666,0.495,0.521,2.44349728911077,5.97067900189168
"VEN",1997,0.751,0.606,0.665,0.495,0.519,2.4334311180335,5.92158700621378
"VEN",1998,0.74,0.586,0.654,0.481,0.51,2.3203346550195,5.38395291128444
"VEN",1999,0.667,0.443,0.505,0.478,0.482,1.67077991117562,2.791505511588
"VEN",2000,0.577,0.31,0.335,0.408,0.408,0.754718759079051,0.569600405305822
"VEN",2001,0.533,0.286,0.309,0.379,0.379,0.491622949217713,0.241693124197522
"VEN",2002,0.5,0.258,0.286,0.355,0.354,0.261756868446213,0.068516658178768
"VEN",2003,0.484,0.241,0.267,0.347,0.345,0.144916788304672,0.0210008755325412
"VEN",2004,0.475,0.217,0.25,0.339,0.337,0.032762014360003,0.00107334958492504
"VEN",2005,0.474,0.183,0.249,0.333,0.337,-0.0381684803844546,0.0014568328948585
"VEN",2006,0.454,0.168,0.222,0.32,0.319,-0.197771488456655,0.039113561646361
"VEN",2007,0.442,0.164,0.219,0.314,0.315,-0.247647427055166,0.0613292481270439
"VEN",2008,0.435,0.163,0.217,0.309,0.311,-0.281089201759511,0.0790111393457993
"VEN",2009,0.435,0.161,0.215,0.303,0.31,-0.301867877308376,0.0911242153506645
"VEN",2010,0.423,0.157,0.195,0.298,0.295,-0.397528161955073,0.158028639547379
"VEN",2011,0.414,0.152,0.191,0.294,0.287,-0.449031404091829,0.20162920186068
"VEN",2012,0.401,0.147,0.186,0.281,0.275,-0.534282123247827,0.285457387222206
"VEN",2013,0.328,0.111,0.099,0.232,0.231,-1.03146402746839,1.06391803996131
"VEN",2014,0.313,0.1,0.084,0.223,0.222,-1.13244491242421,1.28243147967547
"VEN",2015,0.303,0.104,0.072,0.214,0.215,-1.19265043284903,1.42241505497497
"VEN",2016,0.291,0.115,0.063,0.207,0.183,-1.28045494852221,1.63956487519502
"VEN",2017,0.235,0.085,0.048,0.175,0.157,-1.5547574274166,2.41727065810707
"VEN",2018,0.214,0.06,0.04,0.16,0.129,-1.72292497183778,2.96847045858221
"VEN",2019,0.207,0.059,0.041,0.158,0.126,-1.74340113748372,3.03944752617954
"BEN",1960,0.271,0.2,0.222,0.099,0.208,-1.08965592641411,1.1873500379694
"BEN",1961,0.332,0.227,0.247,0.115,0.231,-0.834408548323075,0.696237625514621
"BEN",1962,0.332,0.227,0.247,0.115,0.231,-0.834408548323075,0.696237625514621
"BEN",1963,0.332,0.227,0.247,0.115,0.231,-0.834408548323075,0.696237625514621
"BEN",1964,0.313,0.216,0.24,0.121,0.221,-0.899176962291134,0.808519209515111
"BEN",1965,0.309,0.222,0.239,0.109,0.22,-0.923987136719102,0.853752228822364
"BEN",1966,0.175,0.11,0.186,0.076,0.171,-1.56001419020178,2.43364427363092
"BEN",1967,0.175,0.11,0.186,0.076,0.171,-1.56001419020178,2.43364427363092
"BEN",1968,0.219,0.122,0.202,0.095,0.186,-1.37882669880138,1.90116306532752
"BEN",1969,0.254,0.132,0.215,0.093,0.199,-1.26703049710994,1.60536628060667
"BEN",1970,0.177,0.113,0.19,0.076,0.169,-1.54899132516647,2.39937412544098
"BEN",1971,0.171,0.11,0.188,0.075,0.167,-1.57223949199867,2.47193702020022
"BEN",1972,0.126,0.091,0.163,0.056,0.155,-1.77584834411225,3.15363734128621
"BEN",1973,0.094,0.087,0.118,0.046,0.137,-1.95988281468,3.841140647278
"BEN",1974,0.088,0.086,0.117,0.045,0.136,-1.97642928011119,3.90627269928082
"BEN",1975,0.085,0.085,0.117,0.045,0.135,-1.98455315831628,3.93845123818314
"BEN",1976,0.085,0.085,0.107,0.045,0.135,-2.00107041646759,4.00428281166179
"BEN",1977,0.085,0.085,0.107,0.045,0.135,-2.00107041646759,4.00428281166179
"BEN",1978,0.085,0.085,0.107,0.045,0.135,-2.00107041646759,4.00428281166179
"BEN",1979,0.087,0.086,0.107,0.045,0.136,-1.99451320049211,3.97808290693727
"BEN",1980,0.107,0.089,0.11,0.048,0.14,-1.93994267229268,3.76337757178205
"BEN",1981,0.107,0.089,0.11,0.048,0.14,-1.93994267229268,3.76337757178205
"BEN",1982,0.107,0.089,0.11,0.048,0.14,-1.93994267229268,3.76337757178205
"BEN",1983,0.107,0.089,0.11,0.048,0.14,-1.93994267229268,3.76337757178205
"BEN",1984,0.103,0.088,0.11,0.047,0.139,-1.95170408744951,3.80914884496712
"BEN",1985,0.1,0.088,0.109,0.047,0.139,-1.95805579995348,3.83398251573145
"BEN",1986,0.1,0.088,0.109,0.047,0.139,-1.95805579995348,3.83398251573145
"BEN",1987,0.102,0.088,0.11,0.047,0.139,-1.95327074967912,3.81526662155203
"BEN",1988,0.102,0.088,0.109,0.047,0.139,-1.95492247549425,3.82172188519257
"BEN",1989,0.102,0.088,0.11,0.047,0.139,-1.95327074967912,3.81526662155203
"BEN",1990,0.222,0.163,0.294,0.136,0.232,-0.987893484113629,0.975933535954166
"BEN",1991,0.47,0.368,0.446,0.232,0.363,0.41936505583564,0.175867050056029
"BEN",1992,0.603,0.497,0.543,0.296,0.445,1.27766957426295,1.63243954099726
"BEN",1993,0.603,0.497,0.543,0.296,0.445,1.27766957426295,1.63243954099726
"BEN",1994,0.603,0.497,0.543,0.296,0.445,1.27766957426295,1.63243954099726
"BEN",1995,0.63,0.518,0.567,0.308,0.465,1.45456528508592,2.11576016857707
"BEN",1996,0.623,0.514,0.562,0.304,0.46,1.4115631480028,1.99251052079958
"BEN",1997,0.623,0.506,0.559,0.296,0.46,1.37703230022351,1.89621795585884
"BEN",1998,0.623,0.506,0.559,0.294,0.46,1.37289055077927,1.88482846441899
"BEN",1999,0.614,0.5,0.553,0.336,0.455,1.41711143250011,2.00820481212252
"BEN",2000,0.612,0.503,0.558,0.332,0.455,1.41883149043691,2.01308279825542
"BEN",2001,0.613,0.502,0.558,0.329,0.453,1.40896382953726,1.98517907294429
"BEN",2002,0.615,0.504,0.558,0.325,0.45,1.4016724009073,1.96468551946524
"BEN",2003,0.607,0.499,0.554,0.405,0.445,1.53108271999822,2.34421429547715
"BEN",2004,0.605,0.498,0.552,0.401,0.444,1.51293855350399,2.28898306667875
"BEN",2005,0.636,0.523,0.573,0.416,0.494,1.75779691964416,3.08985001071051
"BEN",2006,0.665,0.544,0.6,0.436,0.521,1.97193278227522,3.8885188978117
"BEN",2007,0.659,0.539,0.599,0.425,0.514,1.9173863886645,3.67637056343587
"BEN",2008,0.647,0.529,0.584,0.419,0.509,1.83613542842007,3.37139331149934
"BEN",2009,0.646,0.529,0.584,0.416,0.508,1.82655833457745,3.33631534961434
"BEN",2010,0.648,0.528,0.582,0.421,0.507,1.83331868950075,3.36105741727276
"BEN",2011,0.605,0.495,0.545,0.391,0.476,1.53331931166062,2.35106811151141
"BEN",2012,0.599,0.49,0.541,0.388,0.471,1.49398035327476,2.23197729597097
"BEN",2013,0.606,0.489,0.525,0.389,0.475,1.48615539627903,2.20865786188928
"BEN",2014,0.608,0.488,0.523,0.391,0.475,1.48850093448262,2.21563503195562
"BEN",2015,0.661,0.534,0.57,0.435,0.507,1.87261333923154,3.50668071826789
"BEN",2016,0.713,0.587,0.635,0.482,0.56,2.34023931545641,5.47672005360788
"BEN",2017,0.709,0.595,0.581,0.478,0.543,2.2189419195964,4.92370324254217
"BEN",2018,0.618,0.485,0.442,0.402,0.469,1.37749229080775,1.8974850112348
"BEN",2019,0.466,0.341,0.319,0.285,0.369,0.279968163468163,0.0783821725557359
"BFA",1960,0.305,0.193,0.167,0.086,0.257,-1.07744572542882,1.16088929124485
"BFA",1961,0.371,0.22,0.192,0.116,0.287,-0.772788137953526,0.597201506161679
"BFA",1962,0.371,0.22,0.192,0.116,0.287,-0.772788137953526,0.597201506161679
"BFA",1963,0.371,0.22,0.192,0.116,0.287,-0.772788137953526,0.597201506161679
"BFA",1964,0.371,0.22,0.192,0.116,0.287,-0.772788137953526,0.597201506161679
"BFA",1965,0.353,0.213,0.185,0.111,0.279,-0.848669560463542,0.720240022857382
"BFA",1966,0.188,0.128,0.13,0.068,0.21,-1.54932722096889,2.40041483763517
"BFA",1967,0.175,0.119,0.119,0.08,0.207,-1.58304049622133,2.50601721267667
"BFA",1968,0.175,0.12,0.119,0.08,0.207,-1.58141441215171,2.50087154296114
"BFA",1969,0.175,0.12,0.119,0.08,0.207,-1.58141441215171,2.50087154296114
"BFA",1970,0.182,0.127,0.121,0.095,0.209,-1.52110300070174,2.31375433874385
"BFA",1971,0.179,0.126,0.121,0.084,0.208,-1.55200650085017,2.40872417868118
"BFA",1972,0.179,0.153,0.121,0.084,0.208,-1.5081022309705,2.2743723390582
"BFA",1973,0.179,0.153,0.121,0.084,0.208,-1.5081022309705,2.2743723390582
"BFA",1974,0.179,0.127,0.121,0.084,0.208,-1.55038041678055,2.40367943673664
"BFA",1975,0.179,0.118,0.121,0.084,0.208,-1.56501517340711,2.44927249299448
"BFA",1976,0.179,0.118,0.121,0.084,0.208,-1.56501517340711,2.44927249299448
"BFA",1977,0.179,0.118,0.12,0.094,0.208,-1.54595815200103,2.38998660773844
"BFA",1978,0.235,0.15,0.136,0.072,0.23,-1.38577024393337,1.92035916897116
"BFA",1979,0.257,0.171,0.142,0.077,0.237,-1.28430652879204,1.64944325989786
"BFA",1980,0.321,0.191,0.195,0.13,0.275,-0.885903953257698,0.784825814397618
"BFA",1981,0.161,0.107,0.14,0.089,0.208,-1.56936485420783,2.46290604562277
"BFA",1982,0.161,0.107,0.141,0.084,0.212,-1.57087627221673,2.46765226261353
"BFA",1983,0.159,0.114,0.149,0.082,0.219,-1.54097029898532,2.37458946235491
"BFA",1984,0.158,0.114,0.148,0.083,0.219,-1.54211781230794,2.37812734703744
"BFA",1985,0.157,0.114,0.148,0.083,0.218,-1.5454822819842,2.38851548392709
"BFA",1986,0.157,0.115,0.148,0.083,0.218,-1.54385619791458,2.38349195983927
"BFA",1987,0.161,0.114,0.149,0.095,0.22,-1.50911779569188,2.27743652127393
"BFA",1988,0.161,0.103,0.148,0.096,0.21,-1.54456364601712,2.38567685659771
"BFA",1989,0.161,0.102,0.148,0.099,0.21,-1.53997710592038,2.37152948675891
"BFA",1990,0.166,0.104,0.163,0.095,0.19,-1.54835538722748,2.39740440515636
"BFA",1991,0.191,0.117,0.215,0.108,0.198,-1.36085616523462,1.85192950245708
"BFA",1992,0.41,0.216,0.316,0.188,0.294,-0.351691014081694,0.12368656938581
"BFA",1993,0.476,0.257,0.353,0.214,0.331,-0.00014638661215767,2.14290402190001e-08
"BFA",1994,0.476,0.257,0.353,0.214,0.331,-0.00014638661215767,2.14290402190001e-08
"BFA",1995,0.476,0.257,0.353,0.22,0.331,0.0122788617205662,0.000150770445152785
"BFA",1996,0.476,0.259,0.354,0.221,0.332,0.0210514378436963,0.000443163035287009
"BFA",1997,0.487,0.264,0.36,0.248,0.337,0.121228152338782,0.0146962649194749
"BFA",1998,0.5,0.272,0.369,0.254,0.345,0.196276674122735,0.0385245328046825
"BFA",1999,0.493,0.311,0.379,0.25,0.34,0.247972039260132,0.0614901322548283
"BFA",2000,0.518,0.329,0.399,0.273,0.353,0.420444239971318,0.176773358925059
"BFA",2001,0.522,0.329,0.4,0.272,0.355,0.429887354876066,0.184803137882341
"BFA",2002,0.518,0.328,0.399,0.269,0.353,0.410534657013218,0.168538704608961
"BFA",2003,0.516,0.328,0.398,0.267,0.352,0.399810049847977,0.159848075959442
"BFA",2004,0.516,0.328,0.413,0.265,0.352,0.420444187630698,0.176773314912438
"BFA",2005,0.52,0.33,0.415,0.265,0.354,0.436862071211932,0.190848469263579
"BFA",2006,0.544,0.343,0.431,0.321,0.368,0.663166959361521,0.439790415988805
"BFA",2007,0.541,0.342,0.429,0.319,0.368,0.649395687528563,0.421714758980695
"BFA",2008,0.543,0.343,0.43,0.319,0.37,0.659402436765824,0.434811573612707
"BFA",2009,0.539,0.34,0.431,0.315,0.365,0.632636725331951,0.400229226238734
"BFA",2010,0.56,0.358,0.444,0.326,0.382,0.7696209295399,0.592316375185859
"BFA",2011,0.57,0.361,0.451,0.333,0.387,0.825213045038856,0.680976569702301
"BFA",2012,0.571,0.364,0.453,0.338,0.387,0.845315784718185,0.714558775893721
"BFA",2013,0.6,0.407,0.469,0.352,0.38,1.00350581139577,1.00702391350508
"BFA",2014,0.572,0.422,0.47,0.34,0.375,0.951842721927343,0.906004567286054
"BFA",2015,0.375,0.31,0.361,0.235,0.264,-0.135947739352857,0.0184817878351524
"BFA",2016,0.69,0.51,0.585,0.417,0.441,1.74786537696977,3.05503337600969
"BFA",2017,0.691,0.518,0.574,0.42,0.431,1.73250627748981,3.0015780015416
"BFA",2018,0.676,0.495,0.561,0.41,0.457,1.67616822123926,2.80953990589238
"BFA",2019,0.661,0.482,0.539,0.398,0.423,1.50921527710583,2.27773075264962
"KHM",1953,0.071,0.044,0.024,0.017,0.021,-2.48970091832912,6.19861066272888
"KHM",1954,0.105,0.07,0.1,0.044,0.076,-2.11383202769963,4.46828584132874
"KHM",1955,0.144,0.096,0.117,0.069,0.084,-1.9162203484513,3.67190042381884
"KHM",1956,0.267,0.151,0.159,0.085,0.115,-1.47584775974463,2.17812660994325
