"iso3c","year","oil","exporter"
"ROU",2002,0.642,0
"ROU",2003,0.886,0
"ROU",2004,1.254,0
"ROU",2005,1.622,0
"ROU",2006,1.521,0
"ROU",2007,0.974,0
"ROU",2008,1.203,0
"ROU",2009,1.021,0
"ROU",2010,0.978,0
"ROU",2011,0.937,0
"ROU",2012,0.974,0
"ROU",2013,1.203,0
"ROU",2014,1.021,0
"ROU",2015,0.978,0
"ROU",2016,0.937,0
"RUS",1980,0,0
"RUS",1981,0,0
"RUS",1982,0,0
"RUS",1983,0,0
"RUS",1984,0,0
"RUS",1985,0,0
"RUS",1986,0,0
"RUS",1987,0,0
"RUS",1988,0,0
"RUS",1989,0,0
"RUS",1990,0,0
"RUS",1991,0,0
"RUS",1992,2844.109,1
"RUS",1993,2549.318,1
"RUS",1994,2531.228,1
"RUS",1995,2476.938,1
"RUS",1996,2534.975,1
"RUS",1997,2552.004,1
"RUS",1998,2741.192,1
"RUS",1999,2713.999,1
"RUS",2000,2986.067,1
"RUS",2001,3276.258,1
"RUS",2002,3837.251,1
"RUS",2003,4565.688,1
"RUS",2004,5190.849,1
"RUS",2005,5094.81,1
"RUS",2006,5037.376,1
"RUS",2007,5178.935,1
"RUS",2008,4843.359,1
"RUS",2009,4997.259,1
"RUS",2010,4990.569,1
"RUS",2011,4942.769,1
"RUS",2012,4759.196,1
"RUS",2013,4700.276,1
"RUS",2014,4499.658,1
"RUS",2015,4937.314,1
"RUS",2016,5113.524,1
"RWA",1980,0,0
"RWA",1981,0,0
"RWA",1982,0,0
"RWA",1983,0,0
"RWA",1984,0,0
"RWA",1985,0,0
"RWA",1986,0,0
"RWA",1987,0,0
"RWA",1988,0,0
"RWA",1989,0,0
"RWA",1990,0,0
"RWA",1991,0,0
"RWA",1992,0,0
"RWA",1993,0,0
"RWA",1994,0,0
"RWA",1995,0,0
"RWA",1996,0,0
"RWA",1997,0,0
"RWA",1998,0,0
"RWA",1999,0,0
"RWA",2000,0,0
"RWA",2001,0,0
"RWA",2002,0,0
"RWA",2003,0,0
"RWA",2004,0,0
"RWA",2005,0,0
"RWA",2006,0,0
"RWA",2007,0,0
"RWA",2008,0,0
"RWA",2009,0,0
"RWA",2010,0,0
"RWA",2011,0,0
"RWA",2012,0,0
"RWA",2013,0,0
"RWA",2014,0,0
"RWA",2015,0,0
"RWA",2016,0,0
"SAU",1980,9266.295,1
"SAU",1981,9076.303,1
"SAU",1982,5674.161,1
"SAU",1983,4044.505,1
"SAU",1984,3457.714,1
"SAU",1985,2242.549,1
"SAU",1986,3548.685,1
"SAU",1987,2594.508,1
"SAU",1988,3282.941,1
"SAU",1989,3461.642,1
"SAU",1990,4726.176,1
"SAU",1991,6576.327,1
"SAU",1992,6613.051,1
"SAU",1993,6462.491,1
"SAU",1994,6226.251,1
"SAU",1995,6283.369,1
"SAU",1996,6107.682,1
"SAU",1997,6143.096,1
"SAU",1998,6226.717,1
"SAU",1999,5855.161,1
"SAU",2000,6248.538,1
"SAU",2001,6036.997,1
"SAU",2002,5362.693,1
"SAU",2003,6449.33,1
"SAU",2004,6897.773,1
"SAU",2005,7298.067,1
"SAU",2006,7060.891,1
"SAU",2007,6908.886,1
"SAU",2008,7104.545,1
"SAU",2009,5976.539,1
"SAU",2010,5979.241,1
"SAU",2011,7076.527,1
"SAU",2012,7396.81,1
"SAU",2013,7553.337,1
"SAU",2014,7119.58,1
"SAU",2015,7241.955,1
"SAU",2016,7333.557,1
"SDN",1980,0,0
"SDN",1981,0,0
"SDN",1982,0,0
"SDN",1983,0,0
"SDN",1984,0,0
"SDN",1985,0,0
"SDN",1986,0,0
"SDN",1987,0,0
"SDN",1988,0,0
"SDN",1989,0,0
"SDN",1990,0,0
"SDN",1991,0,0
"SDN",1992,0,0
"SDN",1993,0,0
"SDN",1994,0,0
"SDN",1995,0,0
"SDN",1996,0,0
"SDN",1997,0,0
"SDN",1998,0,0
"SDN",1999,33.44,0
"SDN",2000,132.44,0
"SDN",2001,153.94,0
"SDN",2002,178.92,0
"SDN",2003,206.22,0
"SDN",2004,234.86,0
"SDN",2005,235.72,0
"SDN",2006,251.4,0
"SDN",2007,374.04,0
"SDN",2008,367.82,0
"SDN",2009,370.7,0
"SDN",2010,362.3,0
"SDN",2011,362.9,0
"SDN",2012,45.18,0
"SDN",2013,53.142,0
"SDN",2014,55.059,0
"SDN",2015,38.687,0
"SDN",2016,22.315,0
"SEN",1980,0,0
"SEN",1981,0,0
"SEN",1982,0,0
"SEN",1983,0,0
"SEN",1984,0,0
"SEN",1985,0,0
"SEN",1986,0,0
"SEN",1987,0,0
"SEN",1988,0,0
"SEN",1989,0,0
"SEN",1990,0,0
"SEN",1991,0,0
"SEN",1992,0,0
"SEN",1993,0,0
"SEN",1994,0,0
"SEN",1995,0,0
"SEN",1996,1.79,0
"SEN",1997,0.896,0
"SEN",1998,0.001,0
"SEN",1999,0.177,0
"SEN",2000,2.024,0
"SEN",2001,1.521,0
"SEN",2002,2.059,0
"SEN",2003,3.54,0
"SEN",2004,2.793,0
"SEN",2005,4.805,0
"SEN",2006,2.245,0
"SEN",2007,3.58,0
"SEN",2008,2.778,0
"SEN",2009,1.977,0
"SEN",2010,0.991,0
"SEN",2011,0.005,0
"SEN",2012,0.019,0
"SEN",2013,1.21,0
"SEN",2014,0.42,0
"SEN",2015,0.367,0
"SEN",2016,0.911,0
"SGP",1980,6.806,0
"SGP",1981,1.007,0
"SGP",1982,5.558,0
"SGP",1983,9.364,0
"SGP",1984,6.685,0
"SGP",1985,4.007,0
"SGP",1986,3.705,0
"SGP",1987,2.101,0
"SGP",1988,0.497,0
"SGP",1989,2.564,0
"SGP",1990,0.382,0
"SGP",1991,0.02,0
"SGP",1992,0.441,0
"SGP",1993,0.883,0
"SGP",1994,1.325,0
"SGP",1995,0.12,0
"SGP",1996,1.262,0
"SGP",1997,2.711,0
"SGP",1998,0.02,0
"SGP",1999,0.882,0
"SGP",2000,0.502,0
"SGP",2001,0.121,0
"SGP",2002,2.377,0
"SGP",2003,1.199,0
"SGP",2004,0.02,0
"SGP",2005,3.343,0
"SGP",2006,3.846,0
"SGP",2007,1.893,0
"SGP",2008,6.786,0
"SGP",2009,11.679,0
"SGP",2010,9.464,0
"SGP",2011,6.425,0
"SGP",2012,7.371,0
"SGP",2013,8.351,0
"SGP",2014,11.538,0
"SGP",2015,14.881,0
"SGP",2016,27.033,0
"SLB",1980,0,0
"SLB",1981,0,0
"SLB",1982,0,0
"SLB",1983,0,0
"SLB",1984,0,0
"SLB",1985,0,0
"SLB",1986,0,0
"SLB",1987,0,0
"SLB",1988,0,0
"SLB",1989,0,0
"SLB",1990,0,0
"SLB",1991,0,0
"SLB",1992,0,0
"SLB",1993,0,0
"SLB",1994,0,0
"SLB",1995,0,0
"SLB",1996,0,0
"SLB",1997,0,0
"SLB",1998,0,0
"SLB",1999,0,0
"SLB",2000,0,0
"SLB",2001,0,0
"SLB",2002,0,0
"SLB",2003,0,0
"SLB",2004,0,0
"SLB",2005,0,0
"SLB",2006,0,0
"SLB",2007,0,0
"SLB",2008,0,0
"SLB",2009,0,0
"SLB",2010,0,0
"SLB",2011,0,0
"SLB",2012,0,0
"SLB",2013,0,0
"SLB",2014,0,0
"SLB",2015,0,0
"SLB",2016,0,0
"SLE",1980,0,0
"SLE",1981,0,0
"SLE",1982,0,0
"SLE",1983,0,0
"SLE",1984,0,0
"SLE",1985,0,0
"SLE",1986,0,0
"SLE",1987,0,0
"SLE",1988,0,0
"SLE",1989,0,0
"SLE",1990,0,0
"SLE",1991,0,0
"SLE",1992,0,0
"SLE",1993,0,0
"SLE",1994,0,0
"SLE",1995,0,0
"SLE",1996,0,0
"SLE",1997,0,0
"SLE",1998,0,0
"SLE",1999,0,0
"SLE",2000,0,0
"SLE",2001,0,0
"SLE",2002,0,0
"SLE",2003,0,0
"SLE",2004,0,0
"SLE",2005,0,0
"SLE",2006,0,0
"SLE",2007,0,0
"SLE",2008,0,0
"SLE",2009,0,0
"SLE",2010,0,0
"SLE",2011,0,0
"SLE",2012,0,0
"SLE",2013,0,0
"SLE",2014,0,0
"SLE",2015,0,0
"SLE",2016,0,0
"SLV",1980,0,0
"SLV",1981,0,0
"SLV",1982,0,0
"SLV",1983,0,0
"SLV",1984,0,0
"SLV",1985,0,0
"SLV",1986,0,0
"SLV",1987,0,0
"SLV",1988,0,0
"SLV",1989,0,0
"SLV",1990,0,0
"SLV",1991,0,0
"SLV",1992,0,0
"SLV",1993,0,0
"SLV",1994,0,0
"SLV",1995,0,0
"SLV",1996,0,0
"SLV",1997,0,0
"SLV",1998,0,0
"SLV",1999,0,0
"SLV",2000,0,0
"SLV",2001,0,0
"SLV",2002,0,0
"SLV",2003,0,0
"SLV",2004,0,0
"SLV",2005,0,0
"SLV",2006,0,0
"SLV",2007,0,0
"SLV",2008,0,0
"SLV",2009,0,0
"SLV",2010,0,0
"SLV",2011,0,0
"SLV",2012,0,0
"SLV",2013,0,0
"SLV",2014,0,0
"SLV",2015,0,0
"SLV",2016,0,0
"SOM",1980,0,0
"SOM",1981,0,0
"SOM",1982,0,0
"SOM",1983,0,0
"SOM",1984,0,0
"SOM",1985,0,0
"SOM",1986,0,0
"SOM",1987,0,0
"SOM",1988,0,0
"SOM",1989,0,0
"SOM",1990,0,0
"SOM",1991,0,0
"SOM",1992,0,0
"SOM",1993,0,0
"SOM",1994,0,0
"SOM",1995,0,0
"SOM",1996,0,0
"SOM",1997,0,0
"SOM",1998,0,0
"SOM",1999,0,0
"SOM",2000,0,0
"SOM",2001,0,0
"SOM",2002,0,0
"SOM",2003,0,0
"SOM",2004,0,0
"SOM",2005,0,0
"SOM",2006,0,0
"SOM",2007,0,0
"SOM",2008,0,0
"SOM",2009,0,0
"SOM",2010,0,0
"SOM",2011,0,0
"SOM",2012,0,0
"SOM",2013,0,0
"SOM",2014,0,0
"SOM",2015,0,0
"SOM",2016,0,0
"SOV",1980,2373,1
"SOV",1981,2350,1
"SOV",1982,2418,1
"SOV",1983,2610,1
"SOV",1984,2685,1
"SOV",1985,2340,1
"SOV",1986,2654,1
"SOV",1987,2732,1
"SOV",1988,2878,1
"SOV",1989,2540,1
"SOV",1990,2170,1
"SOV",1991,1205,1
"SOV",1992,0,0
"SOV",1993,0,0
"SOV",1994,0,0
"SOV",1995,0,0
"SOV",1996,0,0
"SOV",1997,0,0
"SOV",1998,0,0
"SOV",1999,0,0
"SOV",2000,0,0
"SOV",2001,0,0
"SOV",2002,0,0
"SOV",2003,0,0
"SOV",2004,0,0
"SOV",2005,0,0
"SOV",2006,0,0
"SOV",2007,0,0
"SOV",2008,0,0
"SOV",2009,0,0
"SOV",2010,0,0
"SOV",2011,0,0
"SOV",2012,0,0
"SOV",2013,0,0
"SOV",2014,0,0
"SOV",2015,0,0
"SOV",2016,0,0
"SRB",1980,0,0
"SRB",1981,0,0
"SRB",1982,0,0
"SRB",1983,0,0
"SRB",1984,0,0
"SRB",1985,0,0
"SRB",1986,0,0
"SRB",1987,0,0
"SRB",1988,0,0
"SRB",1989,0,0
"SRB",1990,0,0
"SRB",1991,0,0
"SRB",1992,0,0
"SRB",1993,0,0
"SRB",1994,0,0
"SRB",1995,0,0
"SRB",1996,0,0
"SRB",1997,0,0
"SRB",1998,0,0
"SRB",1999,0,0
"SRB",2000,0,0
"SRB",2001,0,0
"SRB",2002,0,0
"SRB",2003,0,0
"SRB",2004,0,0
"SRB",2005,0,0
"SRB",2006,0,0
"SRB",2007,0,0
"SRB",2008,0,0
"SRB",2009,0,0
"SRB",2010,0,0
"SRB",2011,0,0
"SRB",2012,0,0
"SRB",2013,0,0
"SRB",2014,0,0
"SRB",2015,0,0
"SRB",2016,0,0
"SSD",1980,0,0
"SSD",1981,0,0
"SSD",1982,0,0
"SSD",1983,0,0
"SSD",1984,0,0
"SSD",1985,0,0
"SSD",1986,0,0
"SSD",1987,0,0
"SSD",1988,0,0
"SSD",1989,0,0
"SSD",1990,0,0
"SSD",1991,0,0
"SSD",1992,0,0
"SSD",1993,0,0
"SSD",1994,0,0
"SSD",1995,0,0
"SSD",1996,0,0
"SSD",1997,0,0
"SSD",1998,0,0
"SSD",1999,0,0
"SSD",2000,0,0
"SSD",2001,0,0
"SSD",2002,0,0
"SSD",2003,0,0
"SSD",2004,0,0
"SSD",2005,0,0
"SSD",2006,0,0
"SSD",2007,0,0
"SSD",2008,0,0
"SSD",2009,0,0
"SSD",2010,0,0
"SSD",2011,0,0
"SSD",2012,31,0
"SSD",2013,98.76,0
"SSD",2014,154.98,0
"SSD",2015,147.26,0
"SSD",2016,134.853,0
"STP",1980,0,0
"STP",1981,0,0
"STP",1982,0,0
"STP",1983,0,0
"STP",1984,0,0
"STP",1985,0,0
"STP",1986,0,0
"STP",1987,0,0
"STP",1988,0,0
"STP",1989,0,0
"STP",1990,0,0
"STP",1991,0,0
"STP",1992,0,0
"STP",1993,0,0
"STP",1994,0,0
"STP",1995,0,0
"STP",1996,0,0
"STP",1997,0,0
"STP",1998,0,0
"STP",1999,0,0
"STP",2000,0,0
"STP",2001,0,0
"STP",2002,0,0
"STP",2003,0,0
"STP",2004,0,0
"STP",2005,0,0
"STP",2006,0,0
"STP",2007,0,0
"STP",2008,0,0
"STP",2009,0,0
"STP",2010,0,0
"STP",2011,0,0
"STP",2012,0,0
"STP",2013,0,0
"STP",2014,0,0
"STP",2015,0,0
"STP",2016,0,0
"SUR",1980,0,0
"SUR",1981,0,0
"SUR",1982,0,0
"SUR",1983,0,0
"SUR",1984,0,0
"SUR",1985,0,0
"SUR",1986,0,0
"SUR",1987,0,0
"SUR",1988,0,0
"SUR",1989,0,0
"SUR",1990,0,0
"SUR",1991,0,0
"SUR",1992,0,0
"SUR",1993,0,0
"SUR",1994,0,0
"SUR",1995,0,0
"SUR",1996,0,0
"SUR",1997,0,0
"SUR",1998,0,0
"SUR",1999,0,0
"SUR",2000,0,0
"SUR",2001,0,0
"SUR",2002,0,0
"SUR",2003,0,0
"SUR",2004,0,0
"SUR",2005,0,0
"SUR",2006,0,0
"SUR",2007,0,0
"SUR",2008,0,0
"SUR",2009,0,0
"SUR",2010,0,0
"SUR",2011,0,0
"SUR",2012,0,0
"SUR",2013,0,0
"SUR",2014,0,0
"SUR",2015,0,0
"SUR",2016,0,0
"SVK",1980,0,0
"SVK",1981,0,0
"SVK",1982,0,0
"SVK",1983,0,0
"SVK",1984,0,0
"SVK",1985,0,0
"SVK",1986,0,0
"SVK",1987,0,0
"SVK",1988,0,0
"SVK",1989,0,0
"SVK",1990,0,0
"SVK",1991,0,0
"SVK",1992,0,0
"SVK",1993,0.323,0
"SVK",1994,0,0
"SVK",1995,0,0
"SVK",1996,0,0
"SVK",1997,0,0
"SVK",1998,0,0
"SVK",1999,0.485,0
"SVK",2000,0.302,0
"SVK",2001,0.343,0
"SVK",2002,0.283,0
"SVK",2003,0.343,0
"SVK",2004,2.175,0
"SVK",2005,0.666,0
"SVK",2006,0.565,0
"SVK",2007,0.444,0
"SVK",2008,0.946,0
"SVK",2009,0.303,0
"SVK",2010,0.262,0
"SVK",2011,0.303,0
"SVK",2012,0.242,0
"SVK",2013,0.202,0
"SVK",2014,0.182,0
"SVK",2015,0.202,0
"SVK",2016,0.141,0
"SVN",1980,0,0
"SVN",1981,0,0
"SVN",1982,0,0
"SVN",1983,0,0
"SVN",1984,0,0
"SVN",1985,0,0
"SVN",1986,0,0
"SVN",1987,0,0
"SVN",1988,0,0
"SVN",1989,0,0
"SVN",1990,0,0
"SVN",1991,0,0
"SVN",1992,0,0
"SVN",1993,0,0
"SVN",1994,0,0
"SVN",1995,0,0
"SVN",1996,0,0
"SVN",1997,0,0
"SVN",1998,0,0
"SVN",1999,0,0
"SVN",2000,0,0
"SVN",2001,0,0
"SVN",2002,0.02,0
"SVN",2003,0,0
"SVN",2004,0,0
"SVN",2005,0,0
"SVN",2006,0,0
"SVN",2007,0,0
"SVN",2008,0,0
"SVN",2009,0,0
"SVN",2010,0,0
"SVN",2011,0,0
"SVN",2012,0,0
"SVN",2013,0,0
"SVN",2014,0,0
"SVN",2015,0,0
"SVN",2016,0,0
"SWE",1980,1.772,0
"SWE",1981,0.081,0
"SWE",1982,1.595,0
"SWE",1983,0,0
"SWE",1984,0,0
"SWE",1985,1.898,0
"SWE",1986,2.686,0
"SWE",1987,2.827,0
"SWE",1988,2.437,0
"SWE",1989,2.807,0
"SWE",1990,0,0
"SWE",1991,1.696,0
"SWE",1992,0.02,0
"SWE",1993,0.101,0
"SWE",1994,0,0
"SWE",1995,5.23,0
"SWE",1996,0,0
"SWE",1997,0,0
"SWE",1998,0,0
"SWE",1999,0,0
"SWE",2000,0,0
"SWE",2001,0,0
"SWE",2002,0,0
"SWE",2003,0,0
"SWE",2004,0,0
"SWE",2005,0,0
"SWE",2006,0,0
"SWE",2007,0.666,0
"SWE",2008,0,0
"SWE",2009,0,0
"SWE",2010,0,0
"SWE",2011,0.666,0
"SWE",2012,0.584,0
"SWE",2013,0,0
"SWE",2014,0,0
"SWE",2015,0,0
"SWE",2016,0,0
"SWZ",1980,0,0
"SWZ",1981,0,0
"SWZ",1982,0,0
"SWZ",1983,0,0
"SWZ",1984,0,0
"SWZ",1985,0,0
"SWZ",1986,0,0
"SWZ",1987,0,0
"SWZ",1988,0,0
"SWZ",1989,0,0
"SWZ",1990,0,0
"SWZ",1991,0,0
"SWZ",1992,0,0
"SWZ",1993,0,0
"SWZ",1994,0,0
"SWZ",1995,0,0
"SWZ",1996,0,0
"SWZ",1997,0,0
"SWZ",1998,0,0
"SWZ",1999,0,0
"SWZ",2000,0,0
"SWZ",2001,0,0
"SWZ",2002,0,0
"SWZ",2003,0,0
"SWZ",2004,0,0
"SWZ",2005,0,0
"SWZ",2006,0,0
"SWZ",2007,0,0
"SWZ",2008,0,0
"SWZ",2009,0,0
"SWZ",2010,0,0
"SWZ",2011,0,0
"SWZ",2012,0,0
"SWZ",2013,0,0
"SWZ",2014,0,0
"SWZ",2015,0,0
"SWZ",2016,0,0
"SYC",1980,0,0
"SYC",1981,0,0
"SYC",1982,0,0
"SYC",1983,0,0
"SYC",1984,0,0
"SYC",1985,0,0
"SYC",1986,0,0
"SYC",1987,0,0
"SYC",1988,0,0
"SYC",1989,0,0
"SYC",1990,0,0
"SYC",1991,0,0
"SYC",1992,0,0
"SYC",1993,0,0
"SYC",1994,0,0
"SYC",1995,0,0
"SYC",1996,0,0
"SYC",1997,0,0
"SYC",1998,0,0
"SYC",1999,0,0
"SYC",2000,0,0
"SYC",2001,0,0
"SYC",2002,0,0
"SYC",2003,0,0
"SYC",2004,0,0
"SYC",2005,0,0
"SYC",2006,0,0
"SYC",2007,0,0
"SYC",2008,0,0
"SYC",2009,0,0
"SYC",2010,0,0
"SYC",2011,0,0
"SYC",2012,0,0
"SYC",2013,0,0
"SYC",2014,0,0
"SYC",2015,0,0
"SYC",2016,0,0
"SYR",1980,119.052,0
"SYR",1981,103.856,0
"SYR",1982,99.639,0
"SYR",1983,109.908,0
"SYR",1984,96.079,0
"SYR",1985,83.298,0
"SYR",1986,58.858,0
"SYR",1987,82.199,0
"SYR",1988,135.31,0
"SYR",1989,192.932,0
"SYR",1990,231.969,0
"SYR",1991,237.452,0
"SYR",1992,272.492,0
"SYR",1993,339.489,0
"SYR",1994,341.638,0
"SYR",1995,368.93,0
"SYR",1996,349.337,0
"SYR",1997,336.417,0
"SYR",1998,334.85,0
"SYR",1999,353.487,0
"SYR",2000,332.133,0
"SYR",2001,393.872,0
"SYR",2002,488.037,0
"SYR",2003,358.347,0
"SYR",2004,227.971,0
"SYR",2005,204.818,0
"SYR",2006,162.103,0
"SYR",2007,153.388,0
"SYR",2008,156.814,0
"SYR",2009,144.029,0
"SYR",2010,163.429,0
"SYR",2011,107.078,0
"SYR",2012,3.308,0
"SYR",2013,2.285,0
"SYR",2014,1.261,0
"SYR",2015,0,0
"SYR",2016,0,0
"TCD",1980,0,0
"TCD",1981,0,0
"TCD",1982,0,0
"TCD",1983,0,0
"TCD",1984,0,0
"TCD",1985,0,0
"TCD",1986,0,0
"TCD",1987,0,0
"TCD",1988,0,0
"TCD",1989,0,0
"TCD",1990,0,0
"TCD",1991,0,0
"TCD",1992,0,0
"TCD",1993,0,0
"TCD",1994,0,0
"TCD",1995,0,0
"TCD",1996,0,0
"TCD",1997,0,0
"TCD",1998,0,0
"TCD",1999,0,0
"TCD",2000,0,0
"TCD",2001,0,0
"TCD",2002,0.002,0
"TCD",2003,1.432,0
"TCD",2004,97.921,0
"TCD",2005,101.476,0
"TCD",2006,110.828,0
"TCD",2007,106.465,0
"TCD",2008,109.565,0
"TCD",2009,101.958,0
"TCD",2010,92.394,0
"TCD",2011,98.335,0
"TCD",2012,69.157,0
"TCD",2013,79.195,0
"TCD",2014,67.803,0
"TCD",2015,115.68,0
"TCD",2016,97.079,0
"TGO",1980,0,0
"TGO",1981,0,0
"TGO",1982,0,0
"TGO",1983,0,0
"TGO",1984,0,0
"TGO",1985,0,0
"TGO",1986,0,0
"TGO",1987,0,0
"TGO",1988,0,0
"TGO",1989,0,0
"TGO",1990,0,0
"TGO",1991,0,0
"TGO",1992,0,0
"TGO",1993,0,0
"TGO",1994,0,0
"TGO",1995,0,0
"TGO",1996,0,0
"TGO",1997,0,0
"TGO",1998,0,0
"TGO",1999,0,0
"TGO",2000,0,0
"TGO",2001,0,0
"TGO",2002,0,0
"TGO",2003,0,0
"TGO",2004,0,0
"TGO",2005,0,0
"TGO",2006,0,0
"TGO",2007,0,0
"TGO",2008,0,0
"TGO",2009,0,0
"TGO",2010,0,0
"TGO",2011,0,0
"TGO",2012,0,0
"TGO",2013,0,0
"TGO",2014,0,0
"TGO",2015,0,0
"TGO",2016,0,0
"THA",1980,0,0
"THA",1981,0,0
"THA",1982,0,0
"THA",1983,0,0
"THA",1984,0,0
"THA",1985,0,0
"THA",1986,0,0
"THA",1987,0,0
"THA",1988,0,0
"THA",1989,16.837,0
"THA",1990,18.076,0
"THA",1991,20.339,0
"THA",1992,17.293,0
"THA",1993,12.158,0
"THA",1994,19.833,0
"THA",1995,15.358,0
"THA",1996,18.025,0
"THA",1997,25.4,0
"THA",1998,22.182,0
"THA",1999,21.256,0
"THA",2000,30.069,0
"THA",2001,38.189,0
"THA",2002,46.335,0
"THA",2003,66.8,0
"THA",2004,56.656,0
"THA",2005,65.58,0
"THA",2006,65.441,0
"THA",2007,52.046,0
"THA",2008,45.863,0
"THA",2009,41.067,0
"THA",2010,29.957,0
"THA",2011,32.503,0
"THA",2012,41.037,0
"THA",2013,24.866,0
"THA",2014,6.685,0
"THA",2015,12.195941369863,0
"THA",2016,33.237,0
"TJK",1980,0,0
"TJK",1981,0,0
"TJK",1982,0,0
"TJK",1983,0,0
"TJK",1984,0,0
"TJK",1985,0,0
"TJK",1986,0,0
"TJK",1987,0,0
"TJK",1988,0,0
"TJK",1989,0,0
"TJK",1990,0,0
"TJK",1991,0,0
"TJK",1992,0,0
"TJK",1993,0.001,0
"TJK",1994,0.2,0
"TJK",1995,0,0
"TJK",1996,0,0
"TJK",1997,0,0
"TJK",1998,0.098,0
"TJK",1999,0.117,0
"TJK",2000,0.0979767759562842,0
"TJK",2001,0.05975,0
"TJK",2002,0.05975,0
"TJK",2003,0.05975,0
"TJK",2004,0.07945,0
"TJK",2005,0.0996,0
"TJK",2006,0.0996,0
"TJK",2007,0.0996,0
"TJK",2008,0.09932,0
"TJK",2009,0.0996,0
"TJK",2010,0.0996,0
"TJK",2011,0.0996,0
"TJK",2012,0.0982452054794521,0
"TJK",2013,0.0785961643835616,0
"TJK",2014,0,0
"TJK",2015,0,0
"TJK",2016,0.069,0
"TKM",1980,0,0
"TKM",1981,0,0
"TKM",1982,0,0
"TKM",1983,0,0
"TKM",1984,0,0
"TKM",1985,0,0
"TKM",1986,0,0
"TKM",1987,0,0
"TKM",1988,0,0
"TKM",1989,0,0
"TKM",1990,0,0
"TKM",1991,0,0
"TKM",1992,12.8,0
"TKM",1993,8.053,0
"TKM",1994,1.406,0
"TKM",1995,5.364,0
"TKM",1996,4.005,0
"TKM",1997,28.115,0
"TKM",1998,32.132,0
"TKM",1999,30.123,0
"TKM",2000,32.044,0
"TKM",2001,45.185,0
"TKM",2002,56.431,0
"TKM",2003,59.644,0
"TKM",2004,60.082,0
"TKM",2005,50.406,0
"TKM",2006,30.123,0
"TKM",2007,38.156,0
"TKM",2008,48.066,0
"TKM",2009,40.164,0
"TKM",2010,26.107,0
"TKM",2011,46.189,0
"TKM",2012,62.085,0
"TKM",2013,72.296,0
"TKM",2014,64.263,0
"TKM",2015,69.284,0
"TKM",2016,68.857,0
"TLS",1980,0,0
"TLS",1981,0,0
"TLS",1982,0,0
"TLS",1983,0,0
"TLS",1984,0,0
"TLS",1985,0,0
"TLS",1986,0,0
"TLS",1987,0,0
"TLS",1988,0,0
"TLS",1989,0,0
"TLS",1990,0,0
"TLS",1991,0,0
"TLS",1992,0,0
"TLS",1993,0,0
"TLS",1994,0,0
"TLS",1995,0,0
"TLS",1996,0,0
"TLS",1997,0,0
"TLS",1998,0,0
"TLS",1999,0,0
"TLS",2000,0,0
"TLS",2001,0,0
"TLS",2002,0,0
"TLS",2003,0,0
"TLS",2004,1.925,0
"TLS",2005,3.051,0
"TLS",2006,0.101,0
"TLS",2007,0.079,0
"TLS",2008,0.1,0
"TLS",2009,0.096,0
"TLS",2010,0.702,0
"TLS",2011,0.759,0
"TLS",2012,12.838,0
"TLS",2013,12.457,0
"TLS",2014,1.149,0
"TLS",2015,13.476,0
"TLS",2016,2.101,0
"TON",1980,0,0
"TON",1981,0,0
"TON",1982,0,0
"TON",1983,0,0
"TON",1984,0,0
"TON",1985,0,0
"TON",1986,0,0
"TON",1987,0,0
"TON",1988,0,0
"TON",1989,0,0
"TON",1990,0,0
"TON",1991,0,0
"TON",1992,0,0
"TON",1993,0,0
"TON",1994,0,0
"TON",1995,0,0
"TON",1996,0,0
"TON",1997,0,0
"TON",1998,0,0
"TON",1999,0,0
"TON",2000,0,0
"TON",2001,0,0
"TON",2002,0,0
"TON",2003,0,0
"TON",2004,0,0
"TON",2005,0,0
"TON",2006,0,0
"TON",2007,0,0
"TON",2008,0,0
"TON",2009,0,0
"TON",2010,0,0
"TON",2011,0,0
"TON",2012,0,0
"TON",2013,0,0
"TON",2014,0,0
"TON",2015,0,0
"TON",2016,0,0
"TTO",1980,121.912,0
"TTO",1981,112.524,0
"TTO",1982,91.574,0
"TTO",1983,82.186,0
"TTO",1984,89.053,0
"TTO",1985,93.922,0
"TTO",1986,89.189,0
"TTO",1987,76.192,0
"TTO",1988,74.544,0
"TTO",1989,73.205,0
"TTO",1990,75.281,0
"TTO",1991,72.488,0
"TTO",1992,76.522,0
"TTO",1993,59.569,0
"TTO",1994,60.17,0
"TTO",1995,58.502,0
"TTO",1996,58.774,0
"TTO",1997,49.502,0
"TTO",1998,51.383,0
"TTO",1999,55.612,0
"TTO",2000,52.431,0
"TTO",2001,48.493,0
"TTO",2002,68.356,0
"TTO",2003,70.296,0
"TTO",2004,58.987,0
"TTO",2005,72.488,0
"TTO",2006,72.022,0
"TTO",2007,59.375,0
"TTO",2008,53.944,0
"TTO",2009,53.575,0
"TTO",2010,45.312,0
"TTO",2011,38.581,0
"TTO",2012,30.783,0
"TTO",2013,34.159,0
"TTO",2014,32.607,0
"TTO",2015,31.016,0
"TTO",2016,23.196,0
"TUN",1980,97.105,0
"TUN",1981,105.153,0
"TUN",1982,81.072,0
"TUN",1983,74.941,0
"TUN",1984,80.503,0
"TUN",1985,78.965,0
"TUN",1986,84.021,0
"TUN",1987,76.71,0
"TUN",1988,68.894,0
"TUN",1989,67.419,0
"TUN",1990,68.999,0
"TUN",1991,71.844,0
