"","iso3c","year","cn"
"1164","MEX",1894,1
"1165","MEX",1895,1
"1166","MEX",1896,1
"1167","MEX",1897,1
"1168","MEX",1898,1
"1169","MEX",1899,1
"1170","MEX",1900,1
"1171","MEX",1901,1
"1172","MEX",1902,1
"1173","MEX",1903,1
"1174","MEX",1904,1
"1175","MEX",1905,1
"1176","MEX",1906,1
"1177","MEX",1907,1
"1178","MEX",1908,1
"1179","MEX",1909,1
"1180","MEX",1910,1
"1181","MEX",1911,1
"1182","MEX",1912,1
"1183","MEX",1913,1
"1184","MEX",1914,1
"1185","MEX",1915,1
"1186","MEX",1916,1
"1187","MEX",1917,1
"1188","MEX",1918,1
"1189","MEX",1919,1
"1190","MEX",1920,1
"1191","MEX",1921,1
"1192","MEX",1922,1
"1193","MEX",1923,1
"1194","MEX",1924,1
"1195","MEX",1925,1
"1196","MEX",1926,1
"1197","MEX",1927,1
"1198","MEX",1928,1
"1199","MEX",1929,1
"1200","MEX",1930,1
"1201","MEX",1931,1
"1202","MEX",1932,1
"1203","MEX",1933,1
"1204","MEX",1934,1
"1205","MEX",1935,1
"1206","MEX",1936,1
"1207","MEX",1937,1
"1208","MEX",1938,1
"1209","MEX",1939,1
"1210","MEX",1940,1
"1211","MEX",1941,1
"1212","MEX",1942,1
"1213","MEX",1943,1
"1214","MEX",1944,1
"1215","MEX",1945,1
"1216","MEX",1946,1
"1217","MEX",1947,1
"1218","MEX",1948,1
"1219","MEX",1949,1
"1220","MEX",1950,1
"1221","MEX",1951,1
"1222","MEX",1952,1
"1223","MEX",1953,1
"1224","MEX",1954,1
"1225","MEX",1955,1
"1226","MEX",1956,1
"1227","MEX",1957,1
"1228","MEX",1958,1
"1229","MEX",1959,1
"1230","MEX",1960,1
"1231","MEX",1961,1
"1232","MEX",1962,1
"1233","MEX",1963,1
"1234","MEX",1964,1
"1235","MEX",1965,1
"1236","MEX",1966,1
"1237","MEX",1967,1
"1238","MEX",1968,1
"1239","MEX",1969,1
"1240","MEX",1970,1
"1241","MEX",1971,1
"1242","MEX",1972,1
"1243","MEX",1973,1
"1244","MEX",1974,1
"1245","MEX",1975,1
"1246","MEX",1976,1
"1247","MEX",1977,1
"1248","MEX",1978,1
"1249","MEX",1979,1
"1250","MEX",1980,1
"1251","MEX",1981,1
"1252","MEX",1982,1
"1253","MEX",1983,1
"1254","MEX",1984,1
"1255","MEX",1985,1
"1256","MEX",1986,1
"1257","MEX",1987,1
"1258","MEX",1988,1
"1259","MEX",1989,1
"1260","MEX",1990,1
"1261","MEX",1991,1
"1262","MEX",1992,1
"1263","MEX",1993,1
"1264","MEX",1994,1
"1265","MEX",1995,1
"1266","MEX",1996,1
"1267","MEX",1997,1
"1268","MEX",1998,1
"1269","MEX",1999,1
"1270","MEX",2000,1
"1271","MEX",2001,1
"1272","MEX",2002,1
"1273","MEX",2003,1
"1274","MEX",2004,1
"1275","MEX",2005,1
"1276","MEX",2006,1
"1277","MEX",2007,1
"1278","MEX",2008,1
"1279","MEX",2009,1
"1280","MEX",2010,1
"1281","MEX",2011,1
"1282","MEX",2012,1
"1283","MEX",2013,1
"1284","MEX",2014,1
"1285","MEX",2015,1
"1286","MEX",2016,1
"1287","BLZ",1981,1
"1288","BLZ",1982,1
"1289","BLZ",1983,1
"1290","BLZ",1984,1
"1291","BLZ",1985,1
"1292","BLZ",1986,1
"1293","BLZ",1987,1
"1294","BLZ",1988,1
"1295","BLZ",1989,1
"1296","BLZ",1990,1
"1297","BLZ",1991,1
"1298","BLZ",1992,1
"1299","BLZ",1993,1
"1300","BLZ",1994,1
"1301","BLZ",1995,1
"1302","BLZ",1996,1
"1303","BLZ",1997,1
"1304","BLZ",1998,1
"1305","BLZ",1999,1
"1306","BLZ",2000,1
"1307","BLZ",2001,1
"1308","BLZ",2002,1
"1309","BLZ",2003,1
"1310","BLZ",2004,1
"1311","BLZ",2005,1
"1312","BLZ",2006,1
"1313","BLZ",2007,1
"1314","BLZ",2008,1
"1315","BLZ",2009,1
"1316","BLZ",2010,1
"1317","BLZ",2011,1
"1318","BLZ",2012,1
"1319","BLZ",2013,1
"1320","BLZ",2014,1
"1321","BLZ",2015,1
"1322","BLZ",2016,1
"1323","GTM",1868,1
"1324","GTM",1869,1
"1325","GTM",1870,1
"1326","GTM",1871,1
"1327","GTM",1872,1
"1328","GTM",1873,1
"1329","GTM",1874,1
"1330","GTM",1875,1
"1331","GTM",1876,1
"1332","GTM",1877,1
"1333","GTM",1878,1
"1334","GTM",1879,1
"1335","GTM",1880,1
"1336","GTM",1881,1
"1337","GTM",1882,1
"1338","GTM",1883,1
"1339","GTM",1884,1
"1340","GTM",1885,1
"1341","GTM",1886,1
"1342","GTM",1887,1
"1343","GTM",1888,1
"1344","GTM",1889,1
"1345","GTM",1890,1
"1346","GTM",1891,1
"1347","GTM",1892,1
"1348","GTM",1893,1
"1349","GTM",1894,1
"1350","GTM",1895,1
"1351","GTM",1896,1
"1352","GTM",1897,1
"1353","GTM",1898,1
"1354","GTM",1899,1
"1355","GTM",1900,1
"1356","GTM",1901,1
"1357","GTM",1902,1
"1358","GTM",1903,1
"1359","GTM",1904,1
"1360","GTM",1905,1
"1361","GTM",1906,1
"1362","GTM",1907,1
"1363","GTM",1908,1
"1364","GTM",1909,1
"1365","GTM",1910,1
"1366","GTM",1911,1
"1367","GTM",1912,1
"1368","GTM",1913,1
"1369","GTM",1914,1
"1370","GTM",1915,1
"1371","GTM",1916,1
"1372","GTM",1917,1
"1373","GTM",1918,1
"1374","GTM",1919,1
"1375","GTM",1920,1
"1376","GTM",1921,1
"1377","GTM",1922,1
"1378","GTM",1923,1
"1379","GTM",1924,1
"1380","GTM",1925,1
"1381","GTM",1926,1
"1382","GTM",1927,1
"1383","GTM",1928,1
"1384","GTM",1929,1
"1385","GTM",1930,1
"1386","GTM",1931,1
"1387","GTM",1932,1
"1388","GTM",1933,1
"1389","GTM",1934,1
"1390","GTM",1935,1
"1391","GTM",1936,1
"1392","GTM",1937,1
"1393","GTM",1938,1
"1394","GTM",1939,1
"1395","GTM",1940,1
"1396","GTM",1941,1
"1397","GTM",1942,1
"1398","GTM",1943,1
"1399","GTM",1944,1
"1400","GTM",1945,1
"1401","GTM",1946,1
"1402","GTM",1947,1
"1403","GTM",1948,1
"1404","GTM",1949,1
"1405","GTM",1950,1
"1406","GTM",1951,1
"1407","GTM",1952,1
"1408","GTM",1953,1
"1409","GTM",1954,1
"1410","GTM",1955,1
"1411","GTM",1956,1
"1412","GTM",1957,1
"1413","GTM",1958,1
"1414","GTM",1959,1
"1415","GTM",1960,1
"1416","GTM",1961,1
"1417","GTM",1962,1
"1418","GTM",1963,1
"1419","GTM",1964,1
"1420","GTM",1965,1
"1421","GTM",1966,1
"1422","GTM",1967,1
"1423","GTM",1968,1
"1424","GTM",1969,1
"1425","GTM",1970,1
"1426","GTM",1971,1
"1427","GTM",1972,1
"1428","GTM",1973,1
"1429","GTM",1974,1
"1430","GTM",1975,1
"1431","GTM",1976,1
"1432","GTM",1977,1
"1433","GTM",1978,1
"1434","GTM",1979,1
"1435","GTM",1980,1
"1436","GTM",1981,1
"1437","GTM",1982,1
"1438","GTM",1983,1
"1439","GTM",1984,1
"1440","GTM",1985,1
"1441","GTM",1986,1
"1442","GTM",1987,1
"1443","GTM",1988,1
"1444","GTM",1989,1
"1445","GTM",1990,1
"1446","GTM",1991,1
"1447","GTM",1992,1
"1448","GTM",1993,1
"1449","GTM",1994,1
"1450","GTM",1995,1
"1451","GTM",1996,1
"1452","GTM",1997,1
"1453","GTM",1998,1
"1454","GTM",1999,1
"1455","GTM",2000,1
"1456","GTM",2001,1
"1457","GTM",2002,1
"1458","GTM",2003,1
"1459","GTM",2004,1
"1460","GTM",2005,1
"1461","GTM",2006,1
"1462","GTM",2007,1
"1463","GTM",2008,1
"1464","GTM",2009,1
"1465","GTM",2010,1
"1466","GTM",2011,1
"1467","GTM",2012,1
"1468","GTM",2013,1
"1469","GTM",2014,1
"1470","GTM",2015,1
"1471","GTM",2016,1
"1472","HND",1899,1
"1473","HND",1900,1
"1474","HND",1901,1
"1475","HND",1902,1
"1476","HND",1903,1
"1477","HND",1904,1
"1478","HND",1905,1
"1479","HND",1906,1
"1480","HND",1907,1
"1481","HND",1908,1
"1482","HND",1909,1
"1483","HND",1910,1
"1484","HND",1911,1
"1485","HND",1912,1
"1486","HND",1913,1
"1487","HND",1914,1
"1488","HND",1915,1
"1489","HND",1916,1
"1490","HND",1917,1
"1491","HND",1918,1
"1492","HND",1919,1
"1493","HND",1920,1
"1494","HND",1921,1
"1495","HND",1922,1
"1496","HND",1923,1
"1497","HND",1924,1
"1498","HND",1925,1
"1499","HND",1926,1
"1500","HND",1927,1
"1501","HND",1928,1
"1502","HND",1929,1
"1503","HND",1930,1
"1504","HND",1931,1
"1505","HND",1932,1
"1506","HND",1933,1
"1507","HND",1934,1
"1508","HND",1935,1
"1509","HND",1936,1
"1510","HND",1937,1
"1511","HND",1938,1
"1512","HND",1939,1
"1513","HND",1940,1
"1514","HND",1941,1
"1515","HND",1942,1
"1516","HND",1943,1
"1517","HND",1944,1
"1518","HND",1945,1
"1519","HND",1946,1
"1520","HND",1947,1
"1521","HND",1948,1
"1522","HND",1949,1
"1523","HND",1950,1
"1524","HND",1951,1
"1525","HND",1952,1
"1526","HND",1953,1
"1527","HND",1954,1
"1528","HND",1955,1
"1529","HND",1956,1
"1530","HND",1957,1
"1531","HND",1958,1
"1532","HND",1959,1
"1533","HND",1960,1
"1534","HND",1961,1
"1535","HND",1962,1
"1536","HND",1963,1
"1537","HND",1964,1
"1538","HND",1965,1
"1539","HND",1966,1
"1540","HND",1967,1
"1541","HND",1968,1
"1542","HND",1969,1
"1543","HND",1970,1
"1544","HND",1971,1
"1545","HND",1972,1
"1546","HND",1973,1
"1547","HND",1974,1
"1548","HND",1975,1
"1549","HND",1976,1
"1550","HND",1977,1
"1551","HND",1978,1
"1552","HND",1979,1
"1553","HND",1980,1
"1554","HND",1981,1
"1555","HND",1982,1
"1556","HND",1983,1
"1557","HND",1984,1
"1558","HND",1985,1
"1559","HND",1986,1
"1560","HND",1987,1
"1561","HND",1988,1
"1562","HND",1989,1
"1563","HND",1990,1
"1564","HND",1991,1
"1565","HND",1992,1
"1566","HND",1993,1
"1567","HND",1994,1
"1568","HND",1995,1
"1569","HND",1996,1
"1570","HND",1997,1
"1571","HND",1998,1
"1572","HND",1999,1
"1573","HND",2000,1
"1574","HND",2001,1
"1575","HND",2002,1
"1576","HND",2003,1
"1577","HND",2004,1
"1578","HND",2005,1
"1579","HND",2006,1
"1580","HND",2007,1
"1581","HND",2008,1
"1582","HND",2009,1
"1583","HND",2010,1
"1584","HND",2011,1
"1585","HND",2012,1
"1586","HND",2013,1
"1587","HND",2014,1
"1588","HND",2015,1
"1589","HND",2016,1
"1590","SLV",1875,1
"1591","SLV",1876,1
"1592","SLV",1877,1
"1593","SLV",1878,1
"1594","SLV",1879,1
"1595","SLV",1880,1
"1596","SLV",1881,1
"1597","SLV",1882,1
"1598","SLV",1883,1
"1599","SLV",1884,1
"1600","SLV",1885,1
"1601","SLV",1886,1
"1602","SLV",1887,1
"1603","SLV",1888,1
"1604","SLV",1889,1
"1605","SLV",1890,1
"1606","SLV",1891,1
"1607","SLV",1892,1
"1608","SLV",1893,1
"1609","SLV",1894,1
"1610","SLV",1895,1
"1611","SLV",1896,1
"1612","SLV",1897,1
"1613","SLV",1898,1
"1614","SLV",1899,1
"1615","SLV",1900,1
"1616","SLV",1901,1
"1617","SLV",1902,1
"1618","SLV",1903,1
"1619","SLV",1904,1
"1620","SLV",1905,1
"1621","SLV",1906,1
"1622","SLV",1907,1
"1623","SLV",1908,1
"1624","SLV",1909,1
"1625","SLV",1910,1
"1626","SLV",1911,1
"1627","SLV",1912,1
"1628","SLV",1913,1
"1629","SLV",1914,1
"1630","SLV",1915,1
"1631","SLV",1916,1
"1632","SLV",1917,1
"1633","SLV",1918,1
"1634","SLV",1919,1
"1635","SLV",1920,1
"1636","SLV",1921,1
"1637","SLV",1922,1
"1638","SLV",1923,1
"1639","SLV",1924,1
"1640","SLV",1925,1
"1641","SLV",1926,1
"1642","SLV",1927,1
"1643","SLV",1928,1
"1644","SLV",1929,1
"1645","SLV",1930,1
"1646","SLV",1931,1
"1647","SLV",1932,1
"1648","SLV",1933,1
"1649","SLV",1934,1
"1650","SLV",1935,1
"1651","SLV",1936,1
"1652","SLV",1937,1
"1653","SLV",1938,1
"1654","SLV",1939,1
"1655","SLV",1940,1
"1656","SLV",1941,1
"1657","SLV",1942,1
"1658","SLV",1943,1
"1659","SLV",1944,1
"1660","SLV",1945,1
"1661","SLV",1946,1
"1662","SLV",1947,1
"1663","SLV",1948,1
"1664","SLV",1949,1
"1665","SLV",1950,1
"1666","SLV",1951,1
"1667","SLV",1952,1
"1668","SLV",1953,1
"1669","SLV",1954,1
"1670","SLV",1955,1
"1671","SLV",1956,1
"1672","SLV",1957,1
"1673","SLV",1958,1
"1674","SLV",1959,1
"1675","SLV",1960,1
"1676","SLV",1961,1
"1677","SLV",1962,1
"1678","SLV",1963,1
"1679","SLV",1964,1
"1680","SLV",1965,1
"1681","SLV",1966,1
"1682","SLV",1967,1
"1683","SLV",1968,1
"1684","SLV",1969,1
"1685","SLV",1970,1
"1686","SLV",1971,1
"1687","SLV",1972,1
"1688","SLV",1973,1
"1689","SLV",1974,1
"1690","SLV",1975,1
"1691","SLV",1976,1
"1692","SLV",1977,1
"1693","SLV",1978,1
"1694","SLV",1979,1
"1695","SLV",1980,1
"1696","SLV",1981,1
"1697","SLV",1982,1
"1698","SLV",1983,1
"1699","SLV",1984,1
"1700","SLV",1985,1
"1701","SLV",1986,1
"1702","SLV",1987,1
"1703","SLV",1988,1
"1704","SLV",1989,1
"1705","SLV",1990,1
"1706","SLV",1991,1
"1707","SLV",1992,1
"1708","SLV",1993,1
"1709","SLV",1994,1
"1710","SLV",1995,1
"1711","SLV",1996,1
"1712","SLV",1997,1
"1713","SLV",1998,1
"1714","SLV",1999,1
"1715","SLV",2000,1
"1716","SLV",2001,1
"1717","SLV",2002,1
"1718","SLV",2003,1
"1719","SLV",2004,1
"1720","SLV",2005,1
"1721","SLV",2006,1
"1722","SLV",2007,1
"1723","SLV",2008,1
"1724","SLV",2009,1
"1725","SLV",2010,1
"1726","SLV",2011,1
"1727","SLV",2012,1
"1728","SLV",2013,1
"1729","SLV",2014,1
"1730","SLV",2015,1
"1731","SLV",2016,1
"1732","NIC",1900,1
"1733","NIC",1901,1
"1734","NIC",1902,1
"1735","NIC",1903,1
"1736","NIC",1904,1
"1737","NIC",1905,1
"1738","NIC",1906,1
"1739","NIC",1907,1
"1740","NIC",1908,1
"1741","NIC",1909,1
"1742","NIC",1910,1
"1743","NIC",1911,1
"1744","NIC",1912,1
"1745","NIC",1913,1
"1746","NIC",1914,1
"1747","NIC",1915,1
"1748","NIC",1916,1
"1749","NIC",1917,1
"1750","NIC",1918,1
"1751","NIC",1919,1
"1752","NIC",1920,1
"1753","NIC",1921,1
"1754","NIC",1922,1
"1755","NIC",1923,1
"1756","NIC",1924,1
"1757","NIC",1925,1
"1758","NIC",1926,1
"1759","NIC",1927,1
"1760","NIC",1928,1
"1761","NIC",1929,1
"1762","NIC",1930,1
"1763","NIC",1931,1
"1764","NIC",1932,1
"1765","NIC",1933,1
"1766","NIC",1934,1
"1767","NIC",1935,1
"1768","NIC",1936,1
"1769","NIC",1937,1
"1770","NIC",1938,1
"1771","NIC",1939,1
"1772","NIC",1940,1
"1773","NIC",1941,1
"1774","NIC",1942,1
"1775","NIC",1943,1
"1776","NIC",1944,1
"1777","NIC",1945,1
"1778","NIC",1946,1
"1779","NIC",1947,1
"1780","NIC",1948,1
"1781","NIC",1949,1
"1782","NIC",1950,1
"1783","NIC",1951,1
"1784","NIC",1952,1
"1785","NIC",1953,1
"1786","NIC",1954,1
"1787","NIC",1955,1
"1788","NIC",1956,1
"1789","NIC",1957,1
"1790","NIC",1958,1
"1791","NIC",1959,1
"1792","NIC",1960,1
"1793","NIC",1961,1
"1794","NIC",1962,1
"1795","NIC",1963,1
"1796","NIC",1964,1
"1797","NIC",1965,1
"1798","NIC",1966,1
"1799","NIC",1967,1
"1800","NIC",1968,1
"1801","NIC",1969,1
"1802","NIC",1970,1
"1803","NIC",1971,1
"1804","NIC",1972,1
"1805","NIC",1973,1
"1806","NIC",1974,1
"1807","NIC",1975,1
"1808","NIC",1976,1
"1809","NIC",1977,1
"1810","NIC",1978,1
"1811","NIC",1979,1
"1812","NIC",1980,1
"1813","NIC",1981,1
"1814","NIC",1982,1
"1815","NIC",1983,1
"1816","NIC",1984,1
"1817","NIC",1985,1
"1818","NIC",1986,1
"1819","NIC",1987,1
"1820","NIC",1988,1
"1821","NIC",1989,1
"1822","NIC",1990,1
"1823","NIC",1991,1
"1824","NIC",1992,1
"1825","NIC",1993,1
"1826","NIC",1994,1
"1827","NIC",1995,1
"1828","NIC",1996,1
"1829","NIC",1997,1
"1830","NIC",1998,1
"1831","NIC",1999,1
"1832","NIC",2000,1
"1833","NIC",2001,1
"1834","NIC",2002,1
"1835","NIC",2003,1
"1836","NIC",2004,1
"1837","NIC",2005,1
"1838","NIC",2006,1
"1839","NIC",2007,1
"1840","NIC",2008,1
"1841","NIC",2009,1
"1842","NIC",2010,1
"1843","NIC",2011,1
"1844","NIC",2012,1
"1845","NIC",2013,1
"1846","NIC",2014,1
"1847","NIC",2015,1
"1848","NIC",2016,1
"1849","CRI",1920,1
"1850","CRI",1921,1
"1851","CRI",1922,1
"1852","CRI",1923,1
"1853","CRI",1924,1
"1854","CRI",1925,1
"1855","CRI",1926,1
"1856","CRI",1927,1
"1857","CRI",1928,1
"1858","CRI",1929,1
"1859","CRI",1930,1
"1860","CRI",1931,1
"1861","CRI",1932,1
"1862","CRI",1933,1
"1863","CRI",1934,1
"1864","CRI",1935,1
"1865","CRI",1936,1
"1866","CRI",1937,1
"1867","CRI",1938,1
"1868","CRI",1939,1
"1869","CRI",1940,1
"1870","CRI",1941,1
"1871","CRI",1942,1
"1872","CRI",1943,1
"1873","CRI",1944,1
"1874","CRI",1945,1
"1875","CRI",1946,1
"1876","CRI",1947,1
"1877","CRI",1948,1
"1878","CRI",1949,1
"1879","CRI",1950,1
"1880","CRI",1951,1
"1881","CRI",1952,1
"1882","CRI",1953,1
"1883","CRI",1954,1
"1884","CRI",1955,1
"1885","CRI",1956,1
"1886","CRI",1957,1
"1887","CRI",1958,1
"1888","CRI",1959,1
"1889","CRI",1960,1
"1890","CRI",1961,1
"1891","CRI",1962,1
"1892","CRI",1963,1
"1893","CRI",1964,1
"1894","CRI",1965,1
"1895","CRI",1966,1
"1896","CRI",1967,1
"1897","CRI",1968,1
"1898","CRI",1969,1
"1899","CRI",1970,1
"1900","CRI",1971,1
"1901","CRI",1972,1
"1902","CRI",1973,1
"1903","CRI",1974,1
"1904","CRI",1975,1
"1905","CRI",1976,1
"1906","CRI",1977,1
"1907","CRI",1978,1
"1908","CRI",1979,1
"1909","CRI",1980,1
"1910","CRI",1981,1
"1911","CRI",1982,1
"1912","CRI",1983,1
"1913","CRI",1984,1
"1914","CRI",1985,1
"1915","CRI",1986,1
"1916","CRI",1987,1
"1917","CRI",1988,1
"1918","CRI",1989,1
"1919","CRI",1990,1
"1920","CRI",1991,1
"1921","CRI",1992,1
"1922","CRI",1993,1
"1923","CRI",1994,1
"1924","CRI",1995,1
"1925","CRI",1996,1
"1926","CRI",1997,1
"1927","CRI",1998,1
"1928","CRI",1999,1
"1929","CRI",2000,1
"1930","CRI",2001,1
"1931","CRI",2002,1
"1932","CRI",2003,1
"1933","CRI",2004,1
"1934","CRI",2005,1
"1935","CRI",2006,1
"1936","CRI",2007,1
"1937","CRI",2008,1
"1938","CRI",2009,1
"1939","CRI",2010,1
"1940","CRI",2011,1
"1941","CRI",2012,1
"1942","CRI",2013,1
"1943","CRI",2014,1
"1944","CRI",2015,1
"1945","CRI",2016,1
"1946","PAN",1903,1
"1947","PAN",1904,1
"1948","PAN",1905,1
"1949","PAN",1906,1
"1950","PAN",1907,1
"1951","PAN",1908,1
"1952","PAN",1909,1
"1953","PAN",1910,1
"1954","PAN",1911,1
"1955","PAN",1912,1
"1956","PAN",1913,1
"1957","PAN",1914,1
"1958","PAN",1915,1
"1959","PAN",1916,1
"1960","PAN",1917,1
"1961","PAN",1918,1
"1962","PAN",1919,1
"1963","PAN",1920,1
"1964","PAN",1921,1
"1965","PAN",1922,1
"1966","PAN",1923,1
"1967","PAN",1924,1
"1968","PAN",1925,1
"1969","PAN",1926,1
"1970","PAN",1927,1
"1971","PAN",1928,1
"1972","PAN",1929,1
"1973","PAN",1930,1
"1974","PAN",1931,1
"1975","PAN",1932,1
"1976","PAN",1933,1
"1977","PAN",1934,1
"1978","PAN",1935,1
"1979","PAN",1936,1
"1980","PAN",1937,1
"1981","PAN",1938,1
"1982","PAN",1939,1
"1983","PAN",1940,1
"1984","PAN",1941,1
"1985","PAN",1942,1
"1986","PAN",1943,1
"1987","PAN",1944,1
"1988","PAN",1945,1
"1989","PAN",1946,1
"1990","PAN",1947,1
"1991","PAN",1948,1
"1992","PAN",1949,1
"1993","PAN",1950,1
"1994","PAN",1951,1
"1995","PAN",1952,1
"1996","PAN",1953,1
"1997","PAN",1954,1
"1998","PAN",1955,1
"1999","PAN",1956,1
"2000","PAN",1957,1
"2001","PAN",1958,1
"2002","PAN",1959,1
"2003","PAN",1960,1
"2004","PAN",1961,1
"2005","PAN",1962,1
"2006","PAN",1963,1
"2007","PAN",1964,1
"2008","PAN",1965,1
"2009","PAN",1966,1
"2010","PAN",1967,1
"2011","PAN",1968,1
"2012","PAN",1969,1
"2013","PAN",1970,1
"2014","PAN",1971,1
"2015","PAN",1972,1
"2016","PAN",1973,1
"2017","PAN",1974,1
"2018","PAN",1975,1
"2019","PAN",1976,1
"2020","PAN",1977,1
"2021","PAN",1978,1
"2022","PAN",1979,1
"2023","PAN",1980,1
"2024","PAN",1981,1
"2025","PAN",1982,1
"2026","PAN",1983,1
"2027","PAN",1984,1
"2028","PAN",1985,1
"2029","PAN",1986,1
"2030","PAN",1987,1
"2031","PAN",1988,1
"2032","PAN",1989,1
"2033","PAN",1990,1
"2034","PAN",1991,1
"2035","PAN",1992,1
"2036","PAN",1993,1
"2037","PAN",1994,1
"2038","PAN",1995,1
"2039","PAN",1996,1
"2040","PAN",1997,1
"2041","PAN",1998,1
"2042","PAN",1999,1
"2043","PAN",2000,1
"2044","PAN",2001,1
"2045","PAN",2002,1
"2046","PAN",2003,1
"2047","PAN",2004,1
"2048","PAN",2005,1
"2049","PAN",2006,1
"2050","PAN",2007,1
"2051","PAN",2008,1
"2052","PAN",2009,1
"2053","PAN",2010,1
"2054","PAN",2011,1
"2055","PAN",2012,1
"2056","PAN",2013,1
"2057","PAN",2014,1
"2058","PAN",2015,1
"2059","PAN",2016,1
"2060","COL",1831,1
"2061","COL",1832,1
"2062","COL",1833,1
"2063","COL",1834,1
"2064","COL",1835,1
"2065","COL",1836,1
"2066","COL",1837,1
"2067","COL",1838,1
"2068","COL",1839,1
"2069","COL",1840,1
"2070","COL",1841,1
"2071","COL",1842,1
"2072","COL",1843,1
"2073","COL",1844,1
"2074","COL",1845,1
"2075","COL",1846,1
"2076","COL",1847,1
"2077","COL",1848,1
"2078","COL",1849,1
"2079","COL",1850,1
"2080","COL",1851,1
"2081","COL",1852,1
"2082","COL",1853,1
"2083","COL",1854,1
"2084","COL",1855,1
"2085","COL",1856,1
"2086","COL",1857,1
"2087","COL",1858,1
"2088","COL",1859,1
"2089","COL",1860,1
"2090","COL",1861,1
"2091","COL",1862,1
"2092","COL",1863,1
"2093","COL",1864,1
"2094","COL",1865,1
"2095","COL",1866,1
"2096","COL",1867,1
"2097","COL",1868,1
"2098","COL",1869,1
"2099","COL",1870,1
"2100","COL",1871,1
"2101","COL",1872,1
"2102","COL",1873,1
"2103","COL",1874,1
"2104","COL",1875,1
"2105","COL",1876,1
"2106","COL",1877,1
"2107","COL",1878,1
"2108","COL",1879,1
"2109","COL",1880,1
"2110","COL",1881,1
"2111","COL",1882,1
"2112","COL",1883,1
"2113","COL",1884,1
"2114","COL",1885,1
"2115","COL",1886,1
"2116","COL",1887,1
"2117","COL",1888,1
"2118","COL",1889,1
"2119","COL",1890,1
"2120","COL",1891,1
"2121","COL",1892,1
"2122","COL",1893,1
"2123","COL",1894,1
"2124","COL",1895,1
"2125","COL",1896,1
"2126","COL",1897,1
"2127","COL",1898,1
"2128","COL",1899,1
"2129","COL",1900,1
"2130","COL",1901,1
"2131","COL",1902,1
"2132","COL",1903,1
"2133","COL",1904,1
"2134","COL",1905,1
"2135","COL",1906,1
"2136","COL",1907,1
"2137","COL",1908,1
"2138","COL",1909,1
"2139","COL",1910,1
"2140","COL",1911,1
"2141","COL",1912,1
"2142","COL",1913,1
"2143","COL",1914,1
"2144","COL",1915,1
"2145","COL",1916,1
"2146","COL",1917,1
"2147","COL",1918,1
"2148","COL",1919,1
"2149","COL",1920,1
"2150","COL",1921,1
"2151","COL",1922,1
"2152","COL",1923,1
"2153","COL",1924,1
"2154","COL",1925,1
"2155","COL",1926,1
"2156","COL",1927,1
"2157","COL",1928,1
"2158","COL",1929,1
"2159","COL",1930,1
"2160","COL",1931,1
"2161","COL",1932,1
"2162","COL",1933,1
"2163","COL",1934,1
"2164","COL",1935,1
"2165","COL",1936,1
"2166","COL",1937,1
"2167","COL",1938,1
"2168","COL",1939,1
"2169","COL",1940,1
"2170","COL",1941,1
"2171","COL",1942,1
"2172","COL",1943,1
"2173","COL",1944,1
"2174","COL",1945,1
"2175","COL",1946,1
"2176","COL",1947,1
"2177","COL",1948,1
"2178","COL",1949,1
"2179","COL",1950,1
"2180","COL",1951,1
"2181","COL",1952,1
"2182","COL",1953,1
"2183","COL",1954,1
"2184","COL",1955,1
"2185","COL",1956,1
"2186","COL",1957,1
"2187","COL",1958,1
"2188","COL",1959,1
"2189","COL",1960,1
"2190","COL",1961,1
"2191","COL",1962,1
"2192","COL",1963,1
"2193","COL",1964,1
"2194","COL",1965,1
"2195","COL",1966,1
"2196","COL",1967,1
"2197","COL",1968,1
"2198","COL",1969,1
"2199","COL",1970,1
"2200","COL",1971,1
"2201","COL",1972,1
"2202","COL",1973,1
"2203","COL",1974,1
"2204","COL",1975,1
"2205","COL",1976,1
"2206","COL",1977,1
"2207","COL",1978,1
"2208","COL",1979,1
"2209","COL",1980,1
"2210","COL",1981,1
"2211","COL",1982,1
"2212","COL",1983,1
"2213","COL",1984,1
"2214","COL",1985,1
"2215","COL",1986,1
"2216","COL",1987,1
"2217","COL",1988,1
"2218","COL",1989,1
"2219","COL",1990,1
"2220","COL",1991,1
"2221","COL",1992,1
"2222","COL",1993,1
"2223","COL",1994,1
"2224","COL",1995,1
"2225","COL",1996,1
"2226","COL",1997,1
"2227","COL",1998,1
"2228","COL",1999,1
"2229","COL",2000,1
"2230","COL",2001,1
"2231","COL",2002,1
"2232","COL",2003,1
"2233","COL",2004,1
"2234","COL",2005,1
"2235","COL",2006,1
"2236","COL",2007,1
"2237","COL",2008,1
"2238","COL",2009,1
"2239","COL",2010,1
"2240","COL",2011,1
"2241","COL",2012,1
"2242","COL",2013,1
"2243","COL",2014,1
"2244","COL",2015,1
"2245","COL",2016,1
"2246","VEN",1841,1
"2247","VEN",1842,1
"2248","VEN",1843,1
"2249","VEN",1844,1
"2250","VEN",1845,1
"2251","VEN",1846,1
"2252","VEN",1847,1
"2253","VEN",1848,1
"2254","VEN",1849,1
"2255","VEN",1850,1
"2256","VEN",1851,1
"2257","VEN",1852,1
"2258","VEN",1853,1
"2259","VEN",1854,1
